trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,338041,341809,,341559.0,341826,342076,342576,352927
2,352930,353928,,377663.0,353944,354194,354694,363329
3,363331,363828,,391380.0,363845,364112,364612,373662
4,373664,377913,,753348.0,377929,378196,378696,388381
5,388384,391631,,767317.0,391648,391898,392398,401050
6,401052,401549,,777534.0,401565,401815,402315,408765
7,408768,409266,,816771.0,409282,409532,410033,414650
8,414652,415150,,824222.0,415166,415433,415933,429834
9,429836,430334,,838040.0,430351,430601,431101,433934
10,433937,434434,,857258.0,434451,434718,435218,440768
11,440770,441268,,882527.0,441285,441535,442035,451987
12,451989,452486,,899929.0,452503,452770,453270,461637
13,461639,462137,,912381.0,462154,462404,462904,470838
14,470841,472338,,928482.0,472355,472622,473122,476822
15,476824,477322,,935583.0,477338,477588,478089,482239
16,482241,482739,,950900.0,482756,483023,483523,491024
17,491026,491523,,958368.0,491540,491790,492290,496307
18,496308,496807,,975970.0,496824,497074,497574,506058
19,506060,506559,,989087.0,506575,506841,507342,511458
20,517830,518326,,1002839.0,518343,518609,519110,525843
21,525845,526344,,1017407.0,526360,526610,527110,531427
22,531429,531927,,1038159.0,531944,532194,532694,536211
23,536213,536711,,1045543.0,536728,536995,537494,551879
24,551881,552379,,1056260.0,552396,552663,553163,557446
25,557448,557946,,1067478.0,557963,558230,558730,562579
26,562581,563080,,1076579.0,563097,563347,563847,567914
27,567916,568414,,1087364.0,568431,568698,569197,573548
28,573550,574048,,1107799.0,574065,574315,574815,580682
29,580684,581182,,1115083.0,581199,581466,581966,585482
30,585484,586482,,1122750.0,586499,586766,587266,593133
31,593135,593633,,1128768.0,593650,593900,594400,600117
32,600119,600617,,1150336.0,600634,600884,601384,605434
33,605436,605934,,1159004.0,605951,606218,606718,609001
34,609003,609501,,1167005.0,609518,609785,610285,615385
35,615387,615885,,1179522.0,615902,616152,616652,625420
36,625422,625920,,1208158.0,625936,626186,626687,629970
37,629972,630470,,1224160.0,630487,630737,631237,636721
38,636723,637221,,1234494.0,637237,637487,637987,642504
39,642506,643005,,1254780.0,643021,643271,643771,647938
40,660585,661590,,1265647.0,661606,661873,662373,666073
41,666075,666574,,1273648.0,666590,666857,667357,670674
42,670676,671174,,1284099.0,671190,671441,671941,678408
43,678410,678908,,1297700.0,678925,679191,679691,684441
44,684443,684942,,1307685.0,684959,685225,685725,690276
45,690278,690776,,1318469.0,690792,691059,691559,694393
46,694395,694893,,1334537.0,694910,695176,695676,698593
47,698595,699093,,1357206.0,699110,699360,699860,703260
48,703262,703760,,1370057.0,703777,704044,704544,708594
49,708596,709094,,1384392.0,709111,709378,709877,714478
50,714480,714978,,1408878.0,714995,715245,715745,719412
51,719414,719912,,1435764.0,719929,720195,720695,724679
52,724680,725679,,1454499.0,725696,725963,726463,731780
53,731782,732280,,1468367.0,732297,732547,733047,738680
54,738682,739180,,1487635.0,739197,739464,739964,744881
55,744882,745381,,1493652.0,745397,745664,746165,749348
56,749350,753598,,1504037.0,753615,753865,754365,758532
57,758534,759032,,1518404.0,759049,759315,759816,763316
58,763318,767567,,1527122.0,767583,767850,768350,774534
