trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,1395018,1395509,,1707422.0,1395526,1395792,1396292,1412494
2,1412496,1413994,,1740442.0,1414011,1414278,1414777,1420528
3,1420530,1422028,,1832634.0,1422045,1422294,1422795,1447314
4,1447316,1448314,,1869504.0,1448331,1448597,1449098,1458065
5,1458068,1459565,,1876738.0,1459582,1459832,1460332,1467001
6,1467003,1467999,,1943394.0,1468016,1468283,1468782,1475834
7,1475835,1477333,,2313897.0,1477350,1477600,1478100,1482250
8,1482252,1483251,,2451710.0,1483267,1483534,1484034,1489218
9,1489220,1490718,,2527800.0,1490734,1491001,1491502,1498635
10,1498637,1499135,,2640977.0,1499152,1499419,1499919,1516470
11,1516472,1517470,,2903586.0,1517487,1517737,1518237,1530005
12,1530007,1531005,,3005979.0,1531022,1531288,1531789,1537655
13,1537658,1538655,,3046299.0,1538673,1538923,1539423,1545490
14,1545492,1546490,,3153360.0,1546507,1546773,1547273,1553173
15,1553175,1554174,,3189080.0,1554191,1554457,1554957,1560807
16,1560809,1561808,,3339844.0,1561825,1562092,1562591,1568409
17,1568411,1569409,,3374631.0,1569425,1569692,1570192,1575476
18,1575478,1575976,,3429837.0,1575993,1576243,1576743,1581560
19,1581562,1582560,,3440787.0,1582577,1582827,1583327,1590394
20,1595491,1596494,,3447821.0,1596511,1596778,1597278,1609163
21,1609165,1610163,,3708929.0,1610179,1610429,1610929,1616529
22,1616532,1617530,,3714213.0,1617547,1617813,1618313,1622363
23,1622365,1622864,,3802071.0,1622881,1623131,1623631,1630698
24,1630700,1631698,,3837008.0,1631715,1631965,1632465,1636931
25,1636933,1638432,,3842575.0,1638449,1638699,1639199,1642782
26,1642784,1643783,,3916833.0,1643799,1644066,1644566,1648982
27,1648984,1649483,,,1649499,1649766,1650267,1654134
28,1654135,1654634,,,1654650,1654917,1655417,1661268
29,1661270,1662768,,,1662784,1663051,1663551,1670885
30,1670887,1671885,,,1671902,1672169,1672668,1676785
31,1676787,1677786,,,1677802,1678053,1678553,1683002
32,1683005,1683503,,,1683520,1683786,1684286,1689470
33,1689472,1690470,,,1690487,1690737,1691237,1700287
34,1700289,1700788,,,1700805,1701071,1701571,1705421
35,1705423,1707672,,,1707689,1707955,1708456,1721039
36,1721041,1722040,,,1722057,1722323,1722823,1727990
37,1727992,1728490,,,1728508,1728757,1729257,1738441
38,1738443,1740692,,,1740709,1740959,1741458,1747592
39,1747595,1748093,,,1748109,1748376,1748876,1756427
40,1768641,1770144,,,1770161,1770411,1770911,1777695
41,1777697,1778695,,,1778712,1778979,1779479,1787996
42,1787998,1788496,,,1788514,1788780,1789280,1794747
43,1794749,1795747,,,1795764,1796030,1796530,1801497
44,1801499,1802498,,,1802515,1802764,1803265,1812248
45,1812250,1813249,,,1813265,1813532,1814032,1819715
46,1819717,1820216,,,1820233,1820482,1820983,1825349
47,1825351,1825850,,,1825866,1826116,1826616,1830633
48,1830635,1832884,,,1832900,1833151,1833650,1843135
49,1843137,1844135,,,1844151,1844402,1844902,1848618
50,1848620,1849119,,,1849135,1849385,1849885,1859986
51,1859988,1860987,,,1861003,1861253,1861753,1867503
52,1867505,1869754,,,1869771,1870037,1870537,1874237
53,1874239,1876988,,,1877005,1877255,1877755,1883805
54,1883807,1884305,,,1884322,1884589,1885089,1889523
55,1889525,1890523,,,1890540,1890789,1891289,1897890
56,1897892,1898390,,,1898407,1898657,1899157,1904124
57,1904126,1905124,,,1905141,1905407,1905907,1912008
58,1912010,1912508,,,1912525,1912775,1913275,1917541
59,1917543,1918542,,,1918559,1918825,1919325,1922792
60,1929947,1930943,,,1930960,1931227,1931727,1940394
61,1940395,1943644,,,1943661,1943911,1944411,1951378
62,1951380,1952379,,,1952395,1952662,1953162,1959095
63,1959097,1959596,,,1959613,1959880,1960380,1965879
64,1965881,1966380,,,1966397,1966647,1967147,1975264
65,1975265,1975764,,,1975781,1976048,1976548,1980414
66,1980417,1980915,,,1980931,1981181,1981681,1985315
67,1985317,1985815,,,1985832,1986082,1986581,1990465
68,1990467,1990965,,,1990982,1991249,1991749,1995366
69,1995367,1996366,,,1996382,1996633,1997133,2001083
70,2001085,2002583,,,2002600,2002867,2003367,2006784
71,2006786,2007284,,,2007301,2007551,2008051,2011884
72,2011886,2012885,,,2012901,2013151,2013651,2017018
73,2017020,2017518,,,2017535,2017802,2018301,2021168
74,2021170,2022169,,,2022185,2022452,2022952,2025802
75,2025804,2026303,,,2026319,2026569,2027069,2031952
76,2031954,2032453,,,2032470,2032736,2033236,2038586
77,2038588,2040087,,,2040104,2040354,2040854,2044204
78,2044205,2044704,,,2044721,2044987,2045488,2049087
79,2049089,2049588,,,2049604,2049871,2050371,2055505
80,2062671,2063172,,,2063189,2063439,2063939,2067923
81,2067925,2068924,,,2068940,2069190,2069690,2074090
82,2074092,2074590,,,2074606,2074857,2075357,2082574
83,2082576,2083575,,,2083591,2083841,2084341,2088375
84,2088377,2088875,,,2088892,2089141,2089642,2095692
85,2095694,2096192,,,2096209,2096459,2096959,2100959
86,2100961,2101960,,,2101976,2102226,2102726,2106159
87,2106161,2107660,,,2107676,2107944,2108444,2112594
88,2112596,2113594,,,2113610,2113877,2114377,2119077
89,2119079,2120578,,,2120595,2120845,2121345,2125244
90,2125246,2125746,,,2125762,2126012,2126512,2131312
91,2131314,2131812,,,2131829,2132079,2132579,2139779
92,2139781,2140280,,,2140297,2140563,2141063,2147113
93,2147115,2148114,,,2148131,2148381,2148881,2152664
94,2152666,2153665,,,2153681,2153948,2154448,2157698
95,2157700,2158698,,,2158715,2158965,2159465,2164048
96,2164050,2164548,,,2164565,2164832,2165332,2172766
97,2172768,2173766,,,2173783,2174050,2174549,2180150
98,2180152,2180650,,,2180667,2180934,2181434,2185267
99,2185269,2185768,,,2185784,2186051,2186551,2191101
100,2196290,2197302,,,2197319,2197585,2198085,2203602
101,2203604,2204103,,,2204119,2204386,2204886,2208769
102,2208771,2209770,,,2209787,2210053,2210553,2218937
103,2218939,2219938,,,2219954,2220204,2220704,2225904
104,2225906,2226405,,,2226422,2226671,2227172,2231105
105,2231107,2232105,,,2232122,2232372,2232872,2236289
106,2236291,2236789,,,2236805,2237056,2237556,2241456
107,2241458,2241957,,,2241973,2242240,2242740,2245873
108,2245874,2246874,,,2246890,2247157,2247657,2251490
109,2251492,2252490,,,2252507,2252757,2253257,2257140
110,2257142,2257641,,,2257658,2257925,2258424,2261741
111,2261743,2262742,,,2262758,2263025,2263525,2267209
112,2267211,2268209,,,2268225,2268476,2268976,2272125
113,2272127,2273126,,,2273142,2273409,2273909,2278042
114,2278044,2278543,,,2278560,2278810,2279310,2287344
115,2287346,2288844,,,2288861,2289111,2289611,2293078
116,2293079,2293578,,,2293595,2293861,2294361,2301078
117,2301080,2301578,,,2301595,2301862,2302362,2305396
118,2305398,2305896,,,2305912,2306179,2306679,2311396
119,2311398,2314147,,,2314163,2314413,2314913,2319580
120,2325766,2326264,,,2326281,2326548,2327048,2331198
121,2331200,2332698,,,2332715,2332981,2333481,2336848
122,2336851,2337349,,,2337365,2337615,2338115,2342099
123,2342101,2343099,,,2343116,2343366,2343866,2347516
124,2347518,2348517,,,2348533,2348800,2349300,2352483
125,2352485,2353484,,,2353501,2353767,2354267,2361051
126,2361052,2362051,,,2362068,2362318,2362817,2365601
127,2365603,2366102,,,2366118,2366368,2366868,2370168
128,2370170,2371669,,,2371685,2371935,2372435,2375302
129,2375304,2376302,,,2376319,2376586,2377086,2381186
130,2381188,2381686,,,2381703,2381953,2382454,2386320
131,2386322,2387320,,,2387337,2387603,2388104,2392437
132,2392439,2392937,,,2392954,2393204,2393704,2397554
133,2397556,2398054,,,2398071,2398321,2398821,2402888
134,2402890,2403388,,,2403405,2403672,2404172,2407955
135,2407958,2408956,,,2408972,2409239,2409739,2412973
136,2412975,2414473,,,2414489,2414740,2415240,2422240
137,2422242,2422740,,,2422757,2423007,2423507,2427057
138,2427059,2428057,,,2428074,2428341,2428841,2433041
139,2433043,2433542,,,2433558,2433808,2434308,2437775
140,2444025,2445025,,,2445042,2445292,2445792,2448709
141,2448711,2451959,,,2451976,2452227,2452726,2456477
142,2456479,2457477,,,2457493,2457760,2458260,2461711
143,2461713,2462711,,,2462727,2462994,2463494,2467394
144,2467396,2467894,,,2467911,2468161,2468661,2472794
145,2472796,2473295,,,2473312,2473562,2474062,2481779
146,2481781,2482279,,,2482296,2482563,2483062,2486696
147,2486698,2487696,,,2487713,2487963,2488463,2492446
148,2492448,2492947,,,2492964,2493213,2493713,2497980
149,2497982,2498981,,,2498998,2499264,2499764,2503615
150,2503616,2504614,,,2504631,2504898,2505398,2512731
151,2512733,2514232,,,2514249,2514499,2514999,2518566
152,2518568,2519566,,,2519583,2519833,2520333,2525800
153,2525802,2528050,,,2528067,2528333,2528833,2532767
154,2532769,2533267,,,2533284,2533534,2534034,2537201
155,2537203,2537701,,,2537718,2537968,2538468,2542001
156,2542003,2543001,,,2543019,2543285,2543785,2549785
157,2549787,2550786,,,2550802,2551052,2551552,2555336
158,2555338,2555836,,,2555853,2556120,2556620,2561086
159,2561088,2561586,,,2561603,2561870,2562370,2568187
160,2572962,2573954,,,2573971,2574238,2574738,2578388
161,2578390,2578888,,,2578905,2579155,2579655,2584172
162,2584174,2584672,,,2584689,2584955,2585456,2589856
163,2589858,2590356,,,2590372,2590623,2591123,2594323
