eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,322663,322875,216,2045.9,1250.2,2088.4,1212.6,0.6,854
R,328135,328391,260,2015.0,1163.4,2034.1,1128.9,0.5,1034
R,329447,329471,28,2005.8,1099.7,1751.0,1081.8,2.3,115
R,329631,329663,36,1588.2,1060.4,1119.3,1074.9,4.2,151
R,329927,329983,60,1103.7,1030.9,2343.1,1130.5,11.1,279
R,330071,330091,24,2398.6,1117.7,2636.1,1196.5,2.4,146
R,330319,330367,52,2689.2,1264.1,1937.1,1248.7,6.8,171
R,330567,330587,24,1926.7,1220.3,1707.5,1208.5,2.0,116
R,330787,330815,32,1659.6,1202.2,2175.2,1280.6,4.8,214
R,330947,333863,2920,2251.0,1293.1,2313.1,1562.3,3.5,1293
R,334659,334995,340,2217.4,1418.5,1911.9,1619.6,3.8,513
R,335411,335431,24,1803.0,1330.1,2003.6,1344.7,1.8,104
R,335511,335531,24,2111.6,1289.6,2330.7,1378.5,2.3,136
R,335691,335887,200,2397.9,1435.5,1822.5,1464.0,5.3,1624
R,336291,336315,28,1745.8,1249.9,1966.5,1218.1,2.0,97
R,336635,336655,24,1984.7,1251.5,1739.6,1258.1,2.2,132
R,336903,336923,24,1702.7,1278.0,1901.9,1282.5,1.8,105
R,337671,337687,20,1969.8,1298.0,2099.1,1304.5,1.2,77
R,338303,338319,20,2120.6,1333.3,2019.0,1305.8,1.0,68
R,344175,344215,44,1925.4,1145.1,1326.2,1084.6,5.4,164
R,344335,344347,16,1277.3,1086.8,1192.6,1106.9,0.8,68
R,344687,344855,172,1146.8,1173.7,1989.3,1198.7,7.5,1262
R,345243,345283,44,1957.5,1100.5,1274.6,1069.8,6.2,198
R,345851,345867,20,1242.8,1038.2,1267.7,952.8,1.1,79
R,345971,345995,28,1275.6,873.8,1331.9,636.3,3.0,145
R,346155,346191,40,1321.2,627.7,1149.3,1124.3,6.3,223
R,346475,346523,52,1206.4,1133.6,2080.0,1376.2,8.4,251
R,346803,346843,44,2001.6,1129.3,1288.4,1233.6,6.5,210
R,347671,347859,192,1182.7,1201.7,1303.7,1406.3,2.8,1097
R,348551,348567,20,1293.4,1094.8,1308.2,995.1,1.2,91
R,348771,348791,24,1291.8,946.1,1288.1,1103.8,1.9,114
R,349375,349583,212,1276.7,1192.0,1368.0,1243.4,1.0,910
R,349851,349871,24,1291.6,1112.2,1212.8,1239.5,1.7,106
R,350143,350343,204,1251.9,1293.1,1918.9,1203.6,6.1,955
R,350847,350887,44,1827.6,1113.1,1194.4,1369.0,6.5,222
R,351335,351571,240,1176.9,1417.8,2154.0,1350.5,8.8,1310
R,352347,352567,224,2130.0,1220.1,1321.6,1261.9,7.3,1145
R,352807,352847,44,1236.9,1109.6,2108.4,1079.6,7.8,268
R,355559,355595,40,2020.5,1050.3,1415.5,1160.1,5.6,184
R,355915,355935,24,1299.1,1162.5,1114.8,1204.4,1.7,98
R,356391,356431,44,1077.7,1192.8,1997.3,1133.1,8.2,268
R,359411,359419,12,2079.3,1088.7,2134.5,1108.4,0.6,70
R,369455,369499,48,2130.1,1150.5,2685.9,1504.1,6.7,307
R,369539,369559,24,2790.2,1468.0,2761.0,1304.7,2.1,126
R,369591,369607,20,2755.9,1343.8,2775.5,1516.0,2.2,155
R,369639,369655,20,2794.6,1584.5,3184.7,2024.6,6.5,451
R,369731,369983,256,3270.0,2127.5,2055.4,1339.4,14.6,592
R,382387,382427,44,1971.6,1145.1,1424.2,1109.8,5.0,149
R,384283,384487,208,1207.5,1010.3,1244.8,1278.7,3.3,1103
R,384779,384975,200,1247.7,1051.7,1220.5,1245.6,2.4,1279
R,385499,385723,228,1217.8,1070.3,2096.4,1278.7,8.3,1057
R,393771,393803,36,2059.5,1232.6,2503.4,1425.8,4.7,178
R,394795,394983,192,2701.9,1603.1,2658.5,1655.8,0.8,950
R,396031,396083,56,2625.2,1560.3,1889.5,1245.8,7.8,208
R,396283,396299,20,1840.9,1134.2,1948.9,1166.2,1.1,71
R,404187,404207,24,2029.0,1166.3,2218.1,1209.1,1.8,100
R,404271,404291,24,2386.0,1276.3,2534.7,1349.1,1.6,93
R,404723,404891,172,2534.6,1438.9,2609.9,1509.7,1.1,1355
R,405823,406091,272,2698.4,1616.5,2969.7,1874.4,4.0,1079
R,406655,406831,180,2771.3,1689.9,2069.6,1224.7,8.7,663
R,414035,414063,32,1975.4,1203.7,2029.3,1388.9,2.4,126
R,418239,418303,68,2003.3,1159.3,2690.1,1818.4,10.3,265
R,418347,418359,16,2821.2,1713.7,2799.5,1589.2,1.6,142
R,418775,419015,244,2696.0,1578.7,2044.9,1397.8,6.3,630
R,431839,431871,36,2051.9,1099.5,2460.2,1235.7,4.1,162
R,432015,432031,20,2528.8,1366.6,2606.2,1430.3,1.1,70
R,432167,432363,200,2623.9,1513.9,2102.8,1468.3,4.8,829
R,432887,432923,40,2044.5,1154.0,2598.9,1414.0,6.0,207
R,433131,433167,40,2611.0,1437.0,2102.3,1151.4,5.9,195
R,436747,436783,40,2036.8,1188.7,2434.0,1319.2,4.0,127
R,436983,436995,16,2511.2,1371.8,2590.6,1403.7,0.8,73
R,437127,437259,136,2589.8,1497.6,2079.3,1519.0,4.7,376
R,438247,438287,44,1997.8,1147.0,2546.9,1387.7,5.9,183
R,438543,438555,16,2612.6,1479.8,2676.2,1536.2,0.9,79
R,439435,439739,308,2706.5,1690.9,2272.7,1497.3,4.6,723
R,439883,439899,20,2128.4,1215.7,2004.3,1163.8,1.3,93
R,443143,443179,40,1968.0,1165.2,1480.9,1170.4,4.4,143
R,443315,443323,12,1353.8,1158.3,1301.0,1166.8,0.5,60
R,443671,443687,20,1238.1,1145.3,1097.1,1164.3,1.3,87
R,443915,444083,172,1029.1,1213.6,2042.9,1379.7,9.3,1249
R,445811,445819,12,2002.6,1115.4,2052.3,1126.1,0.5,59
R,446191,446251,64,2019.1,1097.4,1116.7,1180.7,8.2,175
R,446623,446639,20,1095.4,1163.6,1234.4,1123.4,1.3,92
R,446935,447091,160,1256.4,1169.6,2070.5,1395.7,7.8,978
R,447591,447631,44,1957.1,1088.3,1217.2,1121.2,6.7,234
R,448059,448275,220,1129.8,1151.9,2032.2,1313.1,8.3,988
R,455515,455567,56,2011.1,1132.2,2734.3,1224.6,6.7,186
R,455771,456003,236,2763.4,1222.9,2091.6,1427.0,6.6,1077
R,456551,456779,232,2016.2,1153.1,2098.3,1277.2,1.7,1186
R,457271,457315,48,2057.5,1064.1,2764.8,1076.9,6.5,199
R,457643,459039,1400,2778.1,1204.8,2661.7,1556.0,4.5,1291
R,459119,459131,16,2660.2,1371.8,2715.5,1322.1,0.8,70
R,459443,459467,28,2705.8,1428.8,2749.5,1072.5,4.5,244
R,460815,460859,48,2749.4,1165.2,2726.4,1754.2,7.4,233
R,460903,460911,12,2722.8,1776.5,2729.1,1723.2,0.7,84
R,460995,461171,180,2747.0,1668.8,2066.9,1224.9,8.3,987
R,474899,475099,204,1975.0,1190.5,2024.7,1420.2,2.9,848
R,484307,484323,20,2061.1,1062.0,2168.7,1086.7,1.0,69
R,484387,484427,44,2230.7,1133.7,2663.2,1341.7,4.8,146
R,484715,484731,20,2668.6,1472.5,2664.4,1593.5,1.5,105
R,484887,485027,144,2687.3,1677.4,2000.9,1434.7,7.0,908
R,485575,485583,12,1958.5,1152.3,2008.4,1162.4,0.5,59
R,486103,486151,52,2056.4,1152.9,2761.3,1527.5,8.0,220
R,486307,486323,20,2731.8,1542.3,2696.7,1409.7,1.7,120
R,487107,487399,296,2692.7,1506.7,3056.3,2171.4,8.8,1161
R,487475,487483,12,3207.2,2177.2,3214.5,2246.8,0.8,109
R,487531,487647,120,3270.0,2193.9,2702.0,1497.0,10.0,475
R,488571,488719,152,2652.2,1309.4,2096.9,1223.2,5.2,961
R,489107,489147,44,1960.3,1130.0,2082.2,1512.0,4.9,183
R,489175,489191,20,2107.6,1525.7,2083.6,1308.3,2.8,191
R,489415,489451,40,2017.6,1107.3,2494.7,1129.0,4.4,145
R,489711,489927,220,2622.9,1162.0,2036.5,1236.5,5.4,709
R,495215,495283,72,2097.7,1288.8,2084.1,1181.3,1.4,183
R,498727,498947,224,1983.8,1152.5,2091.5,1412.8,3.4,801
R,499295,499911,620,1950.9,1167.2,1379.2,1091.7,5.2,883
R,500015,500035,24,1323.7,1056.0,1165.1,1183.2,2.1,122
R,500315,500595,284,1173.9,1258.1,1061.5,1318.3,1.2,1130
R,500867,500887,24,1053.4,1327.0,1181.1,1142.1,2.5,147
R,502099,502407,312,1257.4,1060.9,1958.2,1039.5,6.3,1054
R,502903,502939,40,1883.4,1033.9,1220.4,1140.0,6.1,202
R,503407,503443,40,1207.8,1146.4,1946.5,1003.9,6.9,252
R,503731,503771,44,1964.7,1048.6,1232.0,1069.9,6.6,207
R,504819,504987,172,1259.9,1119.1,1996.8,1082.2,6.6,924
R,508603,508619,20,1824.4,1144.0,1937.5,1142.1,1.0,69
R,511819,511839,24,1893.5,1122.7,1704.1,1079.7,1.8,97
R,512027,512059,36,1617.3,1045.5,2146.5,1113.0,4.9,203
R,512207,512219,16,2211.4,1132.4,2297.7,1156.0,0.8,73
R,512387,512419,36,2303.0,1165.9,1836.6,1040.4,4.5,171
R,512579,512599,24,1820.4,1036.5,1649.1,1113.1,1.8,110
R,512763,512787,28,1630.1,1116.0,1994.0,1161.6,3.4,165
R,512927,513135,212,2067.2,1215.5,1156.4,490.0,12.1,1189
R,513419,515495,2080,1091.3,350.9,1646.3,1064.7,10.0,1352
R,515599,515623,28,1649.1,1034.1,1940.6,1086.8,2.7,127
R,515955,515963,12,1991.1,1123.7,2008.0,1166.4,0.6,70
R,516167,516179,16,2025.6,1173.4,2026.9,1118.0,0.7,60
R,516815,517027,216,2029.5,1106.4,1995.2,1345.4,3.0,1084
R,517227,517243,20,1894.6,1103.7,1740.0,1096.3,1.4,93
R,517563,517583,24,1732.9,1087.0,1941.3,1093.7,1.9,102
R,521931,522179,252,2000.7,1116.3,2017.8,1125.6,0.2,1237
R,524163,524191,32,2158.7,1052.7,2585.2,1095.2,3.9,173
R,524607,524623,20,2648.6,1230.8,2690.4,1318.0,1.2,77
R,524723,524879,160,2676.5,1389.1,2101.3,1294.4,5.4,823
R,528439,528471,36,1973.5,1211.0,2439.9,1349.1,4.6,174
R,528847,529083,240,2593.2,1314.9,2423.3,1343.6,1.6,949
R,529415,529439,28,2310.0,1291.6,2012.5,1191.9,3.0,153
R,533803,533851,52,1947.4,1161.7,1146.5,1055.9,7.3,180
R,534507,534531,28,1136.7,1030.8,1106.5,1186.1,1.9,110
R,534691,534943,256,1117.1,1271.4,2040.6,1284.5,8.2,1183
R,546487,546727,244,2007.7,1149.1,2102.9,1431.4,3.7,684
R,546743,546751,12,2075.6,1323.2,2075.8,1250.3,0.9,115
R,547719,547747,32,1939.4,1129.7,1666.6,1035.3,2.7,124
R,547991,548015,28,1560.3,996.2,1911.1,1064.4,3.3,172
R,548979,549787,812,2007.7,1167.9,2063.8,1123.5,0.8,1064
R,551135,551175,44,1964.1,1126.6,1343.7,1160.9,5.6,178
R,551371,551463,96,1266.3,1066.4,2051.0,1015.2,7.1,840
R,555767,555807,44,1966.8,1189.5,2109.5,1696.1,6.5,224
R,555867,555911,48,2126.6,1674.2,2054.4,1328.1,4.4,141
R,566007,566259,256,1969.3,1151.0,2018.6,1196.7,0.7,912
R,570267,570299,36,1989.4,1160.3,2482.0,1252.4,4.6,163
R,570351,570439,92,2593.4,1293.7,3102.0,2082.0,10.8,330
R,570471,570483,16,3118.1,2143.1,3090.6,2335.9,2.3,203
R,570627,571103,480,3163.8,2381.6,2046.7,1287.7,16.6,503
R,577243,577275,36,1697.7,1094.0,1292.1,1106.7,3.6,131
R,577679,577959,284,1166.7,1257.5,2065.8,1196.8,8.1,903
R,579351,579399,52,1894.1,1080.6,990.9,1264.3,8.3,223
R,579815,580003,192,998.3,1264.6,1111.9,1311.8,1.1,883
R,580291,580335,48,1062.5,1198.9,1968.8,1040.2,8.3,274
R,584311,584635,328,1957.6,1206.7,2147.3,1870.1,8.4,748
R,585055,585103,52,2104.3,1473.5,2110.8,1952.6,6.0,170
R,585523,585607,88,2139.9,1910.9,2154.6,1824.3,1.1,590
R,585635,585643,12,2094.6,1768.3,2081.8,1676.4,1.1,144
R,585699,585723,28,2079.4,1613.9,2028.7,1445.2,2.2,105
R,588619,588631,16,2089.4,1212.9,2006.1,1193.3,0.8,68
R,588851,588867,20,1914.7,1175.6,2014.8,1199.1,1.0,64
R,589095,589127,36,2120.9,1202.9,2533.3,1331.9,4.1,152
R,589443,589459,20,2581.0,1378.2,2675.7,1453.2,1.3,94
R,589587,589723,140,2622.5,1406.0,1998.0,1211.7,6.2,455
R,589975,590023,52,1971.8,1186.4,2735.3,1367.3,7.3,206
R,590603,590943,344,2720.0,1439.2,3128.0,2371.9,11.9,798
R,590999,591019,24,3158.0,2539.2,3182.7,2494.7,0.6,107
R,591075,591095,24,3205.0,2558.8,3270.0,2477.1,1.1,226
R,591151,591159,12,3249.1,2449.5,3244.7,2552.4,1.2,150
R,591303,591315,16,3270.0,2614.7,3270.0,2518.0,1.1,105
R,591347,591359,16,3270.0,2518.7,3270.0,2634.6,1.3,140
R,591399,591827,432,3270.0,2659.4,3180.8,2526.6,1.7,482
R,592043,592059,20,3223.7,2511.5,3270.0,2422.6,1.1,103
R,592151,592163,16,3270.0,2372.3,3251.3,2473.2,1.2,117
R,592199,592479,284,3270.0,2566.6,3154.0,1944.1,7.5,437
R,592507,592551,48,3070.9,1850.1,1959.1,1270.3,12.3,448
R,597835,597887,56,2071.6,1105.4,2805.7,1463.6,8.0,227
R,597923,597947,28,2865.7,1522.2,3088.1,2045.2,6.8,474
R,598027,598075,52,3193.2,2055.9,3270.0,2461.0,4.9,404
R,598147,598199,56,3270.0,2402.0,3189.7,2466.9,1.0,156
R,598235,598263,32,3089.7,2388.2,2735.1,1792.2,7.9,443
R,598779,598787,12,2666.2,1561.8,2670.9,1643.2,1.0,127
R,598823,598835,16,2697.1,1694.3,2698.3,1768.5,0.9,84
R,598883,598907,28,2750.3,1969.7,3001.7,2163.7,3.3,175
R,599127,599147,24,3090.7,2455.9,3160.3,2577.1,1.5,88
R,599179,599471,296,3270.0,2681.5,3268.3,2835.9,1.7,162
R,599503,599527,28,3019.8,1615.2,1992.8,1341.9,9.9,599
R,602143,602171,32,1967.8,1102.4,2265.5,1186.2,2.9,122
R,602283,602291,12,2399.8,1215.4,2446.2,1227.4,0.5,56
R,602483,602491,12,2576.8,1584.6,2578.6,1660.7,0.9,127
R,602527,602883,360,2657.9,1725.7,1918.3,1326.7,8.4,472
R,605087,605095,12,2058.7,1492.1,2052.2,1443.5,0.6,80
R,605127,605147,24,2039.0,1424.0,1969.1,1196.4,2.9,161
R,608055,608107,56,1949.0,1223.1,2152.7,2026.7,10.1,258
R,608139,608179,44,2165.8,2026.5,2042.7,1462.1,7.1,230
R,612083,612107,28,1992.3,1145.1,2218.6,1227.9,2.3,111
R,612467,612515,52,2494.0,1256.5,2696.6,1522.6,3.8,114
R,612571,612619,52,2787.3,1717.2,2962.4,2106.4,5.0,205
R,612975,612999,28,3155.4,2221.5,3159.7,2247.0,0.3,183
R,613067,613287,224,3062.1,2298.1,3270.0,2536.5,3.3,153
R,613319,613327,12,3161.7,2486.3,3121.5,2397.9,1.1,138
R,613667,613799,136,3266.0,2287.0,2740.6,1631.2,9.2,484
R,614131,614319,192,2684.8,1394.8,1984.3,1364.8,6.4,546
R,617127,617135,12,1995.6,1119.6,2044.2,1126.0,0.5,61
R,617207,617255,52,2214.3,1172.9,2639.3,1268.8,4.0,114
R,617455,617463,12,2693.4,1387.2,2661.1,1354.7,0.5,63
R,617819,617839,24,2772.7,1647.6,3041.6,1960.2,4.6,305
R,617903,617935,36,2934.5,1963.6,2929.1,1773.0,2.4,177
R,618043,618403,364,2793.2,1627.5,3097.6,1670.8,2.8,663
R,618435,618451,20,3111.2,1739.1,3162.4,2108.9,4.5,347
R,618491,618499,12,3209.3,2104.3,3270.0,2155.1,0.8,108
R,618531,619027,500,3201.6,2163.5,3153.8,2622.1,5.4,255
R,619175,619575,404,3202.0,2382.2,1846.9,1278.8,18.0,557
R,620299,620723,428,1914.7,1194.2,1939.7,1225.9,0.5,852
R,622375,622383,12,2022.3,1379.5,2031.4,1434.1,0.7,86
R,622987,622999,16,2036.4,1279.2,2049.5,1342.1,0.8,68
R,624547,624559,16,1992.4,1140.5,1976.6,1071.5,0.9,76
R,632363,632395,36,1861.8,1095.3,1399.1,1154.0,4.2,161
R,632511,632523,16,1299.7,1137.3,1194.2,1149.9,0.9,82
R,632707,632959,256,1180.8,1179.1,2029.1,1229.5,7.6,840
R,633723,633775,56,1970.4,1086.4,1047.7,1218.7,8.4,216
R,635079,635387,312,1098.2,1239.8,1249.7,1231.3,1.3,810
R,639623,639667,48,2007.9,1164.2,2560.6,1330.0,5.4,142
R,639795,639819,28,2791.8,1528.0,2891.8,1870.4,4.3,225
R,639943,640223,284,3186.0,2164.9,2029.2,1394.9,14.0,585
R,645775,646035,264,1933.6,1129.1,1970.5,1205.3,1.0,601
R,648415,648431,20,1872.8,1134.9,1988.3,1125.2,1.1,72
R,648611,648675,68,2018.8,1104.9,1323.8,442.8,10.2,214
R,648899,660119,11224,1240.4,274.2,1859.2,1439.9,15.2,896
R,660263,660279,20,1903.2,1250.2,2043.9,1250.9,1.3,85
R,660791,660807,20,2094.5,1108.6,1910.6,1071.8,1.7,121
R,664075,664115,44,1890.9,1064.4,2587.4,954.2,6.4,221
R,664319,664519,204,2615.6,961.3,2046.4,1114.3,5.5,1013
R,665519,665703,188,2020.0,1038.5,2036.7,989.2,0.6,1189
R,668451,668495,48,1934.8,1177.1,1228.6,1194.9,6.3,174
R,668587,668599,16,1145.7,1197.0,1056.2,1233.7,0.9,79
R,669399,669695,300,1011.9,1288.3,1976.0,1109.6,8.8,1163
R,670179,670187,12,1923.7,1063.8,1970.7,1069.9,0.4,54
R,672735,672775,44,2011.2,1104.6,2498.0,1231.9,4.7,156
R,673075,673367,296,2624.8,1410.5,2017.4,1223.8,6.0,1114
R,674887,674931,48,1979.1,1138.6,2582.3,1251.3,5.6,180
R,675351,675667,320,2638.7,1298.3,2599.3,1864.6,7.0,1168
R,675727,675771,48,2688.9,1791.6,3009.3,2089.1,4.6,324
R,675883,675943,64,3137.2,2135.0,3191.6,2160.0,0.6,152
R,676043,676055,16,3095.7,2191.6,3130.6,2344.1,1.8,161
R,676123,676155,36,3159.3,2111.1,2664.2,1486.9,8.8,476
R,677167,677447,284,2567.4,1305.5,2712.2,1637.4,4.3,939
R,677479,677511,36,2739.2,1805.2,2992.3,2152.9,4.8,209
R,677603,677847,248,3090.8,2410.7,1990.0,1289.8,16.7,634
R,680895,680919,28,2084.9,1183.4,2367.5,1234.6,2.6,124
R,681103,681127,28,2538.9,1283.8,2566.8,1420.9,1.7,91
R,681203,681491,292,2691.7,1707.8,3032.1,2373.6,8.6,608
R,681711,682079,372,3136.6,2205.8,3174.4,1873.2,4.0,522
R,682111,682151,44,3083.2,1835.1,1975.8,1300.0,11.9,582
R,682419,682427,12,1909.4,1083.6,1957.6,1092.7,0.5,56
R,682815,683203,392,1965.4,1071.5,1935.9,1094.0,0.4,838
R,686851,686895,48,2059.8,1126.2,2637.3,1346.1,5.9,161
R,687015,687027,16,2741.4,1722.4,2864.2,1769.3,1.2,115
R,687055,687103,52,2917.8,1802.0,2995.0,2066.8,3.3,151
R,687131,687463,336,2944.2,2135.7,3015.5,2269.6,1.7,575
R,687507,687519,16,2989.9,2176.2,3097.0,2077.9,1.5,139
R,687699,687723,28,3090.0,2194.3,3100.3,2179.4,0.2,149
R,687751,687759,12,3046.2,2161.4,3018.2,2229.3,0.8,106
R,687803,687823,24,3129.5,2308.6,3041.5,2248.0,1.1,148
R,687915,687935,24,3113.2,2332.7,3066.0,2364.1,0.6,128
R,688155,688171,20,3055.5,2327.5,3141.9,2352.9,0.8,106
R,688439,688451,16,3080.3,2389.8,3053.9,2266.4,1.5,134
R,688539,688555,20,3014.8,2453.6,3091.7,2370.2,1.2,186
R,688623,688935,316,3082.7,2422.8,3064.6,2739.6,3.6,642
R,689007,689015,12,2951.6,2532.4,3016.4,2440.6,1.2,152
R,689099,689487,392,2989.9,2570.9,1902.7,1192.6,19.1,772
R,692071,692127,60,1920.4,999.7,2579.2,1226.7,6.6,169
R,692203,692299,100,2602.2,1435.2,2977.8,2212.3,10.1,246
R,692407,692807,404,3025.1,2487.5,2023.6,1464.9,15.2,594
R,700071,700079,12,1982.1,970.2,2032.5,980.6,0.5,59
R,701031,701123,96,2157.7,1107.7,2937.3,2163.5,14.7,365
R,701327,701683,360,2981.8,2345.6,3078.3,1763.2,7.1,255
R,701723,701771,52,3068.7,1722.6,2068.0,1287.6,10.5,605
R,702031,702139,112,2056.6,1098.9,2794.1,1978.8,12.7,356
R,702171,702183,16,2867.4,1969.8,3042.4,1935.1,1.6,152
R,702219,702231,16,3029.7,2056.7,3023.8,2157.8,1.2,112
R,702715,702763,52,3036.2,2248.5,2962.3,2265.5,0.7,188
R,702839,702855,20,2976.7,2284.5,2929.7,2349.1,0.9,126
R,702887,703179,296,3099.9,2337.4,1956.0,1325.5,15.9,586
R,705963,705971,12,2056.4,1475.8,2069.1,1525.4,0.6,79
R,706023,706035,16,2056.1,1487.6,2075.9,1375.7,1.4,123
R,706715,706823,112,2020.8,1235.1,2699.2,2311.8,14.5,261
R,707239,707515,280,3072.2,2337.2,3035.1,1571.0,9.3,329
R,707563,707623,64,2941.6,1654.7,2043.4,1425.7,8.6,601
R,710771,710811,44,1874.3,1020.1,1261.4,1097.8,5.5,156
R,710871,710891,24,1158.7,1047.0,946.0,1163.3,2.3,137
R,711795,712027,236,946.1,1230.4,2020.1,1199.5,9.5,995
R,713343,713363,24,1832.8,993.8,1552.2,1025.2,2.5,144
R,713579,713603,28,1500.9,992.6,1861.2,1032.4,3.3,165
R,713995,714007,16,1921.1,1085.7,1944.3,1142.0,0.7,62
R,714107,714119,16,2032.2,1352.9,1999.4,1276.1,1.0,89
R,716455,716515,64,1849.8,1011.7,1029.6,1068.9,7.3,163
R,716823,717119,300,809.2,1196.6,1469.6,1478.5,6.7,1442
R,717403,717423,24,1481.7,1106.4,1609.9,1158.3,1.3,79
R,718119,718127,12,1957.1,1151.9,1976.7,1190.8,0.5,65
R,722743,722819,80,1865.2,1078.2,798.5,1172.2,9.4,152
R,723675,723731,60,724.1,1177.8,1797.2,1043.0,9.5,257
R,728531,729743,1216,1879.8,1187.8,1673.6,1096.0,2.2,884
R,730919,730931,16,1789.0,998.4,1857.1,1036.0,0.8,68
R,734247,734343,100,2087.2,1270.6,2739.4,2209.1,12.9,277
R,734523,734855,336,2907.3,2371.5,3130.2,3270.0,10.0,490
R,734903,734939,40,3001.4,1721.1,1973.3,1336.7,10.4,443
R,735655,735687,36,1951.7,1119.2,2249.2,1244.2,3.1,124
R,735743,735751,12,2324.6,1352.2,2333.2,1407.6,0.7,87
R,735787,735799,16,2303.8,1394.7,2302.9,1510.1,1.4,138
R,735903,735911,12,2277.4,1546.1,2267.0,1501.2,0.6,71
R,735959,735967,12,2217.4,1411.3,2205.8,1369.1,0.5,67
R,736151,736235,88,2156.5,1306.0,3010.7,2389.5,15.2,440
R,736463,736751,292,3056.4,2457.9,3270.0,2745.3,3.8,144
R,736783,736859,80,3100.5,2549.9,3003.9,2040.1,6.1,193
R,737479,737491,16,2993.4,2115.8,2968.6,2253.4,1.7,150
R,737523,737555,36,2893.6,2177.5,2963.6,2117.7,0.9,148
R,737583,737695,116,3010.8,2087.8,2922.3,1607.0,5.9,250
R,737723,737755,36,2836.3,1596.7,1944.7,1312.1,8.8,426
R,741183,741203,24,1832.0,1320.0,1822.3,1394.3,0.9,109
R,741259,741279,24,1846.5,1415.2,1896.5,1502.9,1.2,182
R,741371,741963,596,1942.3,1589.4,1281.6,1176.8,7.8,1343
R,742307,742651,348,1086.1,1049.7,1923.1,1321.1,8.1,1521
R,743895,743903,12,1881.6,1393.9,1864.0,1352.4,0.5,67
R,743967,743975,12,1853.0,1340.0,1876.2,1401.1,0.8,99
