eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,3308975,3308999,28,1820.7,974.2,482
L,3309103,3309327,228,1847.8,1058.5,501
L,3309383,3309515,136,1071.1,994.6,424
L,3309535,3309695,164,888.4,970.0,290
L,3309747,3309831,88,1904.5,971.1,224
L,3309859,3309999,144,2334.1,956.9,221
L,3310035,3310135,104,2849.7,923.5,214
L,3310163,3310283,124,3172.8,912.6,215
L,3310359,3310567,212,1428.3,1181.4,239
L,3310595,3310751,160,1911.0,1173.2,228
L,3310783,3311187,408,2313.5,1147.7,238
L,3311299,3311699,404,2360.7,1001.3,289
L,3311727,3312015,292,1957.2,1139.1,305
L,3312043,3312183,144,1604.4,1204.1,298
L,3312307,3313055,752,1536.3,1205.2,282
L,3313171,3313363,196,1793.6,1186.6,233
L,3313399,3313555,160,2275.7,1139.7,239
L,3313583,3315795,2216,1896.0,1104.3,338
L,3315851,3316675,828,2863.6,1289.6,336
L,3316819,3317755,940,2838.5,1275.7,371
L,3317807,3319807,2004,1865.2,1089.9,433
L,3319863,3320127,268,2743.5,1195.6,492
L,3320147,3320687,544,2830.1,1238.6,429
L,3320803,3321491,692,2860.4,1134.4,295
L,3321507,3321719,216,2866.0,1227.0,341
L,3321847,3323007,1164,2862.9,1250.7,347
L,3323139,3323743,608,2861.2,1247.1,359
L,3323779,3323963,188,2270.1,1153.7,345
L,3323987,3325639,1656,1896.6,1120.4,391
L,3325695,3326863,1172,941.5,1312.3,393
L,3327039,3327695,660,969.5,1370.7,286
L,3327747,3329643,1900,1882.6,1130.5,407
L,3329691,3330019,332,2644.7,1132.7,458
L,3330095,3330603,512,1163.0,1189.2,257
L,3330619,3330907,292,1135.9,1082.0,258
L,3331075,3331607,536,1100.7,1038.4,298
L,3331639,3331787,152,1101.1,1383.3,318
L,3331819,3332035,220,1112.3,1065.3,301
L,3332215,3332275,64,1861.7,1098.2,277
L,3332447,3332679,236,1118.2,1062.3,336
L,3332707,3333415,712,1099.3,1448.3,331
L,3333439,3333551,116,1131.1,1286.5,328
L,3333711,3334323,616,1073.3,1435.5,370
L,3334475,3334703,232,1889.8,1100.6,363
L,3334755,3335291,540,1101.9,1432.3,356
L,3335319,3335459,144,1152.8,1164.6,342
L,3335579,3337215,1640,1876.6,1092.1,356
L,3337287,3337963,680,2894.9,1250.7,399
L,3338123,3338307,188,2890.1,1208.8,254
L,3338439,3339699,1264,2938.0,1237.8,343
L,3339839,3340083,248,2954.1,1244.9,412
L,3340147,3340839,696,1853.2,1118.8,346
L,3340895,3341707,816,2996.4,1271.1,328
L,3341771,3343071,1304,1871.3,1127.1,388
L,3343135,3344355,1224,2827.6,1238.1,422
L,3344711,3344775,68,2853.1,1230.3,255
L,3344931,3344991,64,2826.6,1249.6,325
L,3345135,3346243,1112,2902.1,1290.8,313
L,3346347,3347499,1156,1868.9,1116.2,392
L,3347555,3349071,1520,968.0,1271.9,424
L,3349383,3349535,156,1998.4,1192.0,225
L,3349551,3350315,768,1888.0,1126.9,262
L,3350367,3350679,316,1063.6,1307.7,221
L,3350835,3352559,1728,1876.5,1115.0,333
L,3352619,3353791,1176,855.0,1359.1,312
L,3353907,3355867,1964,1878.2,1135.2,382
L,3355923,3356751,832,1044.2,1284.4,405
L,3357243,3357299,60,1327.2,1068.1,211
L,3357479,3357883,408,1131.9,1308.4,284
L,3358051,3358471,424,1913.1,1082.2,233
L,3358515,3358731,220,1188.4,1223.3,264
L,3358771,3360175,1408,1888.9,1097.6,319
L,3360243,3361511,1272,932.8,1303.4,324
L,3361651,3362899,1252,1886.3,1084.0,320
L,3362951,3363907,960,1091.1,1423.8,394
L,3363927,3364107,184,1129.4,1307.9,256
L,3364399,3364947,552,1174.6,1283.6,248
L,3364995,3366087,1096,1927.4,1087.0,268
L,3366159,3367383,1228,2882.6,1283.4,364
L,3367587,3367971,388,2910.6,1212.2,238
L,3368235,3368683,452,2724.3,1262.9,317
L,3368707,3369407,704,2921.6,1185.7,281
L,3369463,3370879,1420,1903.5,1117.3,302
L,3370943,3371087,148,2652.3,1216.9,336
L,3371107,3372019,916,2735.6,1280.8,357
L,3372143,3372687,548,2705.6,1267.6,235
L,3372739,3373983,1248,1903.3,1103.1,308
L,3374031,3375387,1360,2783.6,1211.0,427
L,3375967,3376075,112,1854.1,1146.9,306
L,3376255,3377687,1436,1896.1,1085.3,292
L,3377739,3379199,1464,2771.3,1185.4,426
L,3379343,3379571,232,1893.8,1111.8,271
L,3379627,3380795,1172,2922.8,1229.1,277
L,3380847,3382603,1760,1905.1,1129.7,355
L,3382663,3383331,672,1025.2,1152.5,364
