trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,3884327,3885330,,3996691.0,3885347,3885597,3886097,3888665
2,3888667,3889164,,4066897.0,3889180,3889447,3889947,3891998
3,3892000,3892997,,4090999.0,3893014,3893281,3893781,3895497
4,3895500,3896498,,4128586.0,3896515,3896781,3897281,3899081
5,3899083,3900081,,4146205.0,3900098,3900365,3900865,3902548
6,3902550,3903549,,4163723.0,3903565,3903832,3904332,3906181
7,3906184,3907182,,4193809.0,3907199,3907465,3907966,3909449
8,3909451,3910449,,4311537.0,3910466,3910716,3911216,3912899
9,3912901,3913899,,4411446.0,3913916,3914166,3914666,3917783
10,3917785,3918783,,4425448.0,3918800,3919067,3919567,3921600
11,3921603,3922600,,4506439.0,3922617,3922883,3923384,3925167
12,3925170,3926168,,4549710.0,3926184,3926450,3926951,3928884
13,3928886,3929884,,4636835.0,3929901,3930151,3930651,3932118
14,3932120,3933118,,4745746.0,3933135,3933401,3933901,3935434
15,3935436,3936435,,4838754.0,3936451,3936702,3937202,3939068
16,3939070,3940069,,4972917.0,3940085,3940335,3940835,3942635
17,3942637,3943635,,5048774.0,3943652,3943902,3944402,3945952
18,3945954,3946952,,5398958.0,3946969,3947219,3947720,3950469
19,3950471,3951470,,5414792.0,3951486,3951736,3952236,3954070
20,3958693,3959187,,,3959203,3959470,3959971,3961520
21,3961523,3962521,,,3962537,3962804,3963304,3964787
22,3964789,3965788,,,3965804,3966071,3966571,3968188
23,3968189,3969188,,,3969205,3969455,3969955,3971371
24,3971373,3972372,,,3972388,3972655,3973155,3975439
25,3975441,3976439,,,3976455,3976705,3977205,3980122
26,3980124,3981122,,,3981139,3981389,3981889,3983989
27,3983991,3984989,,,3985006,3985273,3985773,3987373
28,3987375,3988373,,,3988390,3988656,3989156,3990856
29,3990858,3991857,,,3991873,3992140,3992640,3994190
30,3994192,3996941,,,3996957,3997207,3997707,4000124
31,4000126,4001124,,,4001141,4001408,4001908,4004325
32,4004326,4005325,,,4005342,4005592,4006092,4007958
33,4007960,4008959,,,4008975,4009242,4009742,4011225
34,4011227,4012225,,,4012242,4012493,4012992,4015492
35,4015495,4016492,,,4016509,4016759,4017259,4019292
36,4019295,4020293,,,4020309,4020576,4021076,4024660
37,4024662,4025660,,,4025677,4025927,4026427,4027960
38,4027962,4028960,,,4028977,4029227,4029727,4031127
39,4031129,4032128,,,4032144,4032411,4032911,4034777
40,4040427,4041428,,,4041445,4041695,4042195,4043745
41,4043747,4044745,,,4044762,4045028,4045529,4047095
42,4047097,4048095,,,4048112,4048379,4048879,4050579
43,4050581,4051579,,,4051596,4051863,4052363,4053796
44,4053797,4054796,,,4054813,4055063,4055563,4057113
