eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,1285486,1285646,164,1810.5,1028.8,861
L,1285810,1286582,776,2035.4,891.7,768
L,1286606,1287158,556,1817.6,888.3,798
L,1287230,1287270,44,1241.4,2563.1,46
L,1287334,1287354,24,1844.5,1558.5,359
L,1287374,1287866,496,1827.2,901.4,833
L,1287958,1287990,36,1767.7,1760.7,315
L,1288010,1288910,904,1787.0,1015.8,846
L,1289110,1289410,304,1931.7,952.0,921
L,1289434,1290086,656,2164.9,1023.3,903
L,1290118,1291130,1016,1789.6,873.1,879
L,1291310,1293046,1740,1826.3,901.0,921
L,1293166,1293254,92,541.3,610.1,757
L,1293326,1294834,1512,1847.8,890.4,919
L,1294862,1295042,184,1739.1,1068.7,947
L,1295070,1295290,224,1420.5,1155.7,896
L,1295342,1295490,152,2373.6,1029.7,833
L,1295530,1295858,332,2875.4,931.1,806
L,1295970,1296042,76,1196.3,946.1,867
L,1296234,1296402,172,1493.8,964.2,809
L,1296426,1297938,1516,1803.9,925.3,868
L,1297966,1298410,448,2155.7,910.3,814
L,1298442,1299102,664,1745.3,971.2,738
L,1299138,1299414,280,2271.5,941.9,738
L,1299450,1299862,416,1778.8,922.0,619
L,1299882,1300766,888,1954.6,961.6,582
L,1300786,1303298,2516,1912.6,1044.8,736
L,1303350,1303754,408,3015.2,820.1,513
L,1303778,1304442,668,2982.2,1008.3,500
L,1304470,1305294,828,2920.5,1239.0,621
L,1305334,1305810,480,2981.5,889.9,643
L,1305850,1305982,136,2377.9,769.9,615
L,1306014,1306306,296,2003.5,972.6,648
L,1306362,1306874,516,3032.2,1093.8,643
L,1306922,1306994,76,3037.9,541.4,568
L,1307030,1307414,388,2666.7,280.2,535
L,1313322,1313454,136,3129.9,764.4,805
L,1313478,1313654,180,2952.0,814.9,830
L,1313678,1313938,264,3012.5,961.0,663
L,1313966,1315586,1624,2967.3,1211.4,633
L,1315738,1315998,264,2963.8,1238.7,715
L,1317730,1317902,176,3067.1,1012.7,895
L,1317922,1318570,652,2939.1,1096.5,638
L,1318594,1319062,472,2949.7,1329.2,541
L,1319182,1319750,572,3009.1,1085.2,510
L,1319774,1320258,488,2964.8,876.2,573
L,1320286,1320526,244,2918.8,1085.8,570
L,1320550,1321394,848,2925.4,1256.8,632
L,1321422,1322030,612,2979.2,1055.1,609
L,1322058,1322866,812,2957.7,1231.4,611
L,1322890,1323550,664,2961.3,1091.8,628
L,1323574,1324082,512,2956.5,857.7,543
L,1324142,1324414,276,1906.4,1112.5,605
L,1324462,1324842,384,2937.8,1085.0,567
L,1324882,1325114,236,3270.0,970.5,541
L,1325150,1325578,432,2957.8,1136.9,616
L,1325606,1325798,196,3009.4,1284.0,652
L,1325954,1326130,180,2919.8,1215.8,686
L,1326178,1326774,600,2000.2,1085.3,664
L,1326834,1328234,1404,2860.6,951.7,713
L,1328258,1329070,816,2986.2,879.9,770
L,1329122,1329342,224,2159.6,1006.8,834
L,1329370,1329502,136,1899.6,1045.2,786
L,1329554,1330266,716,2960.5,858.1,615
L,1330322,1330482,164,2006.4,954.0,708
L,1330502,1332458,1960,1937.1,1047.1,799
L,1332518,1333130,616,995.6,1014.2,830
L,1333154,1333594,444,824.5,1154.7,625
L,1333746,1334298,556,817.1,1185.8,681
L,1334366,1334602,240,938.3,-123.0,673
L,1334642,1334822,184,1593.2,371.0,594
L,1334854,1335034,184,1973.2,361.6,546
L,1335066,1335222,160,2385.0,290.8,512
L,1335258,1335534,280,2920.3,140.3,481
L,1335602,1335862,264,1357.2,-201.9,494
L,1335898,1336062,168,1890.8,-149.4,464
