time,text
4215831,!CAL
4215832,!CAL Calibration points:
4215832,"!CAL 4.6, -29.7 2005, 4748"
4215832,"!CAL 0.8, -50.6 2039, 7964"
4215832,"!CAL 8.2, -12.4 1980, 1849"
4215832,"!CAL -29.1, -24.7 -1729, 4613"
4215832,"!CAL 46.1, -36.6 6267, 4916"
4215832,"!CAL eye check box: (L,R,T,B)"
4215832,"!CAL href cal range: (L,R,T,B)"
4215832,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
4215832,"!CAL Prenormalize: offx, offy = 4.6277 -29.738"
4215832,!CAL Gains: cx:105.899 lx:115.087 rx:96.875
4215832,!CAL Gains: cy:177.643 ty:139.426 by:170.021
4215832,"!CAL Resolution (upd) at screen center: X=2.5, Y=1.5"
4215832,!CAL Gain Change Proportion: X: 0.188 Y: 0.219
4215832,!CAL Gain Ratio (Gy/Gx) = 1.677
4215832,"!CAL Cross-Gain Ratios: X=0.209, Y=0.132"
4215832,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
4215833,"!CAL CR gain match(x,y) = 1.000, 1.000"
4215833,!CAL Slip rotation correction OFF
4215835,!CAL CALIBRATION HV5 R RIGHT GOOD
4223731,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.51 avg. 0.96 max OFFSET 0.35 deg. -39.5,-10.7 pix."
4223731,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.43 deg. -44.0,-20.7 pix."
4223731,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.43 deg. -48.3,14.3 pix."
4223731,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.96 deg. -38.5,-78.7 pix."
4223731,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.75 deg. -62.7,46.6 pix."
4223731,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.19 deg. 9.5,14.6 pix."
4228243,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.20 deg. -11.9,15.2 pix."
4228808,RECCFG CR 500 2 1 R
4228808,ELCLCFG RTABLER
4228808,GAZE_COORDS 0.00 0.00 3839.00 2159.00
4228808,THRESHOLDS R 45 168
4228808,ELCL_PROC ELLIPSE (5)
4228808,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
4228809,!MODE RECORD CR 500 2 1 R
4230612,TRIALID 1
4230621,FIX_START
4232127,FIX FAILED
4235127,FIX_SUCCEED
4235127,FIX_END
4235144,STIM_START
4235393,STIM_END
4235894,RESP_START
4239396,RESP_END
4239396,TRIAL_END 1
4239396,TRIALID 2
4239399,FIX_START
4240894,FIX FAILED
4241394,FIX_SUCCEED
4241394,FIX_END
4241411,STIM_START
4241677,STIM_END
4242178,RESP_START
4245364,RESP_END
4245364,TRIAL_END 2
4245364,TRIALID 3
4245367,FIX_START
4246361,FIX_END
4246378,STIM_START
4246645,STIM_END
4247145,RESP_START
4249045,RESP_END
4249045,TRIAL_END 3
4249045,TRIALID 4
4249048,FIX_START
4250545,FIX_END
4250562,STIM_START
4250812,STIM_END
4251312,RESP_START
4252929,RESP_END
4252929,TRIAL_END 4
4252929,TRIALID 5
4252931,FIX_START
4254429,FIX_END
4254445,STIM_START
4254712,STIM_END
4255212,RESP_START
4256796,RESP_END
4256796,TRIAL_END 5
4256796,TRIALID 6
4256799,FIX_START
4257796,FIX_END
4257813,STIM_START
4258080,STIM_END
4258580,RESP_START
4260296,RESP_END
4260296,TRIAL_END 6
4260296,TRIALID 7
4260299,FIX_START
4261797,FIX_END
4261813,STIM_START
4262080,STIM_END
4262581,RESP_START
4264247,RESP_END
4264247,TRIAL_END 7
4264247,TRIALID 8
4264249,FIX_START
4265747,FIX_END
4265764,STIM_START
4266031,STIM_END
4266530,RESP_START
4267981,RESP_END
4267981,TRIAL_END 8
4267981,TRIALID 9
4267983,FIX_START
4269481,FIX FAILED
4269981,FIX_SUCCEED
4269981,FIX_END
4269998,STIM_START
4270248,STIM_END
4270748,RESP_START
4272631,RESP_END
4272631,TRIAL_END 9
4272631,TRIALID 10
4272634,FIX_START
4273132,FIX_END
4273148,STIM_START
4273414,STIM_END
4273915,RESP_START
4275548,RESP_END
4275548,TRIAL_END 10
4275548,TRIALID 11
4275550,FIX_START
4277049,FIX_END
4277066,STIM_START
4277332,STIM_END
4277832,RESP_START
4279332,RESP_END
4279332,TRIAL_END 11
4279332,TRIALID 12
4279334,FIX_START
4280832,FIX_END
4280849,STIM_START
4281116,STIM_END
4281616,RESP_START
4283016,RESP_END
4283016,TRIAL_END 12
4283016,TRIALID 13
4283018,FIX_START
4284516,FIX_END
4284533,STIM_START
4284800,STIM_END
4285300,RESP_START
4287583,RESP_END
4287583,TRIAL_END 13
4287583,TRIALID 14
4287586,FIX_START
4288583,FIX_END
4288600,STIM_START
4288850,STIM_END
4289350,RESP_START
4291250,RESP_END
4291250,TRIAL_END 14
4291250,TRIALID 15
4291252,FIX_START
4292751,FIX_END
4292767,STIM_START
4293034,STIM_END
4293534,RESP_START
4295217,RESP_END
4295217,TRIAL_END 15
4295217,TRIALID 16
4295220,FIX_START
4296217,FIX_END
4296234,STIM_START
4296501,STIM_END
4297001,RESP_START
4298784,RESP_END
4298784,TRIAL_END 16
4298784,TRIALID 17
4298787,FIX_START
4299785,FIX_END
4299801,STIM_START
4300051,STIM_END
4300551,RESP_START
4303251,RESP_END
4303251,TRIAL_END 17
4303251,TRIALID 18
4303254,FIX_START
4303752,FIX_END
4303769,STIM_START
4304035,STIM_END
4304535,RESP_START
4308036,RESP_END
4308036,TRIAL_END 18
4308036,TRIALID 19
4308038,FIX_START
4309536,FIX FAILED
4311035,FIX_SUCCEED
4311035,FIX_END
4311053,STIM_START
4311320,STIM_END
4311819,RESP_START
4313603,RESP_END
4313603,TRIAL_END 19
4313603,TRIALID 20
4314991,FIX_START
4315987,FIX_END
4316003,STIM_START
4316253,STIM_END
4316753,RESP_START
4318570,RESP_END
4318570,TRIAL_END 20
4318570,TRIALID 21
4318573,FIX_START
4319571,FIX_END
4319588,STIM_START
4319837,STIM_END
4320337,RESP_START
4321821,RESP_END
4321821,TRIAL_END 21
4321821,TRIALID 22
4321824,FIX_START
4322821,FIX_END
4322838,STIM_START
4323088,STIM_END
4323588,RESP_START
4325554,RESP_END
4325554,TRIAL_END 22
4325554,TRIALID 23
4325556,FIX_START
4327055,FIX FAILED
4327555,FIX_SUCCEED
4327555,FIX_END
4327572,STIM_START
4327838,STIM_END
4328338,RESP_START
4352208,RESP_END
4352208,TRIAL_END 23
4352208,TRIALID 24
4352210,FIX_START
4353708,FIX_END
4353725,STIM_START
4353992,STIM_END
4354492,RESP_START
4355925,RESP_END
4355925,TRIAL_END 24
4355925,TRIALID 25
4355927,FIX_START
4357425,FIX FAILED
4358425,FIX_SUCCEED
4358425,FIX_END
4358442,STIM_START
4358725,STIM_END
4359225,RESP_START
4360809,RESP_END
4360809,TRIAL_END 25
4360809,TRIALID 26
4360812,FIX_START
4361809,FIX_END
4361826,STIM_START
4362076,STIM_END
4362576,RESP_START
4364293,RESP_END
4364293,TRIAL_END 26
4364293,TRIALID 27
4364296,FIX_START
4365793,FIX FAILED
4366293,FIX_SUCCEED
4366293,FIX_END
4366310,STIM_START
4366560,STIM_END
4367060,RESP_START
4368510,RESP_END
4368510,TRIAL_END 27
4368510,TRIALID 28
4368513,FIX_START
4369510,FIX_END
4369527,STIM_START
4369777,STIM_END
4370276,RESP_START
4371827,RESP_END
4371827,TRIAL_END 28
4371827,TRIALID 29
4371830,FIX_START
4372827,FIX_END
4372843,STIM_START
4373110,STIM_END
4373611,RESP_START
4375111,RESP_END
4375111,TRIAL_END 29
4375111,TRIALID 30
4375113,FIX_START
4375610,FIX_END
4375628,STIM_START
4375894,STIM_END
4376395,RESP_START
4377861,RESP_END
4377861,TRIAL_END 30
4377861,TRIALID 31
4377863,FIX_START
4379362,FIX FAILED
4380362,FIX_SUCCEED
4380362,FIX_END
4380378,STIM_START
4380645,STIM_END
4381145,RESP_START
4385279,RESP_END
4385279,TRIAL_END 31
4385279,TRIALID 32
4385281,FIX_START
4386779,FIX FAILED
4387279,FIX_SUCCEED
4387279,FIX_END
4387296,STIM_START
4387562,STIM_END
4388062,RESP_START
4390079,RESP_END
4390079,TRIAL_END 32
4390079,TRIALID 33
4390082,FIX_START
4391580,FIX_END
4391596,STIM_START
4391864,STIM_END
4392363,RESP_START
4394113,RESP_END
4394113,TRIAL_END 33
4394113,TRIALID 34
4394115,FIX_START
4395613,FIX_END
4395630,STIM_START
4395897,STIM_END
4396396,RESP_START
4398297,RESP_END
4398297,TRIAL_END 34
4398297,TRIALID 35
4398300,FIX_START
4399797,FIX FAILED
4400297,FIX_SUCCEED
4400297,FIX_END
4400314,STIM_START
4400564,STIM_END
4401064,RESP_START
4402564,RESP_END
4402564,TRIAL_END 35
4402564,TRIALID 36
4402567,FIX_START
4404065,FIX FAILED
4404565,FIX_SUCCEED
4404565,FIX_END
4404581,STIM_START
4404831,STIM_END
4405331,RESP_START
4406948,RESP_END
4406948,TRIAL_END 36
4406948,TRIALID 37
4406950,FIX_START
4407948,FIX_END
4407965,STIM_START
4408232,STIM_END
4408731,RESP_START
4410332,RESP_END
4410332,TRIAL_END 37
4410332,TRIALID 38
4410334,FIX_START
4411832,FIX FAILED
4412332,FIX_SUCCEED
4412332,FIX_END
4412348,STIM_START
4412615,STIM_END
4413115,RESP_START
4414649,RESP_END
4414649,TRIAL_END 38
4414649,TRIALID 39
4414652,FIX_START
4415649,FIX_END
4415666,STIM_START
4415916,STIM_END
4416416,RESP_START
4417900,RESP_END
4417900,TRIAL_END 39
4417900,TRIALID 40
4419846,FIX_START
4420850,FIX_END
4420866,STIM_START
4421117,STIM_END
4421617,RESP_START
4423033,RESP_END
4423033,TRIAL_END 40
4423033,TRIALID 41
4423036,FIX_START
4424033,FIX_END
4424050,STIM_START
4424300,STIM_END
4424800,RESP_START
4426234,RESP_END
4426234,TRIAL_END 41
4426234,TRIALID 42
4426236,FIX_START
4427734,FIX FAILED
4428234,FIX_SUCCEED
4428234,FIX_END
4428251,STIM_START
4428517,STIM_END
4429018,RESP_START
4430468,RESP_END
4430468,TRIAL_END 42
4430468,TRIALID 43
4430471,FIX_START
4431968,FIX FAILED
4432467,FIX_SUCCEED
4432467,FIX_END
4432484,STIM_START
4432734,STIM_END
4433234,RESP_START
4434768,RESP_END
4434768,TRIAL_END 43
4434768,TRIALID 44
4434771,FIX_START
4435768,FIX_END
4435785,STIM_START
4436051,STIM_END
4436551,RESP_START
4438986,RESP_END
4438986,TRIAL_END 44
4438986,TRIALID 45
4438989,FIX_START
4440485,FIX_END
4440502,STIM_START
4440769,STIM_END
4441269,RESP_START
4444186,RESP_END
4444186,TRIAL_END 45
4444186,TRIALID 46
4444188,FIX_START
4445686,FIX_END
4445703,STIM_START
4445970,STIM_END
4446469,RESP_START
4449720,RESP_END
4449720,TRIAL_END 46
4449720,TRIALID 47
4449722,FIX_START
4451220,FIX_END
4451237,STIM_START
4451504,STIM_END
4452004,RESP_START
4454804,RESP_END
4454804,TRIAL_END 47
4454804,TRIALID 48
4454807,FIX_START
4456304,FIX_END
4456321,STIM_START
4456587,STIM_END
4457088,RESP_START
4459305,RESP_END
4459305,TRIAL_END 48
4459305,TRIALID 49
4459307,FIX_START
4460305,FIX_END
4460322,STIM_START
4460588,STIM_END
4461088,RESP_START
4463255,RESP_END
4463255,TRIAL_END 49
4463255,TRIALID 50
4463258,FIX_START
4464755,FIX_END
4464772,STIM_START
4465022,STIM_END
4465522,RESP_START
4467589,RESP_END
4467589,TRIAL_END 50
4467589,TRIALID 51
4467592,FIX_START
4469089,FIX_END
4469105,STIM_START
4469356,STIM_END
4469856,RESP_START
4472056,RESP_END
4472056,TRIAL_END 51
4472056,TRIALID 52
4472058,FIX_START
4473056,FIX_END
4473073,STIM_START
4473340,STIM_END
4473840,RESP_START
4475740,RESP_END
4475740,TRIAL_END 52
4475740,TRIALID 53
4475742,FIX_START
4477239,FIX_END
4477257,STIM_START
4477523,STIM_END
4478024,RESP_START
4480490,RESP_END
4480490,TRIAL_END 53
4480490,TRIALID 54
4480493,FIX_START
4481491,FIX_END
4481507,STIM_START
4481757,STIM_END
4482257,RESP_START
4484491,RESP_END
4484491,TRIAL_END 54
4484491,TRIALID 55
4484494,FIX_START
4485992,FIX_END
4486008,STIM_START
4486258,STIM_END
4486758,RESP_START
4489008,RESP_END
4489008,TRIAL_END 55
4489008,TRIALID 56
4489010,FIX_START
4490508,FIX_END
4490525,STIM_START
4490792,STIM_END
4491292,RESP_START
4492975,RESP_END
4492975,TRIAL_END 56
4492975,TRIALID 57
4492978,FIX_START
4494476,FIX_END
4494492,STIM_START
4494759,STIM_END
4495259,RESP_START
4497359,RESP_END
4497359,TRIAL_END 57
4497359,TRIALID 58
4497361,FIX_START
4498359,FIX_END
4498376,STIM_START
4498642,STIM_END
4499143,RESP_START
4500943,RESP_END
4500943,TRIAL_END 58
4500943,TRIALID 59
4500946,FIX_START
4502443,FIX_END
4502460,STIM_START
4502727,STIM_END
4503227,RESP_START
4505227,RESP_END
4505227,TRIAL_END 59
4505227,TRIALID 60
4506143,FIX_START
4507144,FIX_END
4507161,STIM_START
4507427,STIM_END
4507927,RESP_START
4509927,RESP_END
4509927,TRIAL_END 60
4509927,TRIALID 61
4509930,FIX_START
4511428,FIX FAILED
4511928,FIX_SUCCEED
4511928,FIX_END
4511944,STIM_START
4512211,STIM_END
4512711,RESP_START
4514995,RESP_END
4514995,TRIAL_END 61
4514995,TRIALID 62
4514997,FIX_START
4516495,FIX FAILED
4516995,FIX_SUCCEED
4516995,FIX_END
4517012,STIM_START
4517262,STIM_END
4517762,RESP_START
4519378,RESP_END
4519378,TRIAL_END 62
4519378,TRIALID 63
4519381,FIX_START
4520879,FIX_END
4520895,STIM_START
4521146,STIM_END
4521646,RESP_START
4523463,RESP_END
4523463,TRIAL_END 63
4523463,TRIALID 64
4523465,FIX_START
4524463,FIX_END
4524479,STIM_START
4524729,STIM_END
4525229,RESP_START
4527980,RESP_END
4527980,TRIAL_END 64
4527980,TRIALID 65
4527982,FIX_START
4529480,FIX_END
4529497,STIM_START
4529763,STIM_END
4530263,RESP_START
4532147,RESP_END
4532147,TRIAL_END 65
4532147,TRIALID 66
4532149,FIX_START
4533147,FIX_END
4533163,STIM_START
4533414,STIM_END
4533913,RESP_START
4535914,RESP_END
4535914,TRIAL_END 66
4535914,TRIALID 67
4535916,FIX_START
4537414,FIX_END
4537431,STIM_START
4537681,STIM_END
4538181,RESP_START
4539731,RESP_END
4539731,TRIAL_END 67
4539731,TRIALID 68
4539733,FIX_START
4540731,FIX_END
4540748,STIM_START
4540998,STIM_END
4541498,RESP_START
4543198,RESP_END
4543198,TRIAL_END 68
4543198,TRIALID 69
4543201,FIX_START
4544198,FIX_END
4544215,STIM_START
4544465,STIM_END
4544965,RESP_START
4546532,RESP_END
4546532,TRIAL_END 69
4546532,TRIALID 70
4546535,FIX_START
4548032,FIX FAILED
4549033,FIX_SUCCEED
4549033,FIX_END
4549049,STIM_START
4549316,STIM_END
4549816,RESP_START
4551916,RESP_END
4551916,TRIAL_END 70
4551916,TRIALID 71
4551919,FIX_START
4552416,FIX_END
4552433,STIM_START
4552700,STIM_END
4553200,RESP_START
4555000,RESP_END
4555000,TRIAL_END 71
4555000,TRIALID 72
4555002,FIX_START
4556500,FIX_END
4556517,STIM_START
4556783,STIM_END
4557284,RESP_START
4559484,RESP_END
4559484,TRIAL_END 72
4559484,TRIALID 73
4559487,FIX_START
4560484,FIX_END
4560500,STIM_START
4560767,STIM_END
4561267,RESP_START
4564051,RESP_END
4564051,TRIAL_END 73
4564051,TRIALID 74
4564053,FIX_START
4565551,FIX_END
4565568,STIM_START
4565834,STIM_END
4566334,RESP_START
4568385,RESP_END
4568385,TRIAL_END 74
4568385,TRIALID 75
4568387,FIX_START
4568885,FIX_END
4568901,STIM_START
4569168,STIM_END
4569668,RESP_START
4571902,RESP_END
4571902,TRIAL_END 75
4571902,TRIALID 76
4571904,FIX_START
4572902,FIX_END
4572919,STIM_START
4573169,STIM_END
4573669,RESP_START
4575502,RESP_END
4575502,TRIAL_END 76
4575502,TRIALID 77
4575505,FIX_START
4576502,FIX_END
4576519,STIM_START
4576769,STIM_END
4577269,RESP_START
4578919,RESP_END
4578919,TRIAL_END 77
4578919,TRIALID 78
4578922,FIX_START
4579420,FIX_END
4579436,STIM_START
4579703,STIM_END
4580203,RESP_START
4581853,RESP_END
4581853,TRIAL_END 78
4581853,TRIALID 79
4581856,FIX_START
4583353,FIX_END
4583370,STIM_START
4583620,STIM_END
4584120,RESP_START
4586470,RESP_END
4586470,TRIAL_END 79
4586470,TRIALID 80
4587427,FIX_START
4588921,FIX FAILED
4589420,FIX_SUCCEED
4589421,FIX_END
4589438,STIM_START
4589704,STIM_END
4590204,RESP_START
4591737,RESP_END
4591737,TRIAL_END 80
4591737,TRIALID 81
4591740,FIX_START
4593238,FIX_END
4593254,STIM_START
4593521,STIM_END
4594021,RESP_START
4595905,RESP_END
4595905,TRIAL_END 81
4595905,TRIALID 82
4595907,FIX_START
4597405,FIX FAILED
4597905,FIX_SUCCEED
4597905,FIX_END
4597922,STIM_START
4598172,STIM_END
4598672,RESP_START
4600672,RESP_END
4600672,TRIAL_END 82
4600672,TRIALID 83
4600675,FIX_START
4601672,FIX_END
4601689,STIM_START
4601956,STIM_END
4602456,RESP_START
4604323,RESP_END
4604323,TRIAL_END 83
4604323,TRIALID 84
4604325,FIX_START
4605823,FIX_END
4605839,STIM_START
4606089,STIM_END
4606590,RESP_START
4608473,RESP_END
4608473,TRIAL_END 84
4608473,TRIALID 85
4608475,FIX_START
4609473,FIX_END
4609490,STIM_START
4609757,STIM_END
4610256,RESP_START
