eye,tStart,tEnd,duration
R,2584763,2584883,124
R,2584979,2585103,128
R,2586135,2587891,1760
R,2592807,2592847,44
R,2595755,2596103,352
R,2599783,2599875,96
R,2608587,2608655,72
R,2616367,2616399,36
R,2618559,2618587,32
R,2633131,2633179,52
R,2637791,2637979,192
R,2655691,2656023,336
R,2656071,2656199,132
R,2657283,2657399,120
R,2658099,2662819,4724
R,2664135,2664219,88
R,2673839,2674175,340
R,2674439,2674591,156
R,2679631,2679663,36
R,2680023,2680127,108
R,2685983,2686075,96
R,2698559,2698751,196
R,2702271,2702515,248
R,2705159,2705371,216
R,2707679,2707711,36
R,2713539,2713691,156
R,2715259,2715339,84
R,2716919,2717067,152
R,2720087,2720367,284
R,2723747,2723859,116
R,2725879,2726087,212
R,2727975,2728095,124
R,2731023,2731187,168
R,2731347,2731543,200
R,2734107,2734239,136
R,2736707,2736715,12
R,2736903,2737023,124
R,2737183,2737623,444
R,2738403,2739527,1128
R,2739795,2740003,212
R,2742407,2742523,120
R,2744871,2744891,24
R,2749495,2749827,336
R,2750147,2750171,28
R,2758867,2759027,164
R,2761863,2761899,40
R,2765603,2765711,112
R,2768387,2768463,80
R,2771295,2771351,60
R,2771495,2771655,164
R,2778127,2778215,92
R,2782851,2782915,68
R,2784163,2784335,176
R,2787383,2787539,160
R,2787775,2787975,204
R,2790979,2791395,420
R,2791599,2791727,132
R,2793967,2794339,376
R,2798335,2798563,232
R,2798787,2798907,124
R,2802687,2803015,332
R,2803275,2803411,140
R,2805499,2805535,40
R,2809803,2813879,4080
R,2814799,2814895,100
R,2817263,2817627,368
R,2820011,2820263,256
R,2822287,2822439,156
R,2824307,2824471,168
R,2824695,2824883,192
R,2827519,2827755,240
R,2829359,2829523,168
R,2832043,2832283,244
R,2835323,2835495,176
R,2835751,2835843,96
R,2840087,2840175,92
R,2841879,2841979,104
R,2843391,2843415,28
R,2845075,2845155,84
R,2847267,2847443,180
R,2849355,2849395,44
R,2852219,2852623,408
R,2853939,2853983,48
R,2855687,2855755,72
R,2858763,2858779,20
R,2860459,2860559,104
R,2860883,2860943,64
R,2863191,2863319,132
R,2866079,2866603,528
R,2871971,2872235,268
R,2875063,2875415,356
R,2877875,2878095,224
R,2881463,2881835,376
R,2884239,2885175,940
R,2885627,2885743,120
R,2888751,2888875,128
R,2898087,2898327,244
R,2905487,2905599,116
R,2908443,2908499,60
R,2912339,2912523,188
R,2918987,2919203,220
R,2922191,2922647,460
R,2925363,2925731,372
R,2926747,2926883,140
R,2927027,2927219,196
R,2930047,2930143,100
R,2933135,2933435,304
R,2934823,2934979,160
R,2936611,2936787,180
R,2940051,2940491,444
R,2943263,2943739,480
R,2945859,2945911,56
R,2949983,2950247,268
R,2953683,2953743,64
R,2956223,2956395,176
R,2957627,2957827,204
R,2960131,2963079,2952
R,2964231,2964287,60
R,2965943,2966043,104
R,2969263,2969407,148
R,2972275,2972383,112
R,2972755,2972879,128
R,2975363,2975807,448
R,2978223,2978543,324
R,2980955,2981003,52
R,2981251,2981375,128
R,2983939,2983999,64
R,2987039,2987135,100
R,2991455,2991559,108
R,2991731,2991883,156
R,2994423,2994759,340
R,2997827,2998299,476
R,2999655,2999703,52
R,3002735,3002995,264
R,3013223,3013451,232
R,3015027,3015123,100
R,3017687,3017807,124
R,3021175,3021583,412
R,3023259,3023319,64
R,3025651,3025715,68
R,3028695,3028775,84
R,3032135,3032175,44
R,3034835,3034879,48
R,3036171,3036455,288
R,3038719,3041975,3260
R,3049155,3049175,24
R,3060787,3060839,56
R,3072747,3072863,120
R,3075111,3075387,280
R,3077443,3077503,64
R,3078795,3078831,40
R,3079843,3079907,68
R,3082139,3082491,356
R,3086139,3086267,132
R,3087803,3087871,72
R,3089211,3089363,156
R,3091419,3091579,164
R,3099459,3099763,308
R,3103639,3103887,252
R,3105515,3105775,264
R,3108035,3108499,468
R,3110071,3110123,56
R,3111355,3111527,176
R,3114315,3114471,160
R,3114659,3114843,188
R,3116359,3116679,324
R,3117091,3119207,2120
R,3125107,3125179,76
R,3127851,3127883,36
R,3129435,3129495,64
R,3131175,3131251,80
R,3143447,3143531,88
R,3146271,3146375,108
R,3147535,3148063,532
R,3149759,3149799,44
R,3151363,3151495,136
R,3154303,3154507,208
R,3158547,3158843,300
R,3162647,3162763,120
R,3166303,3166443,144
R,3169355,3169531,180
R,3169939,3170091,156
R,3170955,3171207,256
R,3172287,3172347,64
R,3172551,3172691,144
R,3176259,3176359,104
R,3179299,3179491,196
R,3179767,3179899,136
R,3181811,3181951,144
R,3182255,3182383,132
R,3184007,3184171,168
R,3186831,3187335,508
R,3187715,3187827,116
R,3190599,3190971,376
R,3192515,3192535,24
R,3194083,3194087,8
R,3194315,3200963,6652
R,3201527,3201591,68
R,3202015,3210035,8024
R,3212711,3212851,144
R,3216055,3216135,84
R,3219295,3219375,84
R,3221883,3222043,164
R,3222291,3223163,876
R,3225947,3226031,88
R,3227727,3227799,76
R,3229543,3229655,116
R,3232491,3232587,100
R,3235451,3235875,428
R,3238623,3238723,104
R,3239147,3239379,236
R,3242355,3242487,136
R,3244207,3244319,116
R,3245415,3245531,120
R,3246715,3246903,192
R,3249723,3249803,84
R,3251171,3251331,164
R,3251695,3251859,168
R,3254015,3254055,44
R,3255219,3255635,420
R,3255791,3255971,184
R,3257695,3257811,120
R,3258915,3259251,340
R,3261723,3261819,100
R,3262175,3262295,124
R,3264647,3265091,448
R,3268063,3268411,352
R,3272339,3272615,280
R,3275379,3275803,428
R,3276147,3276347,204
R,3277531,3277683,156
R,3280227,3280251,28
R,3281331,3281507,180
R,3281747,3281919,176
R,3282987,3283423,440
R,3285603,3297311,11712
R,3297475,3301275,3804
R,3301755,3301911,160
R,3302495,3303059,568
R,3303247,3303951,708
R,3304063,3305207,1148
R,3305271,3305547,280
R,3310507,3310551,48
R,3311675,3311747,76
R,3312019,3312167,152
R,3312279,3312539,264
R,3313095,3313223,132
R,3314907,3315075,172
R,3317859,3317931,76
R,3320075,3320111,40
R,3323791,3324423,636
R,3330843,3330943,104
R,3332259,3332463,208
R,3332611,3332711,104
R,3339647,3339691,48
R,3341283,3341479,200
R,3345891,3345923,36
R,3353395,3353439,48
R,3353823,3353859,40
R,3357887,3357963,80
R,3360407,3360459,56
R,3366743,3366855,116
R,3367299,3367327,32
R,3369779,3369815,40
R,3373067,3373159,96
R,3374823,3374827,8
R,3376155,3376287,136
R,3376615,3376675,64
R,3378467,3380547,2084
R,3381255,3381667,416
R,3383591,3383671,84
R,3385207,3385275,72
R,3387683,3387783,104
R,3388263,3388275,16
R,3390779,3390879,104
R,3395423,3395519,100
R,3397035,3397195,164
R,3398459,3398631,176
R,3398915,3399039,128
R,3401647,3401799,156
R,3401999,3402055,60
R,3404115,3404179,68
R,3405707,3405923,220
R,3406203,3406279,80
R,3408411,3408555,148
R,3408623,3408803,184
R,3411699,3411967,272
R,3413579,3413599,24
R,3415031,3415135,108
R,3420495,3420927,436
R,3421287,3421407,124
R,3424079,3424347,272
R,3426587,3426707,124
R,3428515,3428747,236
R,3428999,3429099,104
R,3431775,3431787,16
R,3432907,3433059,156
R,3434715,3434831,120
R,3437051,3437143,96
R,3437347,3437551,208
R,3438631,3438815,188
R,3440423,3440615,196
R,3441795,3442031,240
R,3443895,3443983,92
R,3445331,3445683,356
R,3447127,3447315,192
R,3448387,3448487,104
R,3450739,3450903,168
R,3452499,3452699,204
R,3454759,3454807,52
R,3455167,3462503,7340
R,3464523,3464699,180
R,3466695,3466799,108
R,3468387,3468467,84
R,3471631,3471719,92
R,3473283,3473403,124
R,3474527,3474559,36
R,3476099,3476191,96
R,3477075,3477095,24
R,3479115,3479159,48
R,3482395,3482751,360
R,3483019,3483123,108
R,3484531,3484567,40
R,3485319,3485351,36
R,3486515,3486655,144
R,3487279,3487287,12
R,3488563,3488675,116
R,3489775,3489855,84
R,3491967,3492015,52
R,3492507,3492659,156
R,3493051,3493139,92
R,3495435,3495819,388
R,3498191,3498379,192
R,3499851,3500023,176
R,3501503,3501863,364
R,3504071,3504219,152
R,3504923,3505119,200
R,3506191,3506379,192
R,3506755,3506911,160
R,3507563,3507643,84
R,3508191,3508287,100
R,3509319,3509387,72
R,3510423,3510719,300
R,3512059,3512215,160
R,3514567,3514747,184
R,3515047,3515151,108
R,3517359,3517511,156
R,3518687,3518875,192
R,3519271,3519383,116
R,3520623,3520735,116
R,3522151,3522299,152
R,3522511,3522583,76
R,3522987,3523119,136
R,3524095,3524099,8
R,3525527,3526211,688
R,3527899,3527963,68
R,3529399,3529723,328
R,3530023,3530171,152
R,3531243,3531391,152
R,3532803,3532955,156
R,3533407,3533567,164
R,3534939,3535171,236
R,3535271,3535487,220
R,3537015,3537143,132
R,3537307,3537551,248
R,3538823,3538907,88
R,3539191,3539259,72
R,3540939,3541055,120
R,3541527,3541643,120
R,3542103,3762655,220556
R,3762851,3766207,3360
R,3780355,3780835,484
R,3786967,3786999,36
R,3803163,3803483,324
R,3805087,3805099,16
R,3805895,3805983,92
R,3817075,3817159,88
R,3818363,3818367,8
R,3820235,3820307,76
R,3821395,3821471,80
R,3822023,3822255,236
R,3822571,3822727,160
R,3824051,3824055,8
R,3825907,3826015,112
R,3828555,3828615,64
R,3830615,3830679,68
R,3832631,3832675,48
R,3834295,3834675,384
R,3835263,3835271,12
R,3835351,3835479,132
R,3835775,3835915,144
R,3837115,3839787,2676
R,3840967,3842099,1136
R,3854151,3854163,16
R,3855023,3855195,176
R,3856387,3856403,20
R,3864555,3864631,80
R,3869379,3869499,124
R,3876047,3876087,44
R,3876591,3876719,132
R,3884619,3884763,148
R,3887479,3887643,168
R,3888179,3888319,144
R,3889391,3890327,940
R,3891207,3891731,528
R,3891923,3891939,20
R,3892191,3892483,296
R,3893239,3893247,12
R,3895663,3895811,152
