time,text
3469031,!CAL
3469031,!CAL Calibration points:
3469031,"!CAL 10.1, -26.2 2151, 5171"
3469031,"!CAL 7.9, -43.5 2232, 8738"
3469031,"!CAL 12.9, -10.5 2088, 2010"
3469031,"!CAL -17.5, -22.5 -1942, 5047"
3469031,"!CAL 50.3, -31.3 6815, 5343"
3469031,"!CAL eye check box: (L,R,T,B)"
3469031,"!CAL href cal range: (L,R,T,B)"
3469032,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
3469032,"!CAL Prenormalize: offx, offy = 10.089 -26.237"
3469032,!CAL Gains: cx:136.757 lx:174.521 rx:99.185
3469032,!CAL Gains: cy:192.781 ty:212.730 by:198.400
3469032,"!CAL Resolution (upd) at screen center: X=1.9, Y=1.4"
3469032,!CAL Gain Change Proportion: X: 0.760 Y: 0.072
3469032,!CAL Gain Ratio (Gy/Gx) = 1.410
3469032,"!CAL Cross-Gain Ratios: X=0.187, Y=0.109"
3469032,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
3469032,"!CAL CR gain match(x,y) = 1.000, 1.000"
3469032,!CAL Slip rotation correction OFF
3469033,!CAL CALIBRATION HV5 R RIGHT GOOD
3475663,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.39 avg. 0.72 max OFFSET 0.17 deg. -6.8,12.7 pix."
3475663,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.36 deg. 1.0,29.2 pix."
3475663,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.48 deg. -0.9,38.6 pix."
3475663,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.06 deg. 4.3,-3.4 pix."
3475663,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.72 deg. -12.8,-57.3 pix."
3475674,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.45 deg. -49.2,7.0 pix."
3482767,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.28 deg. 26.6,-11.2 pix."
3483322,RECCFG CR 250 2 1 R
3483322,ELCLCFG RTABLER
3483322,GAZE_COORDS 0.00 0.00 3839.00 2159.00
3483322,THRESHOLDS R 117 233
3483322,ELCL_PROC ELLIPSE (5)
3483322,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
3483323,!MODE RECORD CR 250 2 1 R
3501469,TRIALID 1
3501483,FIX_START
3502987,FIX_END
3503003,STIM_START
3503253,STIM_END
3503754,RESP_START
3510104,RESP_END
3510105,TRIAL_END 1
3510105,TRIALID 2
3510107,FIX_START
3511104,FIX_END
3511120,STIM_START
3511371,STIM_END
3511870,RESP_START
3515672,RESP_END
3515672,TRIAL_END 2
3515672,TRIALID 3
3515674,FIX_START
3516171,FIX_END
3516187,STIM_START
3516454,STIM_END
3516955,RESP_START
3519471,RESP_END
3519471,TRIAL_END 3
3519471,TRIALID 4
3519473,FIX_START
3519971,FIX_END
3519988,STIM_START
3520255,STIM_END
3520755,RESP_START
3522705,RESP_END
3522705,TRIAL_END 4
3522705,TRIALID 5
3522707,FIX_START
3523205,FIX_END
3523221,STIM_START
3523471,STIM_END
3523972,RESP_START
3526422,RESP_END
3526422,TRIAL_END 5
3526422,TRIALID 6
3526423,FIX_START
3526922,FIX_END
3526939,STIM_START
3527205,STIM_END
3527705,RESP_START
3529905,RESP_END
3529905,TRIAL_END 6
3529905,TRIALID 7
3529908,FIX_START
3530406,FIX_END
3530422,STIM_START
3530689,STIM_END
3531189,RESP_START
3534106,RESP_END
3534106,TRIAL_END 7
3534106,TRIALID 8
3534108,FIX_START
3534606,FIX_END
3534623,STIM_START
3534889,STIM_END
3535390,RESP_START
3537972,RESP_END
3537972,TRIAL_END 8
3537972,TRIALID 9
3537975,FIX_START
3538473,FIX_END
3538489,STIM_START
3538740,STIM_END
3539240,RESP_START
3541306,RESP_END
3541306,TRIAL_END 9
3541306,TRIALID 10
3541309,FIX_START
3541807,FIX_END
3541824,STIM_START
3542090,STIM_END
3542590,RESP_START
3546140,RESP_END
3546140,TRIAL_END 10
3546140,TRIALID 11
3546142,FIX_START
3546640,FIX_END
3546657,STIM_START
3546908,STIM_END
3547408,RESP_START
3549957,RESP_END
3549957,TRIAL_END 11
3549957,TRIALID 12
3549959,FIX_START
3550458,FIX_END
3550474,STIM_START
3550724,STIM_END
3551224,RESP_START
3553225,RESP_END
3553225,TRIAL_END 12
3553225,TRIALID 13
3553226,FIX_START
3554225,FIX_END
3554241,STIM_START
3554508,STIM_END
3555008,RESP_START
3556808,RESP_END
3556808,TRIAL_END 13
3556808,TRIALID 14
3556810,FIX_START
3557808,FIX_END
3557825,STIM_START
3558091,STIM_END
3558592,RESP_START
3561608,RESP_END
3561608,TRIAL_END 14
3561608,TRIALID 15
3561610,FIX_START
3562109,FIX_END
3562125,STIM_START
3562392,STIM_END
3562892,RESP_START
3564992,RESP_END
3564992,TRIAL_END 15
3564992,TRIALID 16
3564994,FIX_START
3565493,FIX_END
3565509,STIM_START
3565775,STIM_END
3566276,RESP_START
3568292,RESP_END
3568292,TRIAL_END 16
3568292,TRIALID 17
3568294,FIX_START
3568793,FIX_END
3568810,STIM_START
3569076,STIM_END
3569576,RESP_START
3571459,RESP_END
3571459,TRIAL_END 17
3571459,TRIALID 18
3571462,FIX_START
3571960,FIX_END
3571977,STIM_START
3572243,STIM_END
3572743,RESP_START
3574693,RESP_END
3574693,TRIAL_END 18
3574693,TRIALID 19
3574695,FIX_START
3576193,FIX_END
3576210,STIM_START
3576460,STIM_END
3576960,RESP_START
3579060,RESP_END
3579060,TRIAL_END 19
3579060,TRIALID 20
3585097,FIX_START
3586095,FIX_END
3586111,STIM_START
3586361,STIM_END
3586861,RESP_START
3588644,RESP_END
3588644,TRIAL_END 20
3588644,TRIALID 21
3588646,FIX_START
3589145,FIX_END
3589161,STIM_START
3589428,STIM_END
3589928,RESP_START
3592145,RESP_END
3592145,TRIAL_END 21
3592145,TRIALID 22
3592147,FIX_START
3592645,FIX_END
3592661,STIM_START
3592912,STIM_END
3593412,RESP_START
3595462,RESP_END
3595462,TRIAL_END 22
3595462,TRIALID 23
3595463,FIX_START
3596462,FIX_END
3596479,STIM_START
3596729,STIM_END
3597229,RESP_START
3599079,RESP_END
3599079,TRIAL_END 23
3599079,TRIALID 24
3599081,FIX_START
3600079,FIX_END
3600095,STIM_START
3600362,STIM_END
3600862,RESP_START
3602612,RESP_END
3602612,TRIAL_END 24
3602612,TRIALID 25
3602614,FIX_START
3603613,FIX_END
3603629,STIM_START
3603896,STIM_END
3604396,RESP_START
3606863,RESP_END
3606863,TRIAL_END 25
3606863,TRIALID 26
3606865,FIX_START
3607363,FIX_END
3607380,STIM_START
3607647,STIM_END
3608146,RESP_START
3609879,RESP_END
3609879,TRIAL_END 26
3609879,TRIALID 27
3609882,FIX_START
3610380,FIX_END
3610397,STIM_START
3610663,STIM_END
3611163,RESP_START
3613080,RESP_END
3613080,TRIAL_END 27
3613080,TRIALID 28
3613082,FIX_START
3614080,FIX_END
3614097,STIM_START
3614347,STIM_END
3614847,RESP_START
3616630,RESP_END
3616630,TRIAL_END 28
3616630,TRIALID 29
3616633,FIX_START
3617131,FIX_END
3617147,STIM_START
3617397,STIM_END
3617897,RESP_START
3622014,RESP_END
3622014,TRIAL_END 29
3622014,TRIALID 30
3622016,FIX_START
3622515,FIX_END
3622531,STIM_START
3622781,STIM_END
3623281,RESP_START
3625131,RESP_END
3625131,TRIAL_END 30
3625131,TRIALID 31
3625133,FIX_START
3625632,FIX_END
3625648,STIM_START
3625915,STIM_END
3626415,RESP_START
3628832,RESP_END
3628832,TRIAL_END 31
3628832,TRIALID 32
3628833,FIX_START
3629331,FIX_END
3629348,STIM_START
3629598,STIM_END
3630098,RESP_START
3632715,RESP_END
3632715,TRIAL_END 32
3632715,TRIALID 33
3632717,FIX_START
3633216,FIX_END
3633232,STIM_START
3633482,STIM_END
3633982,RESP_START
3636032,RESP_END
3636032,TRIAL_END 33
3636032,TRIALID 34
3636034,FIX_START
3636533,FIX_END
3636549,STIM_START
3636816,STIM_END
3637316,RESP_START
3639649,RESP_END
3639649,TRIAL_END 34
3639649,TRIALID 35
3639651,FIX_START
3640149,FIX_END
3640166,STIM_START
3640433,STIM_END
3640933,RESP_START
3642799,RESP_END
3642799,TRIAL_END 35
3642799,TRIALID 36
3642802,FIX_START
3643300,FIX_END
3643316,STIM_START
3643583,STIM_END
3644083,RESP_START
3645883,RESP_END
3645883,TRIAL_END 36
3645883,TRIALID 37
3645885,FIX_START
3646384,FIX_END
3646400,STIM_START
3646667,STIM_END
3647167,RESP_START
3648984,RESP_END
3648984,TRIAL_END 37
3648984,TRIALID 38
3648985,FIX_START
3649484,FIX_END
3649500,STIM_START
3649767,STIM_END
3650268,RESP_START
3652117,RESP_END
3652117,TRIAL_END 38
3652117,TRIALID 39
3652119,FIX_START
3652617,FIX_END
3652634,STIM_START
3652884,STIM_END
3653384,RESP_START
3654951,RESP_END
3654951,TRIAL_END 39
3654951,TRIALID 40
3659768,FIX_START
3660768,FIX_END
3660785,STIM_START
3661035,STIM_END
3661535,RESP_START
3663285,RESP_END
3663285,TRIAL_END 40
3663285,TRIALID 41
3663287,FIX_START
3663785,FIX_END
3663801,STIM_START
3664052,STIM_END
3664552,RESP_START
3667119,RESP_END
3667119,TRIAL_END 41
3667119,TRIALID 42
3667121,FIX_START
3667618,FIX_END
3667635,STIM_START
3667886,STIM_END
3668386,RESP_START
3675303,RESP_END
3675303,TRIAL_END 42
3675303,TRIALID 43
3675305,FIX_START
3676803,FIX FAILED
3677803,FIX_SUCCEED
3678053,FIX_END
3678070,STIM_START
3678337,STIM_END
3678837,RESP_START
3680753,RESP_END
3680753,TRIAL_END 43
3680753,TRIALID 44
3680756,FIX_START
3681253,FIX_END
3681270,STIM_START
3681520,STIM_END
3682020,RESP_START
3683887,RESP_END
3683887,TRIAL_END 44
3683887,TRIALID 45
3683889,FIX_START
3684387,FIX_END
3684404,STIM_START
3684654,STIM_END
3685154,RESP_START
3687171,RESP_END
3687171,TRIAL_END 45
3687171,TRIALID 46
3687173,FIX_START
3687670,FIX_END
3687687,STIM_START
3687954,STIM_END
3688454,RESP_START
3691271,RESP_END
3691271,TRIAL_END 46
3691271,TRIALID 47
3691273,FIX_START
3691771,FIX_END
3691788,STIM_START
3692038,STIM_END
3692538,RESP_START
3694338,RESP_END
3694338,TRIAL_END 47
3694338,TRIALID 48
3694340,FIX_START
3695838,FIX_END
3695855,STIM_START
3696121,STIM_END
3696622,RESP_START
3698305,RESP_END
3698305,TRIAL_END 48
3698305,TRIALID 49
3698307,FIX_START
3698805,FIX_END
3698822,STIM_START
3699088,STIM_END
3699588,RESP_START
3704122,RESP_END
3704122,TRIAL_END 49
3704122,TRIALID 50
3704124,FIX_START
3704622,FIX_END
3704639,STIM_START
3704889,STIM_END
3705389,RESP_START
3707306,RESP_END
3707306,TRIAL_END 50
3707306,TRIALID 51
3707308,FIX_START
3707806,FIX_END
3707822,STIM_START
3708073,STIM_END
3708573,RESP_START
3713523,RESP_END
3713523,TRIAL_END 51
3713523,TRIALID 52
3713526,FIX_START
3715024,FIX FAILED
3716523,FIX_SUCCEED
3716773,FIX_END
3716790,STIM_START
3717057,STIM_END
3717557,RESP_START
3720390,RESP_END
3720390,TRIAL_END 52
3720390,TRIALID 53
3720392,FIX_START
3720891,FIX_END
3720907,STIM_START
3721157,STIM_END
3721657,RESP_START
3724407,RESP_END
3724407,TRIAL_END 53
3724407,TRIALID 54
3724409,FIX_START
3724907,FIX_END
3724924,STIM_START
3725175,STIM_END
3725675,RESP_START
3728174,RESP_END
3728174,TRIAL_END 54
3728174,TRIALID 55
3728176,FIX_START
3729175,FIX_END
3729192,STIM_START
3729458,STIM_END
3729958,RESP_START
3732442,RESP_END
3732442,TRIAL_END 55
3732442,TRIALID 56
3732443,FIX_START
3733942,FIX_END
3733958,STIM_START
3734208,STIM_END
3734709,RESP_START
3738942,RESP_END
3738942,TRIAL_END 56
3738942,TRIALID 57
3738944,FIX_START
3739442,FIX_END
3739459,STIM_START
3739725,STIM_END
3740226,RESP_START
3742609,RESP_END
3742609,TRIAL_END 57
3742609,TRIALID 58
3742611,FIX_START
3743109,FIX_END
3743126,STIM_START
3743376,STIM_END
3743876,RESP_START
3745692,RESP_END
3745692,TRIAL_END 58
3745692,TRIALID 59
3745694,FIX_START
3746693,FIX_END
3746710,STIM_START
3746976,STIM_END
3747476,RESP_START
3749760,RESP_END
3749760,TRIAL_END 59
3749760,TRIALID 60
3756318,FIX_START
3757311,FIX_END
3757327,STIM_START
3757577,STIM_END
3758077,RESP_START
3761528,RESP_END
3761528,TRIAL_END 60
3761528,TRIALID 61
3761530,FIX_START
3762028,FIX_END
3762044,STIM_START
3762294,STIM_END
3762795,RESP_START
3765244,RESP_END
3765244,TRIAL_END 61
3765244,TRIALID 62
3765247,FIX_START
3765745,FIX_END
3765761,STIM_START
3766028,STIM_END
3766528,RESP_START
3768811,RESP_END
3768811,TRIAL_END 62
3768811,TRIALID 63
3768814,FIX_START
3769312,FIX_END
3769329,STIM_START
3769595,STIM_END
3770095,RESP_START
3776429,RESP_END
3776429,TRIAL_END 63
3776429,TRIALID 64
3776431,FIX_START
3776929,FIX_END
3776946,STIM_START
3777212,STIM_END
3777713,RESP_START
3782879,RESP_END
3782879,TRIAL_END 64
3782879,TRIALID 65
3782881,FIX_START
3784380,FIX FAILED
3784880,FIX_SUCCEED
3785130,FIX_END
3785147,STIM_START
3785397,STIM_END
3785897,RESP_START
3788813,RESP_END
3788813,TRIAL_END 65
3788813,TRIALID 66
3788815,FIX_START
3789814,FIX_END
3789830,STIM_START
3790097,STIM_END
3790597,RESP_START
3793747,RESP_END
3793747,TRIAL_END 66
3793747,TRIALID 67
3793749,FIX_START
3794247,FIX_END
3794265,STIM_START
3794514,STIM_END
3795014,RESP_START
3796814,RESP_END
3796814,TRIAL_END 67
3796814,TRIALID 68
3796816,FIX_START
3797315,FIX_END
3797331,STIM_START
3797581,STIM_END
3798081,RESP_START
3800014,RESP_END
3800014,TRIAL_END 68
3800014,TRIALID 69
3800017,FIX_START
3800515,FIX_END
3800531,STIM_START
3800798,STIM_END
3801298,RESP_START
3805648,RESP_END
3805648,TRIAL_END 69
3805648,TRIALID 70
3805650,FIX_START
3806148,FIX_END
3806165,STIM_START
3806432,STIM_END
3806932,RESP_START
3809982,RESP_END
3809982,TRIAL_END 70
3809982,TRIALID 71
3809984,FIX_START
3810482,FIX_END
3810499,STIM_START
3810749,STIM_END
3811249,RESP_START
3813199,RESP_END
3813199,TRIAL_END 71
3813199,TRIALID 72
3813201,FIX_START
3814199,FIX_END
3814216,STIM_START
3814483,STIM_END
3814983,RESP_START
3818033,RESP_END
3818033,TRIAL_END 72
3818033,TRIALID 73
3818035,FIX_START
3818533,FIX_END
3818550,STIM_START
3818800,STIM_END
3819300,RESP_START
3822533,RESP_END
3822533,TRIAL_END 73
3822533,TRIALID 74
3822535,FIX_START
3823033,FIX_END
3823050,STIM_START
3823300,STIM_END
3823800,RESP_START
3825517,RESP_END
3825517,TRIAL_END 74
3825517,TRIALID 75
3825520,FIX_START
3826017,FIX_END
3826034,STIM_START
3826284,STIM_END
3826784,RESP_START
3828900,RESP_END
3828900,TRIAL_END 75
3828900,TRIALID 76
3828903,FIX_START
3829401,FIX_END
3829418,STIM_START
3829668,STIM_END
3830168,RESP_START
3833668,RESP_END
3833668,TRIAL_END 76
3833668,TRIALID 77
3833670,FIX_START
3834668,FIX_END
3834684,STIM_START
3834935,STIM_END
3835435,RESP_START
3837651,RESP_END
3837651,TRIAL_END 77
3837651,TRIALID 78
3837654,FIX_START
3838152,FIX_END
3838169,STIM_START
3838419,STIM_END
3838919,RESP_START
3841169,RESP_END
3841169,TRIAL_END 78
3841169,TRIALID 79
3841170,FIX_START
3841669,FIX_END
3841686,STIM_START
3841935,STIM_END
3842435,RESP_START
3844569,RESP_END
3844569,TRIAL_END 79
3844569,TRIALID 80
3850592,FIX_START
3851587,FIX_END
3851603,STIM_START
3851870,STIM_END
3852370,RESP_START
3856137,RESP_END
3856137,TRIAL_END 80
3856137,TRIALID 81
3856139,FIX_START
3856637,FIX_END
3856653,STIM_START
3856920,STIM_END
3857420,RESP_START
3858953,RESP_END
3858953,TRIAL_END 81
3858953,TRIALID 82
3858955,FIX_START
3859454,FIX_END
3859470,STIM_START
3859720,STIM_END
3860221,RESP_START
3861920,RESP_END
3861920,TRIAL_END 82
3861920,TRIALID 83
3861922,FIX_START
3862421,FIX_END
3862437,STIM_START
3862704,STIM_END
3863204,RESP_START
3864554,RESP_END
3864554,TRIAL_END 83
3864554,TRIALID 84
3864556,FIX_START
3865054,FIX_END
3865071,STIM_START
3865321,STIM_END
3865821,RESP_START
3873638,RESP_END
3873638,TRIAL_END 84
3873638,TRIALID 85
3873641,FIX_START
