trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,2545497,2546497,,2565465.0,2546513,2546780,2547280,2563448
2,2563451,2565715,,3803833.0,2565731,2565982,2566482,2570516
3,2570518,2571016,,4412608.0,2571032,2571299,2571799,2578250
4,2578252,2578749,,4485832.0,2578766,2579016,2579516,2584950
5,2584954,2585451,,,2585467,2585734,2586234,2591369
6,2591371,2591868,,,2591884,2592151,2592651,2597484
7,2597486,2597985,,,2598001,2598268,2598768,2603101
8,2603103,2603602,,,2603619,2603868,2604369,2611620
9,2611622,2612119,,,2612136,2612386,2612886,2618287
10,2618288,2618787,,,2618803,2619070,2619570,2626820
11,2626823,2627321,,,2627337,2627604,2628104,2633087
12,2633089,2633588,,,2633605,2633872,2634371,2638205
13,2638207,2638705,,,2638722,2638972,2639472,2644589
14,2644591,2645089,,,2645106,2645356,2645856,2649039
15,2649042,2649539,,,2649556,2649806,2650306,2656540
16,2656542,2657040,,,2657057,2657307,2657807,2662824
17,2662826,2663324,,,2663341,2663591,2664091,2668357
18,2668359,2668858,,,2668875,2669141,2669642,2673142
19,2673144,2673642,,,2673658,2673909,2674409,2677425
20,2683491,2684493,,,2684509,2684776,2685276,2688393
21,2688395,2688893,,,2688910,2689160,2689660,2692993
22,2692995,2693494,,,2693510,2693777,2694277,2697994
23,2697996,2698494,,,2698511,2698778,2699278,2702527
24,2702529,2703028,,,2703044,2703295,2703795,2707162
25,2707163,2707662,,,2707678,2707928,2708428,2712045
26,2712048,2712546,,,2712562,2712812,2713313,2717112
27,2717114,2717612,,,2717629,2717879,2718379,2721096
28,2721098,2721596,,,2721613,2721880,2722379,2727280
29,2727282,2727781,,,2727797,2728047,2728547,2730764
30,2730766,2731264,,,2731281,2731547,2732047,2736381
31,2736383,2736881,,,2736898,2737164,2737665,2741481
32,2741483,2741982,,,2741998,2742265,2742765,2746432
33,2746434,2746932,,,2746949,2747199,2747699,2750982
34,2750984,2751483,,,2751499,2751749,2752249,2756233
35,2756235,2756733,,,2756750,2757000,2757500,2760600
36,2760602,2761100,,,2761117,2761367,2761867,2764550
37,2764552,2765050,,,2765068,2765334,2765834,2769368
38,2769370,2769868,,,2769884,2770134,2770635,2773384
39,2773387,2773884,,,2773902,2774152,2774651,2777335
40,2782166,2783169,,,2783186,2783452,2783952,2787752
41,2787754,2788252,,,2788269,2788536,2789036,2791853
42,2791855,2792353,,,2792370,2792636,2793137,2796453
43,2796455,2796954,,,2796970,2797220,2797720,2801871
44,2801873,2802371,,,2802387,2802637,2803138,2808071
45,2808073,2808571,,,2808588,2808838,2809338,2812205
46,2812207,2812705,,,2812722,2812989,2813488,2817439
47,2817441,2817939,,,2817955,2818206,2818706,2821272
48,2821274,2821773,,,2821789,2822056,2822556,2826539
49,2826541,2827040,,,2827057,2827323,2827823,2830040
50,2830042,2830540,,,2830557,2830823,2831323,2833757
51,2833759,2834257,,,2834274,2834524,2835024,2837474
52,2837476,2837974,,,2837991,2838241,2838741,2843491
53,2843493,2843991,,,2844008,2844258,2844758,2848575
54,2848577,2849075,,,2849092,2849359,2849859,2853642
55,2853644,2854142,,,2854159,2854426,2854926,2857926
56,2857928,2858426,,,2858443,2858709,2859209,2861843
57,2861845,2862343,,,2862360,2862610,2863110,2870777
58,2870779,2871278,,,2871294,2871544,2872044,2874377
59,2874379,2874878,,,2874894,2875161,2875661,2878828
60,2886345,2887345,,,2887362,2887629,2888129,2891012
61,2891014,2891513,,,2891529,2891796,2892296,2894429
62,2894431,2894929,,,2894946,2895196,2895696,2898463
63,2898465,2898963,,,2898980,2899246,2899747,2905364
64,2905366,2905864,,,2905880,2906131,2906631,2909981
65,2909983,2910481,,,2910497,2910748,2911248,2914648
66,2914650,2915148,,,2915164,2915432,2915931,2918881
67,2918884,2919382,,,2919398,2919648,2920149,2923132
68,2923134,2923632,,,2923649,2923916,2924416,2926983
69,2926985,2927483,,,2927499,2927749,2928250,2931449
70,2931451,2931950,,,2931966,2932233,2932733,2936650
71,2936652,2937151,,,2937167,2937417,2937917,2940417
72,2940419,2940917,,,2940934,2941201,2941701,2945001
73,2945003,2945501,,,2945518,2945768,2946268,2949634
74,2949636,2950135,,,2950151,2950418,2950918,2953752
75,2953753,2954252,,,2954269,2954535,2955035,2958702
76,2958704,2959202,,,2959219,2959469,2959969,2969886
77,2969888,2970387,,,2970403,2970654,2971153,2982121
78,2982123,2982622,,,2982638,2982905,2983405,2986638
79,2986640,2987138,,,2987155,2987405,2987905,2989922
80,2998627,2999123,,,2999139,2999390,2999890,3010424
81,3010426,3010924,,,3010940,3011207,3011707,3014007
82,3014009,3014507,,,3014524,3014774,3015275,3017975
83,3017977,3018475,,,3018491,3018741,3019242,3021341
84,3021343,3021842,,,3021858,3022108,3022608,3025108
85,3025110,3025609,,,3025626,3025875,3026375,3029859
86,3029861,3030359,,,3030376,3030642,3031143,3033843
87,3033845,3034343,,,3034359,3034626,3035126,3037893
88,3037895,3038393,,,3038410,3038660,3039160,3049494
89,3049496,3049994,,,3050011,3050261,3050761,3055111
90,3055113,3055611,,,3055628,3055895,3056395,3059412
91,3059414,3059912,,,3059929,3060179,3060679,3064046
92,3064048,3064546,,,3064562,3064829,3065329,3067979
93,3067981,3068479,,,3068496,3068746,3069246,3072430
94,3072432,3072930,,,3072947,3073213,3073713,3076380
95,3076382,3076880,,,3076897,3077147,3077647,3079730
96,3079732,3080230,,,3080247,3080514,3081014,3084731
97,3084733,3085231,,,3085248,3085514,3086014,3089315
98,3089317,3089815,,,3089832,3090098,3090598,3094048
99,3094050,3094549,,,3094565,3094832,3095332,3097899
100,3104404,3105400,,,3105416,3105683,3106183,3108850
101,3108852,3109350,,,3109367,3109633,3110134,3112917
102,3112919,3113417,,,3113434,3113684,3114184,3118567
103,3118569,3119068,,,3119084,3119334,3119835,3123701
104,3123703,3124202,,,3124218,3124468,3124968,3127952
105,3127955,3128452,,,3128468,3128735,3129236,3132068
106,3132070,3132569,,,3132585,3132852,3133352,3136735
107,3136737,3137236,,,3137252,3137503,3138003,3141152
108,3141154,3141653,,,3141670,3141920,3142420,3144720
109,3144722,3145220,,,3145237,3145487,3145987,3148420
110,3148422,3148921,,,3148937,3149188,3149687,3151787
111,3151789,3152288,,,3152304,3152571,3153071,3155788
112,3155790,3156288,,,3156304,3156571,3157072,3159904
113,3159906,3160405,,,3160422,3160688,3161188,3163638
114,3163640,3164139,,,3164155,3164422,3164922,3168205
115,3168207,3168706,,,3168723,3168989,3169489,3171822
116,3171825,3172323,,,3172339,3172590,3173090,3175990
117,3175992,3176490,,,3176506,3176756,3177256,3179906
118,3179908,3180407,,,3180423,3180690,3181190,3183973
119,3183975,3184474,,,3184491,3184741,3185241,3187857
120,3193922,3194925,,,3194942,3195208,3195708,3198092
121,3198094,3198592,,,3198609,3198859,3199359,3201659
122,3201660,3202159,,,3202176,3202426,3202926,3206409
123,3206411,3206909,,,3206926,3207193,3207693,3210043
124,3210045,3210543,,,3210559,3210810,3211310,3214160
125,3214162,3214660,,,3214676,3214927,3215427,3218877
126,3218879,3219377,,,3219394,3219661,3220161,3223294
127,3223296,3223794,,,3223811,3224078,3224578,3227461
128,3227463,3227961,,,3227978,3228228,3228728,3231028
129,3231030,3231529,,,3231545,3231795,3232295,3243829
130,3243831,3244330,,,3244346,3244613,3245113,3248730
131,3248731,3249230,,,3249247,3249497,3249997,3253197
132,3253199,3253697,,,3253714,3253980,3254481,3259447
133,3259450,3259948,,,3259964,3260214,3260715,3265948
134,3265950,3266448,,,3266465,3266732,3267232,3270298
135,3270300,3270799,,,3270815,3271065,3271566,3274466
136,3274468,3274966,,,3274983,3275249,3275749,3278383
137,3278385,3278883,,,3278900,3279149,3279649,3282433
138,3282435,3282933,,,3282950,3283200,3283700,3286883
139,3286885,3287384,,,3287401,3287667,3288167,3291767
140,3296518,3297518,,,3297535,3297784,3298284,3302168
141,3302170,3302669,,,3302685,3302952,3303452,3306102
142,3306104,3306603,,,3306619,3306886,3307386,3310252
143,3310254,3310753,,,3310769,3311036,3311536,3313986
144,3313988,3314486,,,3314503,3314769,3315270,3317736
145,3317738,3318237,,,3318254,3318504,3319003,3321437
146,3321439,3321937,,,3321954,3322221,3322720,3325537
147,3325539,3326037,,,3326054,3326321,3326820,3328804
148,3328806,3329304,,,3329321,3329588,3330088,3332221
149,3332223,3332721,,,3332738,3333005,3333505,3336271
150,3336273,3336772,,,3336788,3337055,3337555,3339972
151,3339974,3340472,,,3340489,3340739,3341238,3345205
152,3345207,3345706,,,3345723,3345989,3346489,3349256
153,3349258,3349757,,,3349773,3350023,3350523,3353239
154,3353241,3353740,,,3353757,3354024,3354524,3362823
155,3362825,3363324,,,3363341,3363608,3364108,3367207
156,3367209,3367708,,,3367725,3367975,3368475,3372841
157,3372843,3373342,,,3373359,3373609,3374109,3376092
158,3376094,3376592,,,3376609,3376875,3377375,3379259
159,3379261,3379759,,,3379776,3380043,3380543,3383543
160,3391788,3392794,,,3392810,3393060,3393560,3396127
161,3396129,3396627,,,3396644,3396894,3397394,3400378
162,3400380,3400878,,,3400895,3401145,3401645,3405628
163,3405630,3406128,,,3406145,3406411,3406911,3410212
164,3410214,3410712,,,3410729,3410996,3411496,3416929
165,3416931,3417430,,,3417446,3417696,3418196,3421413
166,3421415,3421913,,,3421930,3422197,3422697,3426197
167,3426198,3426697,,,3426714,3426963,3427464,3429930
168,3429932,3430430,,,3430447,3430697,3431197,3434714
169,3434717,3435714,,,3435731,3435998,3436498,3438815
170,3438817,3439815,,,3439831,3440082,3440582,3443032
171,3443034,3443532,,,3443549,3443815,3444315,3449082
172,3449084,3449582,,,3449599,3449849,3450349,3453333
173,3453335,3453833,,,3453850,3454100,3454599,3456850
174,3456852,3457350,,,3457366,3457616,3458117,3461817
175,3461819,3462317,,,3462334,3462584,3463084,3466200
176,3466203,3466701,,,3466718,3466984,3467484,3469817
177,3469820,3470318,,,3470334,3470584,3471084,3475635
178,3475636,3476635,,,3476652,3476902,3477402,3480252
179,3480254,3480752,,,3480769,3481035,3481535,3484919
180,3493680,3494670,,,3494687,3494953,3495453,3498337
181,3498339,3498837,,,3498854,3499120,3499621,3502171
182,3502173,3502671,,,3502688,3502938,3503438,3507638
183,3507640,3508138,,,3508155,3508422,3508922,3511521
184,3511523,3512022,,,3512039,3512305,3512805,3515322
185,3515324,3515823,,,3515839,3516089,3516589,3518489
186,3518491,3518989,,,3519006,3519272,3519773,3524206
187,3524207,3524706,,,3524723,3524973,3525473,3530590
