eye,tStart,tEnd,duration
L,696954,697158,208
L,699294,699394,104
L,699718,699898,184
L,700294,700410,120
L,701678,701810,136
L,702922,703046,128
L,705226,705330,108
L,705850,706014,168
L,708206,712906,4704
L,713658,713834,180
L,714186,714326,144
L,715322,715490,172
L,717146,717286,144
L,717730,717878,152
L,719318,719442,128
L,721030,721174,148
L,722730,725922,3196
L,732638,732818,184
L,740054,740150,100
L,750194,750286,96
L,750430,750586,160
L,763162,763314,156
L,770618,770750,136
L,791498,791602,108
L,794150,794234,88
L,794482,794618,140
L,797502,797598,100
L,799450,799542,96
L,815718,815730,16
L,816170,816286,120
L,822950,823058,112
L,828302,828410,112
L,844554,844726,176
L,854262,854366,108
L,855158,855282,128
L,855998,856018,24
L,858098,858162,68
L,858918,859106,192
L,860278,860934,660
L,873422,873442,24
L,898634,898710,80
L,919870,919886,20
L,965910,965938,32
L,990314,990370,60
L,990690,990834,148
L,991138,991238,104
L,992042,992178,140
L,1020062,1020066,8
L,1021170,1021326,160
L,1055250,1055274,28
L,1111442,1111654,216
L,1112658,1112842,188
L,1118510,1118626,120
L,1130766,1130794,32
L,1200770,1200870,104
L,1202522,1202618,100
L,1205718,1205746,32
L,1228138,1228174,40
L,1231826,1231934,112
L,1236238,1236326,92
L,1258070,1258146,80
L,1266230,1266290,64
L,1329158,1329214,60
L,1331286,1331358,76
L,1338878,1339038,164
L,1370414,1370614,204
L,1370738,1371098,364
L,1431862,1431954,96
L,1465914,1467078,1168
L,1467498,1468358,864
L,1469026,1469138,116
L,1472150,1472254,108
L,1475850,1475958,112
L,1476302,1476430,132
L,1477934,1478038,108
L,1480490,1480606,120
L,1481814,1481958,148
L,1482318,1482426,112
L,1482850,1482954,108
L,1489590,1489666,80
L,1494366,1494574,212
L,1497578,1497694,120
L,1498086,1498286,204
L,1499518,1499662,148
L,1500682,1500774,96
L,1502514,1502674,164
L,1503494,1503578,88
L,1506026,1506058,36
L,1506254,1506374,124
L,1554158,1554302,148
L,1556962,1557026,68
L,1557230,1557366,140
L,1560406,1560434,32
L,1582774,1582886,116
L,1584462,1584462,4
L,1658290,1658374,88
L,1662002,1662038,40
L,1669626,1669758,136
L,1678222,1678370,152
L,1678918,1679038,124
L,1771170,1771178,12
L,1771298,1771382,88
L,1781914,1782262,352
L,1790618,1790734,120
L,1790918,1791450,536
L,1841522,1841574,56
L,1842122,1842298,180
L,1887250,1887350,104
L,1887522,1887826,308
L,1888802,1889374,576
L,1889702,1890174,476
L,1892790,1892882,96
L,1952466,1952578,116
L,1953134,1953326,196
L,1979522,1982094,2576
L,1984586,1984746,164
L,1986162,1986266,108
L,2003882,2004050,172
L,2006750,2006882,136
L,2008578,2008722,148
L,2010262,2010374,116
L,2012050,2012198,152
L,2026222,2026366,148
L,2045566,2045678,116
L,2051170,2051538,372
L,2052290,2052490,204
L,2053090,2053194,108
L,2055066,2055170,108
L,2065462,2065558,100
L,2065886,2065994,112
L,2067702,2067790,92
L,2070402,2070466,68
L,2070802,2070986,188
L,2082662,2082758,100
L,2082874,2083354,484
L,2083610,2083730,124
L,2085242,2085326,88
L,2090018,2090154,140
L,2092330,2092430,104
L,2097834,2097950,120
L,2103418,2103510,96
L,2146006,2148438,2436
L,2148710,2150778,2072
L,2151154,2151298,148
L,2151706,2151886,184
L,2186198,2186262,68
L,2186690,2186798,112
L,2199262,2204182,4924
L,2205302,2205390,92
L,2210698,2210750,56
L,2249134,2249230,100
L,2249690,2249874,188
L,2251054,2251218,168
L,2295510,2297582,2076
L,2297986,2298170,188
L,2303138,2303146,12
L,2318886,2318926,44
L,2321534,2321546,16
L,2323666,2323778,116
L,2325202,2325258,60
L,2345566,2345966,404
L,2346230,2347566,1340
L,2348106,2348254,152
L,2349834,2349878,48
L,2350926,2351078,156
L,2392146,2393110,968
L,2399410,2399478,72
L,2404594,2404674,84
L,2461794,2461814,24
L,2490310,2490702,396
L,2491610,2491642,36
L,2492046,2492354,312
L,2493114,2496782,3672
L,2497086,2497218,136
L,2497766,2497878,116
L,2499034,2499178,148
L,2505394,2505554,164
L,2505934,2506210,280
L,2542410,2542634,228
L,2546366,2548362,2000
L,2548714,2548950,240
L,2550942,2550990,52
L,2552942,2553038,100
L,2558866,2558918,56
L,2560682,2560762,84
L,2568866,2568942,80
L,2596314,2596686,376
L,2596890,2597066,180
L,2686722,2687062,344
L,2696570,2698982,2416
L,2699522,2699694,176
L,2700302,2700438,140
L,2701950,2702330,384
L,2703358,2703558,204
L,2704466,2704570,108
L,2704922,2706814,1896
L,2707210,2707434,228
L,2707926,2708378,456
L,2708574,2709310,740
L,2709850,2709894,48
L,2710182,2710402,224
L,2710506,2710510,8
L,2710630,2710978,352
L,2711270,2711302,36
L,2712086,2712302,220
L,2712666,2712682,20
L,2712734,2712790,60
L,2712834,2712834,4
L,2712926,2712958,36
L,2713038,2713042,8
L,2713090,2713130,44
L,2713386,2715142,1760
L,2716034,2716142,112
L,2716770,2716934,168
L,2717426,2717638,216
L,2718046,2719330,1288
L,2719630,2720622,996
L,2720770,2724566,3800
L,2725122,2725238,120
L,2726486,2726578,96
L,2729386,2729414,32
L,2729566,2730366,804
L,2730870,2730966,100
L,2731658,2731814,160
L,2731982,2733154,1176
L,2733514,2733654,144
L,2735410,2735506,100
L,2736474,2736642,172
L,2759114,2759694,584
