eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,136889,137637,750,1894.7,997.8,4665
L,137787,137925,140,1963.5,1239.9,4372
L,137947,138077,132,2259.9,1249.5,4464
L,138183,138425,244,3139.7,3270.0,4452
L,139055,139455,402,1983.6,1018.3,4693
L,139609,139977,370,1816.8,1166.1,4719
L,140171,140935,766,1947.0,1190.5,4677
L,141097,141585,490,1986.3,1210.8,4692
L,141609,141845,238,2180.1,1339.9,4744
L,142039,142819,782,1979.0,1132.6,4728
L,142839,143045,208,1773.0,1174.3,4729
L,143063,143355,294,1613.7,1178.2,4711
L,143379,144359,982,1905.3,1135.5,4727
L,144381,144945,566,1799.6,983.0,4705
L,144959,145225,268,1671.1,970.4,4481
L,145375,145689,316,1860.2,1124.8,4441
L,145705,146645,942,1782.6,1147.9,4680
L,146657,147709,1054,1892.0,1140.3,4703
L,147733,148013,282,1773.5,873.2,4659
L,148163,149127,966,1866.7,1095.7,4637
L,149141,161331,12192,1904.5,1058.0,4859
L,161551,180621,19072,1864.0,1071.9,4687
L,180809,216093,35286,1833.8,1123.2,4395
L,216299,216579,282,3270.0,3270.0,4028
L,217597,217671,76,2002.1,1141.6,4568
L,217695,218485,792,1855.7,882.9,4449
L,218509,249417,30910,1824.7,1114.5,4332
L,249593,250883,1292,1851.4,1210.9,3997
L,250897,275515,24620,1832.7,1151.8,4010
L,275751,276277,528,1491.1,1023.2,3764
L,276457,277891,1436,1738.1,1081.0,3780
L,277913,278107,196,1905.1,1190.3,3088
L,278119,278697,580,1815.6,1211.5,3047
L,278709,279881,1174,1669.3,1240.6,3417
L,279899,288507,8610,1862.8,1156.4,3788
L,288647,290677,2032,1897.9,1113.1,3849
L,290689,313569,22882,1855.3,1140.3,3926
L,313765,333173,19410,1867.6,1158.0,3436
L,333323,334759,1438,1907.3,1201.2,3274
L,334909,335459,552,1929.6,1170.7,3786
L,335677,336911,1236,1840.7,1226.3,3417
L,337047,351919,14874,1862.7,1158.9,3520
L,352101,383047,30948,1861.6,1165.6,3481
L,383259,402123,18866,1864.1,1136.5,3212
L,402257,404227,1972,1924.1,1154.8,2817
L,404419,416645,12228,1911.1,1175.9,3498
L,416657,422459,5804,1892.0,1170.1,3437
L,422531,431535,9006,1895.0,1149.4,3177
L,431735,432547,814,1873.5,1054.5,3120
L,432561,440313,7754,1908.0,1132.0,3211
L,440485,441283,800,1896.9,956.8,3043
L,441433,441921,490,1986.8,951.1,3288
