trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,1825834,1826834,,2094743.0,1826850,1827117,1827617,1833651
2,1833654,1834651,,2172450.0,1834668,1834918,1835418,1838618
3,1838620,1839618,,2217488.0,1839635,1839885,1840385,1844619
4,1844621,1845118,,2273860.0,1845135,1845402,1845902,1852703
5,1852706,1853203,,2280161.0,1853219,1853470,1853971,1859088
6,1859090,1859587,,2341883.0,1859603,1859853,1860353,1863921
7,1863923,1864420,,2398605.0,1864437,1864703,1865203,1872722
8,1872724,1873221,,2426357.0,1873237,1873504,1874004,1881605
9,1881607,1882105,,2517382.0,1882122,1882372,1882872,1885472
10,1885474,1886472,,2530301.0,1886489,1886739,1887239,1890723
11,1890725,1891723,,2596041.0,1891740,1891989,1892490,1894973
12,1894975,1895973,,2602241.0,1895990,1896257,1896757,1899324
13,1899326,1900324,,2638527.0,1900341,1900607,1901107,1908224
14,1908226,1909225,,2699451.0,1909241,1909491,1909991,1914175
15,1914177,1915175,,2766840.0,1915192,1915442,1915942,1919009
16,1919011,1920009,,2775624.0,1920026,1920292,1920792,1923659
17,1923662,1924659,,2782525.0,1924676,1924926,1925426,1927810
18,1927811,1928810,,2793476.0,1928827,1929077,1929577,1932210
19,1932212,1933210,,2898336.0,1933227,1933494,1933994,1936243
20,1944276,1945278,,2968026.0,1945295,1945562,1946062,1948812
21,1948814,1949812,,2982011.0,1949828,1950095,1950595,1953212
22,1953214,1954213,,2993512.0,1954229,1954479,1954979,1956929
23,1956931,1957929,,3141609.0,1957946,1958196,1958696,1963396
24,1963398,1964397,,3210566.0,1964414,1964663,1965163,1968296
25,1968298,1969297,,3245019.0,1969314,1969564,1970063,1976682
26,1976684,1977681,,3402867.0,1977698,1977948,1978448,1981231
27,1981233,1982232,,3461939.0,1982248,1982498,1982998,1984981
28,1984983,1985982,,3523862.0,1985999,1986265,1986765,1991299
29,1991301,1992299,,3585101.0,1992316,1992566,1993066,1995700
30,1995702,1996700,,3681410.0,1996716,1996983,1997483,2002367
31,2002369,2003367,,,2003384,2003650,2004150,2006634
32,2006636,2007634,,,2007651,2007918,2008417,2009968
33,2009970,2010967,,,2010984,2011235,2011735,2019002
34,2019004,2020002,,,2020019,2020269,2020769,2023502
35,2023504,2024502,,,2024519,2024769,2025269,2028236
36,2028238,2029236,,,2029253,2029520,2030020,2032669
37,2032672,2033670,,,2033687,2033953,2034453,2036687
38,2036689,2037687,,,2037704,2037954,2038454,2041253
39,2041255,2042254,,,2042271,2042521,2043021,2044287
40,2050588,2051588,,,2051605,2051872,2052372,2054288
41,2054290,2055289,,,2055305,2055555,2056056,2058622
42,2058624,2059623,,,2059639,2059906,2060406,2063689
43,2063691,2064689,,,2064706,2064973,2065473,2068590
44,2068592,2069590,,,2069607,2069857,2070357,2072924
45,2072926,2074424,,,2074441,2074707,2075207,2076974
46,2076976,2077974,,,2077990,2078257,2078757,2081725
47,2081726,2082724,,,2082741,2083008,2083508,2085258
48,2085260,2086258,,,2086275,2086541,2087041,2088625
49,2088627,2090125,,,2090142,2090409,2090909,2092725
50,2092727,2094993,,,2095009,2095276,2095776,2099859
51,2099862,2100360,,,2100376,2100626,2101127,2103877
52,2103879,2104876,,,2104893,2105144,2105644,2107610
53,2107612,2108611,,,2108627,2108877,2109377,2110994
54,2110996,2111994,,,2112011,2112261,2112761,2115528
55,2115530,2116528,,,2116545,2116811,2117311,2120295
56,2120297,2121795,,,2121811,2122078,2122578,2124495
57,2124497,2125995,,,2126012,2126262,2126762,2138030
58,2138032,2139030,,,2139047,2139297,2139797,2142213
59,2142215,2143214,,,2143231,2143497,2143997,2146047
60,2151324,2151831,,,2151848,2152115,2152614,2156665
61,2156667,2157665,,,2157682,2157948,2158449,2160298
62,2160300,2161299,,,2161316,2161565,2162065,2163949
63,2163951,2164949,,,2164966,2165232,2165732,2169449
64,2169452,2172700,,,2172717,2172983,2173483,2175750
65,2175752,2176250,,,2176267,2176517,2177017,2178683
66,2178685,2179684,,,2179700,2179967,2180467,2182134
67,2182136,2183634,,,2183651,2183900,2184401,2186234
68,2186237,2187235,,,2187251,2187518,2188018,2191434
69,2191436,2192935,,,2192952,2193219,2193719,2198068
70,2198070,2199069,,,2199086,2199336,2199836,2202553
71,2202554,2204053,,,2204069,2204336,2204836,2211537
72,2211539,2212537,,,2212553,2212804,2213304,2215487
73,2215489,2217737,,,2217754,2218021,2218521,2220521
74,2220523,2221021,,,2221038,2221288,2221788,2225171
75,2225174,2226172,,,2226188,2226455,2226955,2228621
76,2228623,2229122,,,2229138,2229389,2229889,2233505
77,2233507,2234505,,,2234522,2234772,2235273,2237322
78,2237324,2238323,,,2238340,2238606,2239106,2240889
79,2240891,2241889,,,2241906,2242157,2242657,2244290
80,2257613,2259108,,,2259125,2259375,2259875,2261875
81,2261877,2262875,,,2262891,2263142,2263641,2266375
82,2266377,2267876,,,2267893,2268159,2268659,2271359
83,2271361,2274109,,,2274126,2274393,2274893,2277159
84,2277161,2280411,,,2280427,2280694,2281194,2283377
