eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,2505024,2505340,320,2033.1,1011.8,1066
R,2505360,2508864,3508,1910.5,1076.1,1081
R,2508928,2509024,100,2876.0,1193.4,1075
R,2509072,2509456,388,2059.4,1061.8,1121
R,2509536,2510028,496,3209.6,1093.6,1029
R,2510048,2510396,352,3037.8,1142.4,1054
R,2510464,2510920,460,2593.5,569.6,1044
R,2510948,2511520,576,2138.8,479.7,1038
R,2511592,2511948,360,885.2,350.1,1001
R,2511968,2512232,268,671.1,241.5,969
R,2512260,2512684,428,251.6,241.2,917
R,2512700,2513112,416,158.1,322.8,897
R,2513148,2513768,624,-342.7,492.1,905
R,2513832,2514236,408,1050.0,1496.4,1055
R,2514256,2514592,340,1191.0,1490.4,1050
R,2514636,2515072,440,1811.5,1198.0,1065
R,2515088,2516004,920,1736.2,1067.4,717
R,2516028,2517568,1544,1907.2,1073.5,864
R,2517592,2518908,1320,1713.4,1095.3,797
R,2518936,2519820,888,2001.0,1084.5,956
R,2519840,2520516,680,1876.2,1173.5,1010
R,2520556,2520780,228,1342.3,1081.0,888
R,2520808,2521028,224,994.0,1112.3,707
R,2521072,2521480,412,1771.4,1077.0,693
R,2521508,2521720,216,2148.8,1097.5,728
R,2521756,2521976,224,2624.2,1119.8,726
R,2522004,2522156,156,2928.9,1133.3,744
R,2522208,2522616,412,2111.4,1086.3,848
R,2522644,2522824,184,2331.2,1112.4,861
R,2522884,2523108,228,1239.3,1130.5,868
R,2523132,2523452,324,972.4,1108.8,832
R,2523492,2523768,280,1607.7,1082.5,856
R,2523804,2524040,240,2096.2,1093.6,868
R,2524164,2524456,296,2364.9,1092.0,855
R,2524480,2524816,340,2556.4,1119.5,874
R,2524844,2525120,280,2280.0,1090.2,887
R,2525140,2525520,384,2090.6,1085.2,905
R,2525552,2525652,104,1795.1,1074.7,920
R,2525764,2526188,428,1777.2,1054.6,915
R,2526220,2526472,256,2211.0,1101.3,930
R,2527048,2527460,416,1884.2,1164.9,1036
R,2527488,2527804,320,1482.0,1101.8,887
R,2527848,2528080,236,902.6,1107.4,618
R,2528140,2528392,256,2085.7,1055.7,573
R,2528416,2528908,496,2291.0,1078.2,631
R,2528944,2529416,476,1802.9,1070.3,779
R,2529436,2529764,332,1959.6,1067.0,802
R,2529784,2530540,760,2100.6,1089.5,839
R,2530556,2532584,2032,1946.5,1072.9,945
R,2532608,2532984,380,1650.1,1033.1,871
R,2533008,2533280,276,1415.0,1057.2,882
R,2533308,2533728,424,1797.2,1067.5,884
R,2533748,2535432,1688,1963.4,1093.3,970
R,2535644,2536664,1024,1889.1,1097.4,908
R,2536828,2537068,244,1701.7,1101.0,878
R,2537596,2538044,452,1532.9,1101.2,937
R,2538068,2538280,216,1336.3,1197.2,844
R,2538312,2538520,212,1840.5,1190.2,826
R,2538548,2538740,196,2169.5,1173.7,800
R,2538772,2538956,188,1942.8,955.1,800
R,2539008,2539336,332,1068.3,965.6,833
R,2539516,2539536,24,1285.2,2444.8,146
R,2539776,2540020,248,1925.5,973.7,918
R,2540044,2540532,492,2233.1,987.7,867
R,2540560,2541000,444,1817.6,965.2,922
R,2541112,2541228,120,1761.7,1098.3,1005
R,2541312,2541584,276,2254.4,3006.7,931
R,2542828,2543160,336,2010.4,1103.6,912
R,2543292,2543688,400,1547.6,1095.9,828
R,2543708,2544240,536,1764.4,1163.5,810
R,2544264,2544768,508,1621.6,1108.6,874
R,2544792,2545020,232,1816.8,1171.2,905
R,2545044,2545312,272,2023.7,1209.1,938
R,2545336,2545512,180,1842.1,1184.2,945
R,2545540,2545848,312,1735.4,1019.4,935
R,2545868,2548332,2468,1905.1,1098.0,995
R,2548372,2548624,256,2470.6,1277.8,833
R,2548664,2549072,412,1865.1,1109.0,849
R,2549128,2549268,144,1883.4,567.0,783
R,2549288,2549492,208,1831.8,432.0,799
R,2549524,2549700,180,1370.9,365.0,790
R,2549732,2549992,264,988.7,283.1,766
R,2550028,2550156,132,1503.0,282.9,766
R,2550188,2550440,256,1995.0,408.9,763
R,2550464,2550704,244,1809.2,196.6,805
R,2550732,2551008,280,2100.1,464.5,842
R,2551048,2551236,192,2643.7,385.3,826
R,2551716,2551820,108,2032.0,233.1,833
R,2553264,2553404,144,1954.7,755.7,957
R,2553440,2553720,284,1976.6,341.1,919
R,2553776,2553964,192,2380.8,1142.7,892
R,2554000,2554280,284,1890.6,1013.8,910
R,2554320,2554588,272,2501.2,1254.8,906
R,2554652,2554864,216,2130.7,358.1,854
R,2554900,2555060,164,1587.7,116.8,859
R,2555076,2555188,116,1727.9,88.7,839
R,2555220,2555448,232,2144.6,161.9,792
R,2555476,2555756,284,2508.1,189.9,787
R,2555780,2555900,124,2556.3,365.1,834
R,2555976,2556184,212,1115.2,257.9,863
R,2556208,2556436,232,749.6,159.9,845
R,2556488,2556784,300,1807.4,324.6,840
R,2556808,2556960,156,2069.9,368.2,871
R,2557004,2557324,324,1963.2,1048.3,982
R,2557356,2558004,652,2430.4,1211.8,981
R,2558052,2558264,216,2157.1,1885.1,1022
R,2558312,2558564,256,2405.8,1162.2,958
R,2558624,2558828,208,2074.9,415.2,888
R,2559196,2559380,188,2137.7,198.0,852
R,2559404,2559788,388,2112.8,399.5,874
R,2559820,2560120,304,2578.3,391.0,888
R,2560196,2560408,216,1120.2,361.2,917
R,2560432,2560596,168,866.7,281.7,903
R,2560640,2560856,220,1692.2,363.2,894
R,2560892,2561124,236,2282.2,416.2,905
R,2561152,2561540,392,2569.8,412.5,900
R,2561592,2562444,856,2523.5,1266.5,965
R,2562464,2562596,136,2517.5,1197.1,914
R,2563188,2563332,148,2394.4,1240.4,1038
R,2563352,2563736,388,2500.6,1257.4,938
R,2563768,2563984,220,2014.6,1141.8,915
R,2564004,2564408,408,1903.6,1085.8,972
R,2564700,2567220,2524,1884.3,1090.1,953
R,2567744,2567932,192,1090.9,1008.8,759
R,2568016,2568148,136,1799.9,1085.4,859
