eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,963140,963258,120,1845.9,955.7,3880
L,963370,963748,380,1888.3,1054.3,3941
L,963774,963964,192,1536.0,938.1,3765
L,963998,964160,164,2111.7,1086.7,3230
L,964180,964272,94,2345.0,1115.1,3012
L,964316,964462,148,1547.5,976.4,2990
L,964648,964814,168,2080.7,1107.2,2753
L,964836,965010,176,2275.0,1201.3,2719
L,965038,967378,2342,1921.2,1066.6,3447
L,967564,967872,310,1904.4,1094.8,3782
L,967894,968072,180,2167.7,1174.7,3405
L,968102,968438,338,1754.9,1011.0,3025
L,968462,968768,308,2088.3,1089.6,2860
L,968792,969124,334,2313.4,1179.0,3086
L,969158,969694,538,1896.3,1039.5,3402
L,969712,970288,578,2083.3,1089.1,3608
L,970308,970600,294,1844.5,1031.1,3765
L,970808,971014,208,2179.4,1118.6,3792
L,971042,971208,168,1750.3,1003.9,3898
L,971244,971514,272,1108.9,979.9,3467
L,971556,971702,148,1928.5,1066.8,3189
L,971734,971948,216,2443.1,1182.8,3165
L,971980,972136,158,2984.1,1214.6,3137
L,972204,972444,242,1454.8,982.9,3327
L,972476,972664,190,889.6,993.6,3305
L,972708,972990,284,1828.0,1011.6,3372
L,973106,973372,268,2304.5,1220.2,3355
L,973392,973602,212,2512.5,1192.0,3291
L,973630,973750,122,2944.2,1213.8,3167
L,973936,974272,338,2094.4,1103.0,3383
L,974300,974858,560,1724.3,998.5,3497
L,974898,975248,352,998.5,952.3,3649
L,975286,975584,300,1681.5,974.6,3681
L,975622,975908,288,2316.3,1178.4,3565
L,975944,976862,920,1750.5,1007.5,3700
L,976886,977072,188,1964.4,1093.5,3727
L,977094,977546,454,2211.7,1178.8,3554
L,977570,977766,198,1868.3,1031.7,3516
L,977788,978084,298,2079.6,1096.4,3594
L,978110,978248,140,1731.7,1008.8,3747
L,978430,978742,314,2090.9,1044.8,3744
L,978768,979000,234,1784.7,1001.3,3823
L,979036,979286,252,1223.5,984.9,3482
L,979330,979540,212,2188.7,1130.1,2923
L,979580,979874,296,2880.3,1204.6,2631
L,979906,980036,132,3270.0,1278.1,2414
