eye,tStart,tEnd,duration
L,3309035,3309059,28
L,3311215,3311263,52
L,3312215,3312267,56
L,3313087,3313127,44
L,3316707,3316779,76
L,3320715,3320771,60
L,3321755,3321807,56
L,3323039,3323099,64
L,3326895,3326991,100
L,3330943,3331031,92
L,3332075,3332171,100
L,3332307,3332387,84
L,3333587,3333631,48
L,3334383,3334431,52
L,3335503,3335535,36
L,3337983,3338091,112
L,3338335,3338403,72
L,3339735,3339791,60
L,3344387,3344671,288
L,3344803,3344887,88
L,3345003,3345087,88
L,3346291,3346319,32
L,3349107,3349331,228
L,3350723,3350787,68
L,3353835,3353867,36
L,3356787,3357203,420
L,3357331,3357403,76
L,3357915,3358011,100
L,3361547,3361611,68
L,3364143,3364367,228
L,3367415,3367547,136
L,3367999,3368203,208
L,3372039,3372111,76
L,3375419,3375955,540
L,3376107,3376203,100
L,3379239,3379307,72
L,3383367,3384131,768
L,3387111,3387175,68
L,3387935,3387991,60
L,3390951,3391003,56
L,3393855,3393987,136
L,3395631,3395703,76
L,3397339,3398979,1644
L,3399339,3399443,108
L,3402975,3403075,104
L,3406411,3406503,96
L,3409467,3409531,68
L,3411179,3411235,60
L,3413963,3414011,52
L,3414603,3414651,52
L,3417491,3417631,144
L,3418639,3418703,68
L,3421319,3422071,756
L,3422703,3422875,176
L,3426131,3426211,84
L,3429055,3429131,80
L,3429607,3429739,136
L,3432591,3432687,100
L,3433291,3433371,84
L,3436107,3436211,108
L,3436835,3436839,8
L,3439671,3440235,568
L,3440631,3440703,76
L,3443787,3443859,76
L,3446667,3447439,776
L,3447723,3447863,144
L,3450783,3450939,160
L,3454119,3454435,320
L,3455331,3455383,56
L,3457555,3457631,80
L,3460675,3460811,140
L,3461875,3461971,100
L,3464867,3465395,532
L,3465859,3465967,112
L,3468543,3468659,120
L,3469539,3469599,64
L,3471963,3472075,116
L,3473799,3482359,8564
L,3483367,3483691,328
L,3486887,3487283,400
L,3490419,3490435,20
L,3492795,3492839,48
L,3493639,3493967,332
L,3494983,3495039,60
L,3499987,3500035,52
L,3504275,3504375,104
L,3506803,3507115,316
L,3507791,3507847,60
L,3510903,3510999,100
L,3514431,3514563,136
L,3517523,3517679,160
L,3520611,3520647,40
L,3523859,3523963,108
L,3526975,3527067,96
L,3529843,3529895,56
L,3532915,3533111,200
L,3533883,3533923,44
L,3537115,3537899,788
L,3538451,3538575,128
L,3540007,3540171,168
L,3541855,3541879,28
L,3545171,3545311,144
L,3547927,3548011,88
L,3548679,3548767,92
L,3552015,3552147,136
L,3555439,3555559,124
L,3556863,3560307,3448
L,3563331,3563583,256
L,3566235,3566355,124
L,3567135,3567243,112
L,3570343,3570383,44
L,3573055,3573131,80
L,3576399,3576455,60
L,3577083,3577147,68
L,3579903,3580015,116
L,3581339,3581455,120
L,3583823,3584299,480
L,3585131,3585291,164
L,3587703,3588135,436
L,3589811,3589963,156
L,3592455,3592867,416
L,3593667,3593743,80
L,3596359,3596379,24
L,3597183,3597475,296
L,3598095,3598199,108
L,3600531,3601031,504
L,3603763,3603815,56
L,3605151,3605175,28
L,3607603,3607715,116
L,3608359,3608407,52
L,3610067,3610167,104
L,3612923,3613007,88
L,3613963,3614091,132
L,3614983,3615435,456
L,3619347,3619399,56
L,3620071,3620127,60
L,3621291,3621359,72
L,3622471,3622555,88
L,3624699,3624803,108
L,3626663,3626735,76
L,3628059,3628199,144
L,3629603,3629655,56
L,3632231,3632595,368
L,3632999,3633275,280
L,3634555,3634819,268
L,3636343,3639735,3396
L,3643139,3643167,32
L,3644859,3644959,104
L,3645875,3645987,116
L,3650071,3650267,200
L,3651699,3651839,144
L,3653671,3653771,104
L,3656171,3656343,176
L,3657135,3657259,128
L,3659895,3660003,112
L,3660803,3660875,76
L,3662551,3662583,36
L,3663947,3664155,212
L,3666899,3666951,56
L,3668047,3668087,44
L,3670939,3671047,112
L,3673683,3673779,100
L,3677179,3677319,144
L,3679103,3679139,40
L,3680531,3680647,120
L,3683275,3683371,100
L,3685327,3685427,104
L,3689363,3689499,140
L,3691199,3691299,104
L,3692859,3692911,56
L,3693227,3693403,180
L,3696259,3696311,56
L,3698987,3699063,80
L,3699423,3699715,296
L,3700735,3700851,120
L,3703155,3703203,52
L,3703879,3703963,88
L,3706487,3706551,68
L,3707279,3707347,72
L,3708975,3711839,2868
L,3714307,3714427,124
L,3715351,3715659,312
L,3716311,3716367,60
L,3719439,3719539,104
L,3721011,3721111,104
L,3724115,3724195,84
L,3724555,3724711,160
L,3728235,3728263,32
L,3731403,3731507,108
L,3732311,3732375,68
L,3735719,3735803,88
L,3738771,3738859,92
L,3742219,3742319,104
L,3742851,3742935,88
L,3745779,3745851,76
L,3747399,3747495,100
L,3750351,3750455,108
L,3756143,3756271,132
L,3757307,3757519,216
L,3760499,3760551,56
L,3763087,3763139,56
L,3766487,3766515,32
L,3769695,3770271,580
L,3770407,3770483,80
L,3770963,3771039,80
L,3771307,3771395,92
L,3773395,3773503,112
L,3774915,3774995,84
L,3776207,3776303,100
L,3777755,3777839,88
L,3779167,3779239,76
L,3780407,3780499,96
L,3781391,3781511,124
L,3783151,3783275,128
L,3784655,3784679,28
L,3786399,3794799,8404
L,3797335,3797415,84
L,3798251,3798307,60
L,3799387,3799463,80
L,3800055,3800111,60
L,3802651,3802751,104
L,3805935,3806015,84
L,3807275,3807299,28
L,3809907,3809995,92
L,3811319,3812127,812
L,3815275,3815303,32
L,3815919,3815955,40
L,3818039,3818079,44
L,3818739,3818795,60
L,3821455,3821643,192
L,3821867,3821959,96
L,3824079,3824099,24
L,3825287,3825347,64
L,3827875,3827999,128
L,3828579,3828651,76
L,3831347,3831487,144
L,3832435,3832499,68
L,3833591,3833647,60
L,3834635,3834679,48
L,3836611,3836659,52
L,3838527,3838827,304
L,3839315,3839451,140
L,3841095,3841267,176
L,3842623,3842687,68
L,3844371,3844455,88
L,3845807,3845943,140
L,3848515,3848595,84
L,3849275,3849343,72
L,3852447,3852583,140
L,3855315,3855603,292
L,3857819,3857975,160
L,3858983,3859267,288
L,3861675,3861775,104
L,3862703,3862823,124
L,3866467,3866783,320
L,3870507,3870651,148
L,3872495,3874191,1700
L,3874687,3874771,88
L,3876199,3876231,36
L,3879451,3879543,96
L,3880463,3880555,96
L,3881299,3881387,92
L,3883847,3883887,44
L,3886275,3886367,96
L,3887911,3887943,36
L,3890003,3890123,124
L,3891679,3891763,88
L,3893307,3893431,128
L,3895015,3895127,116
L,3897751,3898039,292
L,3900271,3900419,152
L,3902251,3902339,92
L,3904855,3904967,116
L,3906931,3907043,116
L,3909279,3909371,96
L,3910131,3910267,140
L,3911035,3911111,80
L,3913471,3913531,64
L,3914111,3914159,52
L,3917031,3917447,420
L,3918175,3918299,128
L,3920911,3921063,156
L,3922075,3922123,52
L,3924739,3924815,80
L,3928083,3928099,20
L,3928671,3928779,112
L,3930695,3930719,28
L,3932019,3932079,64
L,3933519,3933563,48
L,3934243,3934383,144
L,3937239,3937539,304
L,3938055,3938163,112
L,3939859,3939919,64
L,3940763,3940859,100
L,3943663,3943839,180
L,3944527,3944631,108
L,3947235,3947307,76
L,3947795,3947983,192
L,3950235,3951195,964
L,3951951,3952335,388
L,3952407,3953251,848
L,3953299,3953391,96
L,3956491,3956591,104
L,3958775,3958887,116
L,3959799,3960131,336
L,3960843,3960915,76
L,3963647,3963699,56
L,3964343,3964415,76
L,3967659,3967723,68
L,3970383,3970435,56
L,3972571,3972715,148
L,3974219,3974319,104
L,3976915,3977179,268
L,3977883,3977975,96
L,3980319,3980619,304
L,3980803,3980879,80
L,3983755,3983803,52
L,3987787,3987887,104
L,3988415,3988507,96
L,3991235,3991411,180
L,3991627,3991787,164
L,3992455,3992627,176
L,3996047,3996351,308
L,3998563,3998663,104
L,3999715,3999767,56
L,4000351,4000403,56
L,4003359,4003507,152
L,4006251,4006667,420
L,4009823,4010179,360
L,4011267,4011387,124
L,4012943,4013099,160
L,4014155,4014223,72
L,4014955,4015051,100
L,4017375,4017471,100
L,4020907,4021015,112
L,4025103,4025151,52
L,4025907,4029275,3372
L,4032019,4032099,84
L,4032383,4033391,1012
L,4037191,4037391,204
L,4040475,4040655,184
L,4043703,4043827,128
L,4046951,4047103,156
L,4050019,4050295,280
L,4051167,4051323,160
L,4052039,4052135,100
L,4053707,4053807,104
L,4055419,4055519,104
L,4056971,4057135,168
L,4058635,4058719,88
L,4060395,4060487,96
L,4062003,4062123,124
L,4064723,4064827,108
L,4065699,4065831,136
L,4069087,4069223,140
L,4071959,4072299,344
L,4072923,4073047,128
L,4074463,4074587,128
L,4076231,4076303,76
L,4078195,4078275,84
L,4079367,4079439,76
L,4081315,4081383,72
L,4082911,4083035,128
L,4085627,4085851,228
L,4086499,4086591,96
L,4088767,4088823,60
L,4089611,4089719,112
L,4091291,4091359,72
L,4092287,4092423,140
L,4093091,4093175,88
L,4094923,4094967,48
L,4095951,4096007,60
L,4096227,4096403,180
L,4098975,4099039,68
L,4100567,4100639,76
L,4102515,4102563,52
L,4103775,4103787,16
L,4104415,4105035,624
L,4105291,4105347,60
L,4105927,4106447,524
L,4107447,4107563,120
L,4109715,4109835,124
L,4111507,4111559,56
L,4112887,4112975,92
L,4114671,4114743,76
L,4117311,4117443,136
L,4118531,4118619,92
L,4120431,4120539,112
L,4122895,4122971,80
L,4124391,4124463,76
L,4125567,4125639,76
L,4128911,4128935,28
L,4129791,4130291,504
L,4130935,4130995,64
L,4132895,4132967,76
L,4134451,4134531,84
L,4136351,4136403,56
L,4137167,4137215,52
L,4138403,4138539,140
L,4140783,4140795,16
L,4142095,4142195,104
L,4145455,4145571,120
L,4148767,4148871,108
L,4150695,4150715,24
L,4152211,4152295,88
L,4155331,4155419,92
L,4157847,4157895,52
L,4158907,4159051,148
L,4160295,4160375,84
L,4161895,4162011,120
L,4163451,4163587,140
L,4165351,4165427,80
L,4167183,4167227,48
L,4168079,4168163,88
L,4169255,4169315,64
L,4172631,4172699,72
L,4174231,4174303,76
L,4175623,4175719,100
L,4177923,4178047,128
L,4179743,4179867,128
L,4180887,4183363,2480
L,4183631,4183767,140
L,4185835,4185955,124
L,4187475,4187563,92
L,4189067,4189211,148
L,4190295,4190375,84
L,4191299,4191439,144
L,4193367,4193467,104
L,4194807,4195007,204
L,4200287,4200451,168
L,4201687,4201787,104
L,4205231,4205355,128
L,4209711,4209751,44
L,4210451,4210547,100
L,4213379,4213731,356
L,4214267,4214459,196
L,4217795,4217903,112
L,4221083,4221663,584
L,4222143,4222259,120
L,4225567,4225639,76
L,4228303,4228679,380
L,4229143,4229243,104
L,4231067,4231147,84
L,4234451,4234495,48
L,4235767,4235819,56
L,4239007,4239275,272
L,4240731,4241071,344
L,4241271,4241375,108
L,4242303,4242407,108
L,4244599,4244731,136
L,4246647,4246739,96
L,4248703,4248815,116
L,4250179,4250355,180
L,4251411,4251579,172
L,4254747,4254907,164
L,4256395,4256467,76
L,4259007,4259123,120
L,4260023,4260107,88
L,4261263,4261439,180
L,4263983,4264015,36
L,4265983,4266007,28
L,4266435,4376307,109876
L,4376635,4376655,24
L,4376747,4379743,3000
L,4379943,4380051,112
L,4380419,4383579,3164
L,4383655,4384163,512
L,4385883,4385967,88
L,4386979,4392703,5728
L,4397131,4397643,516
L,4399291,4399323,36
L,4405271,4405343,76
L,4410371,4410443,76
L,4415839,4415955,120
L,4418527,4418659,136
L,4420871,4421035,168
L,4423523,4423619,100
L,4426819,4426891,76
L,4429123,4429275,156
L,4433775,4433859,88
L,4437299,4438899,1604
L,4439335,4439723,392
L,4439791,4439847,60
L,4440511,4441091,584
L,4444551,4444651,104
L,4450775,4450883,112
L,4453783,4454063,284
L,4455667,4455683,20
L,4458491,4458607,120
L,4463367,4463559,196
L,4465295,4465427,136
L,4467159,4467191,36
L,4469155,4469275,124
L,4474431,4474547,120
L,4479091,4479287,200
L,4480943,4481043,104
L,4485595,4486223,632
L,4487783,4487851,72
L,4490435,4490471,40
L,4491895,4491991,100
L,4493059,4495487,2432
L,4499923,4500047,128
L,4502187,4502303,120
L,4506183,4506323,144
L,4511087,4511203,120
L,4513475,4513567,96
L,4517363,4517527,168
L,4522031,4522259,232
L,4524427,4524551,128
L,4526839,4526943,108
L,4531723,4531831,112
L,4534967,4535131,168
L,4538099,4538295,200
L,4540111,4540135,28
L,4541519,4541643,128
L,4543631,4543755,128
L,4545927,4546027,104
L,4546079,4546087,12
L,4548063,4550791,2732
L,4551115,4551231,120
L,4555111,4555215,108
L,4557095,4557159,68
L,4558955,4559039,88
L,4560339,4560399,64
L,4562231,4562283,56
L,4566099,4566263,168
L,4568031,4568091,64
L,4569375,4569507,136
L,4571703,4571703,4
L,4571759,4571763,8
