eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
L,1285650,1285806,160,1800.8,939.1,2044.7,1023.9,2.5,726
L,1286586,1286602,20,1999.2,883.3,1859.0,878.7,1.3,91
L,1287162,1287226,68,1815.4,936.0,1170.0,2462.5,19.4,1064
L,1287274,1287330,60,1231.1,2550.9,1229.0,2260.6,3.4,179
L,1287358,1287370,16,1881.8,1471.9,1894.6,1365.3,1.4,112
L,1287870,1287954,88,1789.7,875.3,1752.0,1791.4,11.4,288
L,1287994,1288006,16,1834.4,1709.8,1842.6,1552.0,2.0,172
L,1288914,1289106,196,1769.7,870.9,1998.6,1215.9,4.8,909
L,1289414,1289430,20,1952.5,947.8,2093.2,991.4,1.4,95
L,1290090,1290114,28,2150.7,992.4,1877.2,918.4,2.6,140
L,1291134,1291306,176,1783.8,901.5,1867.5,1163.9,3.4,676
L,1293050,1293162,116,1744.3,923.3,516.6,852.8,10.9,338
L,1293258,1293322,68,681.2,508.4,1756.4,915.2,10.8,215
L,1294838,1294858,24,1831.6,903.9,1734.3,1028.0,1.8,100
L,1295046,1295066,24,1702.2,1069.4,1487.3,1147.5,2.2,125
L,1295294,1295338,48,1453.0,1153.3,2336.9,1079.1,8.1,225
L,1295494,1295526,36,2401.8,1018.0,2823.6,953.3,3.9,132
L,1295862,1295966,108,2845.4,928.3,1115.3,967.5,15.5,296
L,1296046,1296230,188,1213.3,944.1,1517.7,1098.6,3.4,1051
L,1296406,1296422,20,1514.7,939.0,1720.7,957.6,1.9,135
L,1297942,1297962,24,1827.6,944.6,2026.9,933.8,1.8,103
L,1298414,1298438,28,2127.1,918.9,1813.2,953.0,2.9,143
L,1299106,1299134,32,1778.1,958.8,2173.0,960.8,3.6,147
L,1299418,1299446,32,2267.1,938.5,1854.7,925.8,3.8,169
L,1299866,1299878,16,1825.4,916.2,1918.8,940.3,0.9,82
L,1300770,1300782,16,2005.5,974.3,1911.4,1022.3,1.1,92
L,1303302,1303346,48,1978.4,1023.9,2963.5,878.2,9.1,247
L,1303758,1303774,20,3015.1,833.5,2992.7,967.8,1.7,120
L,1304446,1304466,24,2953.1,1036.4,2925.4,1198.1,2.0,118
L,1305298,1305330,36,2940.7,1230.2,2982.4,973.6,3.2,113
L,1305814,1305846,36,2976.9,889.8,2481.4,789.9,4.6,172
L,1305986,1306010,28,2352.6,781.2,2044.5,913.0,3.3,171
L,1306310,1306358,52,2019.0,975.2,2983.9,1073.3,8.8,240
L,1306878,1306918,44,3039.6,1069.2,3020.6,607.9,5.7,157
L,1306998,1307026,32,3028.7,533.6,2725.6,353.4,3.5,156
L,1307418,1313318,5904,2671.0,280.5,3119.6,851.3,8.0,748
L,1313458,1313474,20,3112.6,747.0,2957.3,805.3,1.5,108
L,1313658,1313674,20,2983.8,814.7,3025.0,935.0,1.5,106
L,1313942,1313962,24,3009.3,969.0,3002.5,1149.9,2.3,137
L,1315590,1315734,148,2958.4,1273.1,2995.8,1402.3,1.7,913
L,1316002,1317726,1728,2971.8,1280.5,2984.7,1097.9,2.3,950
L,1317906,1317918,16,3048.4,1002.2,2939.8,1005.9,0.9,86
L,1318574,1318590,20,2953.2,1120.2,2941.4,1292.8,2.2,157
L,1319066,1319178,116,2973.9,1358.6,3009.8,1249.6,1.4,747
L,1319754,1319770,20,2996.8,1055.1,2964.7,924.2,1.7,123
L,1320262,1320282,24,2958.8,884.2,2923.4,1057.4,2.2,136
L,1320530,1320546,20,2920.0,1098.3,2928.0,1211.4,1.5,99
L,1321398,1321418,24,2936.3,1254.8,2976.9,1148.6,1.4,81
L,1322034,1322054,24,2993.9,1065.7,2972.6,1188.5,1.6,87
L,1322870,1322886,20,2941.9,1210.0,2941.8,1130.5,1.0,69
L,1323554,1323570,20,2975.8,1056.8,2952.2,932.1,1.6,113
L,1324086,1324138,56,2946.1,843.2,1955.6,1088.6,9.7,244
L,1324418,1324458,44,1908.1,1114.0,2807.6,1098.6,8.3,257
L,1324846,1324878,36,2964.5,1065.5,3270.0,991.5,2.8,210
L,1325118,1325146,32,3270.0,986.9,3047.8,1112.1,2.5,265
L,1325582,1325602,24,2972.1,1152.0,3006.0,1259.1,1.4,74
L,1325802,1325950,152,2995.7,1301.3,2927.8,1354.7,0.9,951
L,1326134,1326174,44,2895.3,1206.5,2101.0,1076.2,7.5,236
L,1326778,1326830,56,2027.7,1093.4,2803.7,990.0,7.3,164
L,1328238,1328254,20,2870.7,940.7,2974.6,917.2,1.0,72
L,1329074,1329118,48,2960.8,877.9,2202.3,961.8,7.0,212
L,1329346,1329366,24,2143.4,1012.4,1938.1,1037.4,1.9,115
L,1329506,1329550,48,1937.7,1057.5,2908.0,891.7,9.2,246
L,1330270,1330318,52,2934.0,850.1,2045.3,948.7,8.3,228
L,1330486,1330498,16,1983.4,957.2,1933.4,1001.5,0.7,67
L,1332462,1332514,56,1896.6,1044.4,1072.0,1003.6,7.7,174
L,1333134,1333150,20,975.6,1027.5,864.1,1112.7,1.5,103
L,1333598,1333742,148,833.5,1158.0,816.7,1335.5,2.3,986
L,1334302,1334362,64,770.5,1137.1,977.7,-153.8,15.8,566
L,1334606,1334638,36,976.6,-91.5,1514.3,362.9,7.3,320
L,1334826,1334850,28,1615.3,364.1,1882.6,367.8,2.5,122
L,1335038,1335062,28,1997.3,357.9,2271.0,330.8,2.5,125
L,1335226,1335254,32,2407.8,289.4,2824.1,169.1,4.0,177
L,1335538,1335598,64,2895.2,152.1,1467.1,-159.8,13.2,319
L,1335866,1335894,32,1376.6,-208.5,1819.3,-157.3,4.0,176
L,1336066,1336098,36,1909.3,-143.6,2390.3,-167.8,4.3,159
L,1336350,1336434,88,2472.6,-209.3,974.5,1019.1,20.1,334
L,1336806,1336822,20,892.3,1176.7,695.6,1188.7,1.8,124
L,1337390,1337454,68,632.8,1185.5,1281.9,370.2,11.8,224
L,1337894,1337922,32,1383.1,319.8,1799.6,339.1,3.8,161
L,1338222,1338262,44,1929.8,326.7,2188.2,-168.8,6.4,201
L,1338574,1338618,48,2179.6,-155.5,1352.2,-92.6,7.4,211
L,1338782,1338858,80,1264.6,-116.1,714.7,1170.2,16.4,473
