eye,tStart,tEnd,duration
R,2526560,2526976,420
R,2535496,2535564,72
R,2536716,2536764,52
R,2537140,2537528,392
R,2539400,2539472,76
R,2539568,2539712,148
R,2541612,2542772,1164
R,2543200,2543236,40
R,2551264,2551704,444
R,2551964,2553216,1256
R,2558872,2559184,316
R,2562636,2563112,480
R,2564444,2564628,188
R,2567268,2567732,468
R,2568192,2568232,44
R,2569500,2570112,616
R,2573676,2573860,188
R,2577884,2577944,64
R,2588120,2588320,204
R,2594860,2594908,52
R,2600192,2600408,220
R,2608960,2609172,216
R,2623512,2623748,240
R,2624512,2624708,200
R,2643536,2643588,56
R,2655192,2655256,68
R,2660632,2660716,88
R,2672224,2672380,160
R,2679992,2680048,60
R,2680400,2680620,224
R,2683164,2683192,32
R,2687496,2687504,12
R,2716704,2716816,116
R,2723896,2723964,72
R,2725644,2725696,56
R,2726160,2726252,96
R,2734800,2734824,28
R,2735508,2735672,168
R,2745488,2745544,60
R,2759924,2759984,64
R,2768740,2768812,76
R,2778468,2778580,116
R,2778940,2779228,292
R,2780764,2780812,52
R,2786812,2786896,88
R,2795932,2796024,96
R,2800984,2801052,72
R,2805376,2805476,104
R,2816144,2816232,92
R,2820500,2820540,44
R,2820620,2820732,116
R,2852280,2852388,112
R,2864992,2865088,100
R,2869348,2869488,144
R,2879892,2880076,188
R,2880768,2880896,132
R,2881800,2882128,332
R,2883424,2883548,128
R,2903452,2903568,120
R,2944256,2944336,84
R,2962620,2962664,48
R,2963664,2963780,120
R,2977308,2977396,92
R,2980840,2980992,156
R,2991012,2991200,192
R,2991656,2991756,104
R,2992404,2992568,168
R,2992964,2993576,616
R,2994616,2997108,2496
R,2997556,2997576,24
R,3004452,3004560,112
R,3029060,3029100,44
R,3033068,3033180,116
R,3041688,3041780,96
R,3086440,3086912,476
R,3097412,3097532,124
R,3098964,3099184,224
R,3100192,3100232,44
R,3100528,3100612,88
R,3116616,3116744,132
R,3136100,3136196,100
R,3155212,3155312,104
R,3175200,3175388,192
R,3189048,3189200,156
R,3189768,3189932,168
R,3217984,3217984,4
R,3222144,3222284,144
R,3236556,3236568,16
R,3242340,3242372,36
R,3258228,3258240,16
R,3264124,3264128,8
R,3277628,3277720,96
R,3281776,3281864,92
R,3292696,3293004,312
R,3293388,3293492,108
R,3294688,3294780,96
R,3301236,3301320,88
R,3335716,3335748,36
R,3348820,3348884,68
R,3352556,3352640,88
R,3361632,3361832,204
R,3370880,3370984,108
R,3384416,3384504,92
R,3385584,3385604,24
R,3386160,3386176,20
R,3386536,3386568,36
R,3387640,3388492,856
R,3390784,3390820,40
R,3404716,3404780,68
R,3409644,3409692,52
R,3425240,3425328,92
R,3438460,3438504,48
R,3446364,3446496,136
R,3459304,3459360,60
R,3461244,3461308,68
R,3467864,3468212,352
R,3474460,3474560,104
R,3485732,3485984,256
R,3486816,3486888,76
R,3488776,3488876,104
R,3490212,3490348,140
R,3490912,3491052,144
R,3501256,3501340,88
R,3501712,3501788,80
R,3506012,3506040,32
R,3507268,3507352,88
R,3514632,3514716,88
R,3523024,3523056,36
R,3527196,3527316,124
R,3529072,3529116,48
R,3542420,3542480,64
R,3561220,3561220,4
R,3584176,3584304,132
R,3585236,3585256,24
R,3586260,3586316,60
R,3587104,3587176,76
R,3591832,3591944,116
R,3608368,3608492,128
R,3613856,3613916,64
R,3618624,3618728,108
R,3625924,3625968,48
R,3626324,3626404,84
R,3639444,3639548,108
R,3645488,3645492,8
R,3663304,3663472,172
R,3682380,3682432,56
R,3691072,3691348,280
R,3691644,3691784,144
R,3692632,3692792,164
R,3706668,3706828,164
R,3712580,3712652,76
R,3716904,3716952,52
R,3730988,3731004,20
R,3749376,3749420,48
R,3757640,3757652,16
R,3767172,3767236,68
R,3783328,3783372,48
R,3792372,3792432,64
R,3794372,3794460,92
R,3794960,3795000,44
R,3795196,3795604,412
R,3795716,3795740,28
R,3795808,3795880,76
R,3796832,3796880,52
R,3817636,3817804,172
R,3826988,3827128,144
R,3834044,3834144,104
R,3846628,3846836,212
R,3847108,3847220,116
R,3847936,3848020,88
R,3863364,3863420,60
R,3868240,3868324,88
R,3871324,3871368,48
R,3872744,3872800,60
R,3891424,3891472,52
R,3892372,3892488,120
R,3896104,3896176,76
R,3902996,3903036,44
R,3903432,3904952,1524
R,3905644,3905660,20
R,3905908,3906744,840
R,3907096,3907644,552
R,3917416,3917456,44
R,3918668,3918728,64
R,3925344,3925440,100
R,3929552,3929604,56
R,3930624,3930696,76
R,3938536,3938616,84
R,3945448,3945548,104
R,3946928,3947048,124
R,3948988,3949100,116
R,3953772,3953788,20
R,3956048,3956072,28
R,3958064,3958080,20
R,3958560,3958660,104
R,3961248,3961380,136
R,3961828,3961896,72
R,3963688,3963724,40
R,3979568,3979752,188
R,3980980,3981080,104
R,3990036,3990184,152
R,4000608,4000608,4
R,4009368,4009444,80
R,4014124,4014124,4
R,4024832,4024928,100
R,4031368,4031432,68
R,4033816,4033904,92
R,4035480,4035584,108
R,4038596,4038660,68
R,4046896,4046912,20
R,4051828,4051916,92
R,4054156,4054324,172
R,4056824,4056932,112
R,4058960,4059028,72
R,4063468,4063544,80
R,4065760,4065896,140
R,4066496,4066712,220
R,4067580,4072444,4868
R,4073028,4073116,92
R,4075572,4075620,52
R,4090536,4090576,44
R,4091700,4091756,60
R,4104584,4104668,88
R,4114532,4114584,56
R,4122780,4122812,36
R,4123628,4123684,60
R,4124212,4124280,72
R,4127144,4127368,228
R,4127856,4127920,68
R,4131468,4131528,64
R,4137256,4137396,144
R,4150040,4150088,52
R,4163212,4163244,36
R,4169840,4169944,108
R,4175612,4175748,140
R,4175916,4176028,116
R,4177920,4177972,56
R,4187720,4187792,76
R,4187968,4188032,68
R,4188872,4188932,64
R,4190056,4190116,64
R,4195576,4195616,44
R,4210624,4210672,52
R,4214568,4214640,76
R,4218972,4219128,160
R,4225964,4226080,120
R,4227596,4227992,400
R,4229060,4229308,252
R,4229372,4229588,220
R,4229948,4230076,132
R,4231628,4231700,76
R,4235828,4235936,112
R,4242288,4242436,152
R,4244408,4244444,40
R,4244668,4244740,76
R,4247464,4247512,52
R,4250424,4250544,124
R,4253144,4253156,16
R,4255300,4255336,40
R,4255720,4255784,68
R,4260436,4260540,108
R,4260736,4260820,88
R,4265288,4265328,44
R,4267396,4267432,40
R,4270076,4270112,40
R,4271060,4271152,96
R,4281140,4281228,92
R,4283304,4283480,180
R,4284056,4284180,128
R,4285388,4285468,84
R,4286456,4286512,60
R,4295344,4295360,20
R,4304040,4304084,48
R,4304908,4304956,52
R,4307424,4307536,116
R,4311872,4311984,116
R,4315320,4315408,92
R,4317968,4318072,108
R,4320000,4320124,128
R,4324120,4324248,132
R,4326520,4326760,244
R,4332700,4332844,148
R,4335132,4335224,96
R,4337004,4337216,216
R,4337620,4338316,700
R,4338616,4338736,124
R,4340004,4340096,96
R,4341276,4341324,52
R,4344920,4344992,76
R,4347088,4347192,108
R,4351956,4352048,96
R,4353800,4353824,28
R,4356176,4356192,20
R,4357176,4357272,100
R,4360760,4360800,44
R,4362924,4362988,68
R,4365448,4365544,100
R,4369392,4369444,56
R,4371984,4372108,128
R,4375920,4375996,80
R,4381096,4381248,156
R,4383592,4383656,68
R,4388704,4388836,136
R,4391372,4391492,124
R,4394096,4394236,144
R,4396980,4397128,152
