time,text
3673116,!CAL
3673117,!CAL Calibration points:
3673117,"!CAL 2.0, -30.6 1978, 5092"
3673117,"!CAL 0.7, -59.9 2156, 8581"
3673117,"!CAL 1.9, -10.7 1822, 1997"
3673117,"!CAL -50.8, -38.9 -2158, 5132"
3673117,"!CAL 36.4, -27.4 6398, 5054"
3673117,"!CAL eye check box: (L,R,T,B)"
3673117,"!CAL href cal range: (L,R,T,B)"
3673117,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
3673117,"!CAL Prenormalize: offx, offy = 2.0279 -30.62"
3673117,!CAL Gains: cx:99.165 lx:46.977 rx:157.163
3673117,!CAL Gains: cy:178.656 ty:90.786 by:174.228
3673117,"!CAL Resolution (upd) at screen center: X=2.6, Y=1.5"
3673117,!CAL Gain Change Proportion: X: 2.346 Y: 0.919
3673117,!CAL X Nonlinearity Proportion too large
3673117,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
3673117,"!CAL CR gain match(x,y) = 1.000, 1.000"
3673117,!CAL Slip rotation correction OFF
3673119,!CAL CALIBRATION HV5 L LEFT GOOD
3680655,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.26 avg. 0.66 max OFFSET 0.02 deg. -1.1,1.0 pix."
3680656,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.14 deg. 15.2,4.4 pix."
3680656,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.17 deg. 18.0,5.8 pix."
3680656,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.34 deg. -13.8,-26.2 pix."
3680656,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.66 deg. -71.9,-16.1 pix."
3680656,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.32 deg. -2.2,26.5 pix."
3694294,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.16 deg. -12.2,-9.5 pix."
3694855,RECCFG CR 250 2 1 L
3694855,ELCLCFG RTABLER
3694855,GAZE_COORDS 0.00 0.00 3839.00 2159.00
3694855,THRESHOLDS L 118 209
3694855,ELCL_PROC ELLIPSE (5)
3694855,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
3694856,!MODE RECORD CR 250 2 1 L
3699063,TRIALID 1
3699069,FIX_START
3700064,FIX_END
3700082,STIM_START
3700331,STIM_END
3700832,RESP_START
3703649,RESP_END
3703649,TRIAL_END 1
3703649,TRIALID 2
3703653,FIX_START
3704148,FIX_END
3704165,STIM_START
3704415,STIM_END
3704915,RESP_START
3708249,RESP_END
3708249,TRIAL_END 2
3708249,TRIALID 3
3708251,FIX_START
3708749,FIX_END
3708765,STIM_START
3709015,STIM_END
3709516,RESP_START
3711582,RESP_END
3711582,TRIAL_END 3
3711582,TRIALID 4
3711584,FIX_START
3712582,FIX_END
3712599,STIM_START
3712849,STIM_END
3713349,RESP_START
3715949,RESP_END
