time,text
2390377,!CAL
2390377,!CAL Calibration points:
2390377,"!CAL 6.7, -26.3 2090, 5074"
2390377,"!CAL 4.5, -51.9 2168, 8502"
2390378,"!CAL 7.6, -12.0 2006, 1950"
2390378,"!CAL -26.1, -26.2 -1982, 4979"
2390378,"!CAL 41.0, -33.1 6632, 5191"
2390378,"!CAL eye check box: (L,R,T,B)"
2390378,"!CAL href cal range: (L,R,T,B)"
2390378,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
2390378,"!CAL Prenormalize: offx, offy = 6.6769 -26.326"
2390378,!CAL Gains: cx:126.260 lx:123.374 rx:140.853
2390378,!CAL Gains: cy:276.270 ty:39.060 by:238.224
2390378,"!CAL Resolution (upd) at screen center: X=2.1, Y=1.0"
2390378,!CAL Gain Change Proportion: X: 0.142 Y: 5.099
2390378,!CAL Y Nonlinearity Proportion too large
2390378,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
2390378,"!CAL CR gain match(x,y) = 1.000, 1.000"
2390378,!CAL Slip rotation correction OFF
2390382,!CAL CALIBRATION HV5 R RIGHT GOOD
2402638,!CAL VALIDATION R ABORTED
2490800,!CAL
2490801,!CAL Calibration points:
2490801,"!CAL 4.8, -27.3 2102, 5114"
2490801,"!CAL 2.8, -51.7 2198, 8623"
2490801,"!CAL 6.9, -10.5 2019, 1966"
2490801,"!CAL -27.9, -25.2 -2000, 5013"
2490801,"!CAL 43.4, -34.2 6689, 5236"
2490801,"!CAL eye check box: (L,R,T,B)"
2490801,"!CAL href cal range: (L,R,T,B)"
2490801,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
2490801,"!CAL Prenormalize: offx, offy = 4.8304 -27.262"
2490801,!CAL Gains: cx:121.743 lx:131.152 rx:116.597
2490801,!CAL Gains: cy:219.621 ty:99.492 by:203.998
2490801,"!CAL Resolution (upd) at screen center: X=2.2, Y=1.2"
2490801,!CAL Gain Change Proportion: X: 0.125 Y: 1.050
2490801,!CAL Gain Ratio (Gy/Gx) = 1.804
2490801,"!CAL Cross-Gain Ratios: X=0.144, Y=0.098"
2490801,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
2490801,"!CAL CR gain match(x,y) = 1.000, 1.000"
2490802,!CAL Slip rotation correction OFF
2490803,!CAL CALIBRATION HV5 R RIGHT GOOD
2497755,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.28 avg. 0.41 max OFFSET 0.06 deg. -2.3,-4.9 pix."
2497755,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.30 deg. 2.5,-23.9 pix."
2497755,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.33 deg. -10.3,25.4 pix."
2497756,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.12 deg. -8.6,-7.4 pix."
2497756,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.41 deg. 15.0,31.1 pix."
2497756,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.24 deg. -24.8,7.1 pix."
2504463,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.40 deg. -32.9,-20.6 pix."
2505021,RECCFG CR 250 2 1 R
2505021,ELCLCFG RTABLER
2505021,GAZE_COORDS 0.00 0.00 3839.00 2159.00
2505021,THRESHOLDS R 142 225
2505021,ELCL_PROC ELLIPSE (5)
2505021,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
2505022,!MODE RECORD CR 250 2 1 R
2545477,TRIALID 1
2545497,FIX_START
2546497,FIX_END
2546513,STIM_START
2546780,STIM_END
2547280,RESP_START
2563448,RESP_END
2563448,TRIAL_END 1
2563448,TRIALID 2
2563451,FIX_START
2564964,FIX FAILED
2565465,FIX_SUCCEED
2565715,FIX_END
2565731,STIM_START
2565982,STIM_END
2566482,RESP_START
2570516,RESP_END
2570516,TRIAL_END 2
2570516,TRIALID 3
2570518,FIX_START
2571016,FIX_END
2571032,STIM_START
2571299,STIM_END
2571799,RESP_START
2578250,RESP_END
2578250,TRIAL_END 3
2578250,TRIALID 4
2578252,FIX_START
2578749,FIX_END
2578766,STIM_START
2579016,STIM_END
2579516,RESP_START
2584950,RESP_END
2584950,TRIAL_END 4
2584951,TRIALID 5
2584954,FIX_START
2585451,FIX_END
2585467,STIM_START
