eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,672722,677762,5044,1888.5,1097.8,864
L,677778,678186,412,1784.9,1055.3,906
L,678222,678366,148,2313.6,892.3,872
L,678398,678554,160,1823.3,1036.9,871
L,678582,678858,280,2227.6,923.8,849
L,678886,680206,1324,1842.8,963.3,889
L,680246,681294,1052,2427.7,997.9,913
L,681322,682158,840,2040.3,849.4,922
L,682174,682926,756,1870.7,855.2,930
L,682946,683046,104,1798.7,986.6,928
L,683062,690194,7136,1882.0,1111.9,829
L,690222,693394,3176,2240.8,1113.7,740
L,693434,693610,180,2797.7,1105.4,592
L,693714,694230,520,2010.5,1095.9,573
L,694250,694598,352,1787.6,1099.0,637
L,694650,694890,244,2672.7,1121.9,633
L,694918,695110,196,3087.6,1128.3,631
L,695246,696822,1580,1837.7,1196.4,687
L,696906,696926,24,1265.8,2713.3,90
L,697214,699254,2044,1943.2,1135.6,701
L,699458,699670,216,1958.2,1115.4,813
L,699954,700250,300,1915.1,995.2,874
L,700474,701078,608,1987.6,1147.3,872
L,701138,701630,496,1346.2,1089.2,662
L,701858,702882,1028,2113.7,1330.4,763
L,703090,703274,188,2062.5,1246.3,861
L,703318,703542,228,1431.2,1066.8,867
L,703582,703918,340,2200.6,1069.9,779
L,703954,704678,728,1668.1,1249.0,745
L,704706,705194,492,2060.4,1296.5,770
L,705390,705818,432,1940.2,1211.4,768
L,706070,706722,656,2023.7,1224.5,701
L,706738,708178,1444,1938.0,1135.6,721
L,712918,712970,56,1949.3,1166.0,640
L,713046,713618,576,2041.4,1095.9,631
L,713882,714138,260,1896.9,1104.8,695
L,714378,715282,908,1967.1,1164.0,647
L,715534,717110,1580,1920.9,1150.5,647
L,717326,717686,364,1860.9,1098.7,660
L,717918,719090,1176,1938.3,1224.4,655
L,719122,719274,156,1469.6,1157.9,660
L,719490,719710,224,1585.0,998.1,616
L,719754,720230,480,2254.9,1169.9,650
L,720290,720546,260,1297.1,978.9,643
L,720566,720686,124,1387.3,1127.8,612
L,720706,720990,288,1643.0,1210.9,623
L,721246,721270,28,2987.3,2192.3,483
L,721342,722646,1308,2166.1,1231.7,676
L,725978,726174,200,1811.0,899.5,888
L,726198,727002,808,1830.6,1045.8,779
L,727026,727694,672,1729.9,1202.3,748
L,727718,731758,4044,1886.8,1105.9,796
L,731814,732238,428,984.0,1288.4,801
L,732390,732586,200,739.1,1440.6,742
L,732874,734910,2040,1998.0,1090.1,794
L,734962,736842,1884,960.3,1312.2,824
L,736890,739294,2408,1897.8,1128.2,881
L,739350,739774,428,2982.6,958.0,647
L,739930,740002,76,3039.5,915.0,668
L,740230,741122,896,2833.7,1036.8,757
L,741146,742514,1372,2984.6,1245.6,802
L,742562,745398,2840,1902.4,1126.3,834
L,745578,746778,1204,999.7,1382.1,804
L,746842,747014,176,1385.7,1297.2,847
L,747042,747222,184,1098.9,1297.9,849
L,747242,748210,972,1018.0,1398.0,848
L,748234,749666,1436,1067.1,1218.1,882
L,749710,750134,428,1952.3,1103.2,814
L,750366,750386,24,2094.1,1448.1,615
L,750630,753354,2728,1923.3,1078.0,779
L,753402,755378,1980,1050.1,1017.2,739
L,755502,758402,2904,1908.1,1103.4,822
L,758558,758838,284,1474.1,134.8,603
L,758866,759114,252,1144.6,284.3,590
L,759154,759342,192,1711.5,133.4,608
L,759382,759606,228,2318.8,281.3,619
L,759634,759938,308,2666.5,280.4,617
L,759994,760186,196,1620.1,-40.0,632
L,760214,760538,328,1296.3,-191.3,617
L,760582,760790,212,1904.4,-4.7,637
L,760818,760994,180,2227.0,-12.5,644
L,761022,761226,208,2577.5,1.4,644
L,761282,761502,224,1320.9,268.9,676
L,761522,761722,204,1117.5,289.1,669
L,761766,762018,256,1948.5,324.9,670
L,762038,762258,224,2150.4,321.3,697
