trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,1578910,1587153,,1586903.0,1587170,1587420,1587920,1601872
2,1601874,1604122,,1603872.0,1604138,1604405,1604905,1611739
3,1611741,1612239,,1641842.0,1612256,1612506,1613006,1618356
4,1618358,1619357,,1660060.0,1619373,1619623,1620123,1628241
5,1628244,1628741,,1684329.0,1628758,1629024,1629524,1633593
6,1633595,1635091,,1713799.0,1635107,1635374,1635875,1639341
7,1639343,1642091,,1852028.0,1642108,1642358,1642858,1645059
8,1645061,1660310,,1869780.0,1660327,1660577,1661077,1666260
9,1666262,1666761,,1905450.0,1666777,1667044,1667544,1674228
10,1674231,1675728,,1920818.0,1675745,1675995,1676495,1682329
11,1682331,1684580,,1927436.0,1684596,1684863,1685363,1687597
12,1687599,1688596,,1942120.0,1688613,1688863,1689363,1691230
13,1691232,1691730,,1957088.0,1691747,1691997,1692497,1694996
14,1694999,1696497,,1965872.0,1696514,1696764,1697264,1700430
15,1700432,1701431,,2004193.0,1701447,1701698,1702198,1707081
16,1707084,1708081,,2024911.0,1708098,1708365,1708865,1711298
17,1711300,1714049,,2036079.0,1714065,1714332,1714832,1716515
18,1716517,1717015,,2046513.0,1717032,1717282,1717783,1722833
19,1722835,1724333,,2054681.0,1724350,1724616,1725117,1727733
20,1735004,1852278,,2106186.0,1852295,1852545,1853045,1858146
21,1858148,1858646,,2118020.0,1858662,1858912,1859412,1862263
22,1862265,1862763,,2154073.0,1862780,1863030,1863529,1866779
23,1866781,1870030,,2175243.0,1870047,1870297,1870797,1872813
24,1872815,1874314,,2186110.0,1874330,1874597,1875098,1876814
25,1876816,1877814,,2203962.0,1877831,1878097,1878598,1880748
26,1880750,1882248,,2222631.0,1882265,1882531,1883031,1886498
27,1886500,1887999,,2233798.0,1888015,1888265,1888765,1891148
28,1891150,1892649,,2240732.0,1892666,1892932,1893432,1895449
29,1895451,1896949,,2260168.0,1896966,1897216,1897716,1899949
30,1899951,1905700,,2266151.0,1905717,1905967,1906467,1908500
31,1908502,1909500,,2293354.0,1909517,1909784,1910284,1911784
32,1911786,1913284,,2330691.0,1913301,1913568,1914067,1915567
33,1915569,1916568,,2400214.0,1916584,1916851,1917351,1918818
34,1918820,1921068,,2441868.0,1921085,1921335,1921835,1923435
35,1923437,1927686,,2465254.0,1927703,1927969,1928469,1931219
36,1931222,1932719,,2499907.0,1932736,1933003,1933503,1935919
37,1935921,1937420,,2534860.0,1937436,1937686,1938187,1940120
38,1940122,1942370,,2543361.0,1942387,1942654,1943154,1944737
39,1944739,1945737,,2552128.0,1945754,1946004,1946504,1950454
40,1955087,1957338,,2593449.0,1957355,1957622,1958122,1962372
41,1962374,1966123,,2629836.0,1966139,1966406,1966906,1969089
42,1969091,1970590,,2677791.0,1970606,1970857,1971357,1972890
43,1972892,1974390,,2700993.0,1974407,1974673,1975173,1977873
44,1977875,1978374,,2706277.0,1978390,1978640,1979141,1981357
45,1981359,1982357,,2711027.0,1982374,1982624,1983124,1984324
46,1984326,1984824,,2718677.0,1984841,1985108,1985608,1987908
47,1987910,1989408,,2763248.0,1989425,1989691,1990191,1991792
48,1991794,1993292,,2803769.0,1993309,1993559,1994059,1995959
49,1995961,1997459,,2816670.0,1997475,1997742,1998242,2000192
50,2000194,2004443,,2836939.0,2004460,2004709,2005210,2006943
51,2006945,2008443,,2848707.0,2008460,2008710,2009210,2010410
52,2010412,2025161,,2856541.0,2025178,2025445,2025945,2027595
53,2027598,2028595,,2860824.0,2028612,2028862,2029362,2030578
54,2030580,2036329,,2867192.0,2036346,2036613,2037113,2038513
55,2038515,2046763,,2889794.0,2046780,2047047,2047547,2049030
56,2049033,2050031,,2902529.0,2050047,2050298,2050798,2052681
57,2052683,2054931,,2934831.0,2054948,2055198,2055698,2057215
58,2057217,2058715,,2939482.0,2058732,2058981,2059481,2062081
59,2062083,2063582,,2943499.0,2063599,2063849,2064349,2065932
