subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,phase,fixation_x_mean,fixation_x_max,fixation_y_mean,fixation_y_max,pupil_avg_mean,pupil_avg_max,fixation_duration_mean,saccade_amplitude_mean,saccade_amplitude_max,saccade_velocity_mean,saccade_velocity_max,saccade_duration_mean
SV030,L,1,2,3,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,2,2,2,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,3,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,4,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,5,2,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,6,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,7,3,3,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,8,2,3,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,9,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,10,2,0,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,11,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,12,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,13,3,3,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,14,3,0,1,1,3,Fixation,,,,,,,,,,,,
SV030,L,15,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,16,2,3,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,17,2,3,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,18,3,3,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,19,2,3,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,20,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,21,3,0,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,22,3,3,1,1,3,Fixation,,,,,,,,,,,,
SV030,L,23,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,24,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,25,2,0,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,26,3,3,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,27,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,28,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,29,3,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,30,2,0,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,31,3,2,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,32,3,2,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,33,2,3,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,34,3,0,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,35,2,0,1,1,3,Fixation,,,,,,,,,,,,
SV030,L,36,3,3,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,37,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,38,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,39,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,40,2,3,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,41,2,2,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,42,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,43,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,44,3,0,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,45,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,46,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,47,2,3,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,48,2,0,1,0,2,Fixation,,,,,,,,,,,,
SV030,L,49,2,2,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,50,2,3,1,1,3,Fixation,,,,,,,,,,,,
SV030,L,51,2,2,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,52,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,53,3,0,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,54,3,3,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,55,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV030,L,56,3,3,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,57,2,0,1,0,3,Fixation,,,,,,,,,,,,
SV030,L,58,2,2,0,1,2,Fixation,,,,,,,,,,,,
SV030,L,59,3,0,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,60,2,3,1,1,3,Fixation,,,,,,,,,,,,
SV030,L,61,3,3,0,0,3,Fixation,,,,,,,,,,,,
SV030,L,62,2,3,0,0,2,Fixation,,,,,,,,,,,,
SV030,L,63,2,0,0,1,2,Fixation,,,,,,,,,,,,
