subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,phase,fixation_x_mean,fixation_x_max,fixation_y_mean,fixation_y_max,pupil_avg_mean,pupil_avg_max,fixation_duration_mean,saccade_amplitude_mean,saccade_amplitude_max,saccade_velocity_mean,saccade_velocity_max,saccade_duration_mean
SV033,L,1,2,3,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,2,2,3,1,0,3,Fixation,,,,,,,,,,,,
SV033,L,3,3,3,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,4,3,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,5,2,2,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,6,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,7,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,8,3,0,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,9,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,10,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,11,2,2,1,0,2,Fixation,,,,,,,,,,,,
SV033,L,12,3,2,0,1,2,Fixation,,,,,,,,,,,,
SV033,L,13,2,0,1,0,2,Fixation,,,,,,,,,,,,
SV033,L,14,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,15,2,2,0,0,2,Fixation,,,,,,,,,,,,
SV033,L,16,3,0,0,1,2,Fixation,,,,,,,,,,,,
SV033,L,17,2,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,18,2,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,19,3,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,20,3,3,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,21,2,2,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,22,2,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,23,3,3,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,24,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,25,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV033,L,26,2,0,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,27,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,28,2,3,1,0,3,Fixation,,,,,,,,,,,,
SV033,L,29,3,0,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,30,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,31,2,2,0,1,2,Fixation,,,,,,,,,,,,
SV033,L,32,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,33,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV033,L,34,3,3,1,1,3,Fixation,,,,,,,,,,,,
SV033,L,35,2,3,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,36,2,0,0,0,3,Fixation,,,,,,,,,,,,
SV033,L,37,2,2,1,0,2,Fixation,,,,,,,,,,,,
SV033,L,38,2,3,0,1,3,Fixation,,,,,,,,,,,,
SV033,L,39,2,3,0,0,3,Fixation,,,,,,,,,,,,
