subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV013,R,1,2,3,0,0,3
SV013,R,2,2,3,1,0,3
SV013,R,3,3,3,0,1,3
SV013,R,4,3,0,0,0,3
SV013,R,5,2,2,1,1,2
SV013,R,6,2,0,1,1,2
SV013,R,7,2,0,1,1,2
SV013,R,8,3,0,0,1,2
SV013,R,9,2,0,1,1,2
SV013,R,10,3,2,1,1,2
SV013,R,11,2,2,1,0,0
SV013,R,12,3,2,0,1,2
SV013,R,13,2,0,1,0,2
SV013,R,14,3,2,1,1,2
SV013,R,15,2,2,0,0,2
SV013,R,16,3,0,0,1,2
SV013,R,17,2,0,0,0,2
SV013,R,18,2,0,0,0,2
SV013,R,19,3,0,0,0,2
SV013,R,20,3,3,0,1,3
SV013,R,21,2,2,1,1,2
SV013,R,22,2,0,0,0,2
SV013,R,23,3,3,0,0,3
SV013,R,24,3,0,1,1,2
SV013,R,25,3,2,0,0,2
SV013,R,26,2,0,0,1,2
SV013,R,27,3,0,1,1,2
SV013,R,28,2,3,1,0,2
SV013,R,29,3,0,0,1,2
SV013,R,30,3,0,1,1,2
SV013,R,31,2,2,0,1,2
SV013,R,32,2,0,1,1,2
SV013,R,33,3,2,1,1,2
SV013,R,34,3,3,1,1,2
SV013,R,35,2,3,0,1,3
SV013,R,36,2,0,0,0,2
SV013,R,37,2,2,1,0,2
SV013,R,38,2,3,0,1,3
SV013,R,39,2,3,0,0,3
SV013,R,40,3,2,0,1,2
SV013,R,41,3,2,1,0,2
SV013,R,42,2,3,1,1,2
SV013,R,43,3,0,1,1,2
SV013,R,44,3,3,0,1,3
SV013,R,45,3,2,1,1,2
SV013,R,46,3,2,0,0,2
SV013,R,47,2,3,0,1,3
SV013,R,48,3,0,0,1,3
SV013,R,49,3,3,1,0,3
SV013,R,50,2,2,1,0,2
SV013,R,51,3,0,1,0,3
SV013,R,52,3,0,0,0,3
SV013,R,53,2,3,0,1,3
SV013,R,54,3,0,1,0,3
SV013,R,55,3,3,1,0,3
SV013,R,56,2,2,0,0,2
SV013,R,57,3,0,1,0,2
SV013,R,58,3,3,0,1,3
SV013,R,59,3,3,0,0,3
SV013,R,60,3,3,1,1,3
SV013,R,61,3,3,1,1,3
SV013,R,62,3,0,0,1,2
SV013,R,63,2,2,1,0,2
