subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV033,R,1,2,2,0,0,2
SV033,R,2,3,0,0,0,3
SV033,R,3,3,0,1,1,2
SV033,R,4,2,3,0,1,2
SV033,R,5,3,2,1,0,2
SV033,R,6,3,0,1,0,2
SV033,R,7,3,3,1,1,2
SV033,R,8,3,0,1,1,2
SV033,R,9,2,0,0,1,2
SV033,R,10,3,3,1,1,3
SV033,R,11,3,2,0,1,2
SV033,R,12,3,2,0,0,2
SV033,R,13,3,2,1,0,2
SV033,R,14,2,2,0,0,2
SV033,R,15,3,2,0,0,2
SV033,R,16,3,3,0,1,3
SV033,R,17,2,3,1,1,2
SV033,R,18,3,3,0,0,2
SV033,R,19,3,2,0,1,2
SV033,R,20,2,3,0,0,2
SV033,R,21,2,3,1,0,2
SV033,R,22,2,3,1,1,2
SV033,R,23,3,2,0,0,2
SV033,R,24,3,2,0,0,2
SV033,R,25,3,3,0,1,2
SV033,R,26,2,0,1,1,2
SV033,R,27,2,2,1,1,2
SV033,R,28,2,0,1,0,2
SV033,R,29,3,0,1,0,2
SV033,R,30,3,2,1,1,2
SV033,R,31,3,3,1,1,3
SV033,R,32,3,3,0,1,2
SV033,R,33,3,3,1,0,3
SV033,R,34,3,3,0,0,3
SV033,R,35,2,2,1,0,2
SV033,R,36,2,0,1,1,2
SV033,R,37,3,0,0,1,2
SV033,R,38,3,2,1,1,2
SV033,R,39,2,0,0,0,2
SV033,R,40,2,0,0,1,2
SV033,R,41,2,0,1,0,2
SV033,R,42,3,2,0,1,2
SV033,R,43,2,0,1,0,2
SV033,R,44,3,2,0,0,3
SV033,R,45,3,3,1,0,3
SV033,R,46,3,0,1,0,1
SV033,R,47,3,3,0,0,3
SV033,R,48,3,3,0,0,3
SV033,R,49,3,3,1,1,3
SV033,R,50,2,2,1,0,2
SV033,R,51,2,3,1,1,3
SV033,R,52,3,2,1,1,2
SV033,R,53,3,3,0,0,3
SV033,R,54,2,0,0,1,3
SV033,R,55,2,2,1,0,3
SV033,R,56,3,0,1,1,2
SV033,R,57,3,3,0,1,3
SV033,R,58,3,2,0,1,2
SV033,R,59,3,3,0,0,3
SV033,R,60,3,3,1,1,3
SV033,R,61,3,0,0,0,3
SV033,R,62,2,2,1,0,2
SV033,R,63,2,3,1,1,3
SV033,R,64,2,3,0,0,3
SV033,R,65,3,0,0,0,3
SV033,R,66,2,3,0,1,3
SV033,R,67,2,0,0,0,2
SV033,R,68,2,3,0,1,3
SV033,R,69,2,3,0,1,2
SV033,R,70,3,0,0,1,2
SV033,R,71,3,3,1,1,2
SV033,R,72,3,3,1,0,2
SV033,R,73,3,0,1,0,3
SV033,R,74,3,2,0,0,2
SV033,R,75,3,3,1,0,3
SV033,R,76,2,0,1,0,2
SV033,R,77,2,2,1,0,2
SV033,R,78,3,2,1,0,2
SV033,R,79,2,0,0,1,2
SV033,R,80,3,2,1,0,2
SV033,R,81,3,0,0,0,3
SV033,R,82,2,3,0,1,3
SV033,R,83,3,3,1,0,3
SV033,R,84,2,3,0,1,3
SV033,R,85,3,0,0,0,3
SV033,R,86,3,2,1,1,2
SV033,R,87,2,3,1,1,3
