subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV012,R,1,3,3,1,1,2
SV012,R,2,2,2,1,0,2
SV012,R,3,2,0,0,1,3
SV012,R,4,2,2,0,1,1
SV012,R,5,2,0,1,0,3
SV012,R,6,3,3,1,0,3
SV012,R,7,2,3,1,0,3
SV012,R,8,3,2,0,0,3
SV012,R,9,3,0,1,1,1
SV012,R,10,3,0,0,1,3
SV012,R,11,2,0,0,1,3
SV012,R,12,3,3,0,0,3
SV012,R,13,3,0,0,1,3
SV012,R,14,2,0,1,1,3
SV012,R,15,2,3,1,1,3
SV012,R,16,2,3,1,0,3
SV012,R,17,2,3,0,0,3
SV012,R,18,2,3,1,0,3
SV012,R,19,2,0,0,1,3
SV012,R,20,3,3,0,1,3
SV012,R,21,3,2,1,1,2
SV012,R,22,3,2,0,1,2
SV012,R,23,2,0,0,0,2
SV012,R,24,3,3,1,1,3
SV012,R,25,3,0,1,0,3
SV012,R,26,3,0,1,1,1
SV012,R,27,3,2,0,1,2
SV012,R,28,3,2,0,0,3
SV012,R,29,2,3,1,0,3
SV012,R,30,3,0,0,0,4
SV012,R,31,2,0,0,1,3
SV012,R,32,2,0,1,1,3
SV012,R,33,2,0,0,1,3
SV012,R,34,3,2,1,1,2
SV012,R,35,3,2,0,1,2
SV012,R,36,2,3,0,1,1
SV012,R,37,2,2,1,0,2
SV012,R,38,3,0,1,1,2
SV012,R,39,2,0,0,1,3
SV012,R,40,3,0,0,0,3
SV012,R,41,3,0,0,1,3
SV012,R,42,3,0,0,1,2
SV012,R,43,3,3,1,1,2
SV012,R,44,2,0,1,0,3
SV012,R,45,2,2,0,1,2
SV012,R,46,2,3,1,1,3
SV012,R,47,3,2,1,1,2
SV012,R,48,2,0,1,0,2
SV012,R,49,2,2,1,1,2
SV012,R,50,3,0,1,0,2
SV012,R,51,3,0,1,1,3
SV012,R,52,3,3,0,0,2
SV012,R,53,2,0,0,0,3
SV012,R,54,2,2,1,0,2
SV012,R,55,2,3,1,1,3
SV012,R,56,2,3,0,1,3
SV012,R,57,3,3,1,1,3
SV012,R,58,2,0,1,0,3
SV012,R,59,3,3,1,0,3
SV012,R,60,3,3,0,0,3
SV012,R,61,2,2,0,0,2
SV012,R,62,3,2,1,1,2
SV012,R,63,3,0,0,1,2
SV012,R,64,2,2,1,1,1
SV012,R,65,3,2,1,0,2
SV012,R,66,3,2,1,0,2
SV012,R,67,3,3,1,0,3
SV012,R,68,2,2,0,0,2
SV012,R,69,3,3,0,1,3
SV012,R,70,3,2,0,1,1
SV012,R,71,2,2,0,0,2
SV012,R,72,2,3,0,1,3
SV012,R,73,3,0,0,0,4
SV012,R,74,3,2,0,0,3
SV012,R,75,2,0,0,0,3
SV012,R,76,2,3,0,0,3
SV012,R,77,2,0,1,1,3
SV012,R,78,3,0,1,0,3
SV012,R,79,3,2,1,0,3
SV012,R,80,3,2,0,0,3
SV012,R,81,3,3,0,0,3
SV012,R,82,2,3,0,1,3
SV012,R,83,2,3,0,1,1
SV012,R,84,3,2,1,1,2
SV012,R,85,2,3,1,0,3
SV012,R,86,2,2,0,1,2
SV012,R,87,2,3,0,1,3
SV012,R,88,3,3,0,1,3
SV012,R,89,2,3,1,1,3
SV012,R,90,3,3,0,1,3
SV012,R,91,3,2,1,0,2
SV012,R,92,2,2,0,0,2
SV012,R,93,2,2,0,0,2
SV012,R,94,3,2,1,1,2
SV012,R,95,3,0,1,0,3
SV012,R,96,2,2,1,1,2
SV012,R,97,2,3,0,1,3
SV012,R,98,3,3,0,1,3
SV012,R,99,2,2,1,1,1
SV012,R,100,2,3,1,1,3
SV012,R,101,3,3,0,0,3
SV012,R,102,3,2,0,0,2
SV012,R,103,2,3,1,0,3
SV012,R,104,3,0,1,1,1
SV012,R,105,3,2,1,1,2
SV012,R,106,3,3,0,1,3
SV012,R,107,3,3,0,0,3
SV012,R,108,3,3,1,1,3
SV012,R,109,3,2,1,0,2
SV012,R,110,3,2,0,1,2
SV012,R,111,3,2,0,0,3
SV012,R,112,2,3,1,1,3
SV012,R,113,3,2,0,1,2
SV012,R,114,2,2,0,0,2
SV012,R,115,2,0,0,0,3
SV012,R,116,2,3,1,0,3
SV012,R,117,2,2,1,0,2
SV012,R,118,2,2,1,0,2
SV012,R,119,3,2,1,0,2
SV012,R,120,2,3,0,0,3
SV012,R,121,3,3,1,0,3
SV012,R,122,3,2,0,1,2
SV012,R,123,2,3,0,1,1
SV012,R,124,2,2,1,0,2
SV012,R,125,2,0,1,1,2
SV012,R,126,2,2,0,0,2
SV012,R,127,2,0,0,0,3
SV012,R,128,3,3,0,0,3
SV012,R,129,3,2,0,0,3
SV012,R,130,3,0,0,0,3
SV012,R,131,2,3,0,0,3
SV012,R,132,2,2,0,1,1
SV012,R,133,2,2,0,0,2
SV012,R,134,2,0,1,0,3
SV012,R,135,3,0,0,1,1
SV012,R,136,3,0,1,0,3
SV012,R,137,3,3,0,0,3
SV012,R,138,3,3,1,1,1
SV012,R,139,3,3,1,0,3
SV012,R,140,2,2,1,0,2
SV012,R,141,2,3,0,1,3
SV012,R,142,3,0,0,1,3
SV012,R,143,2,3,1,1,3
SV012,R,144,2,0,1,1,3
SV012,R,145,2,2,0,1,1
SV012,R,146,2,0,1,1,3
SV012,R,147,3,3,1,0,3
SV012,R,148,2,0,0,1,1
SV012,R,149,3,2,0,0,3
SV012,R,150,2,0,0,1,3
SV012,R,151,2,3,0,0,3
SV012,R,152,3,2,1,0,3
SV012,R,153,3,2,0,0,3
SV012,R,154,2,2,1,1,2
SV012,R,155,3,0,1,1,1
SV012,R,156,3,0,0,0,3
SV012,R,157,2,2,0,0,1
SV012,R,158,2,3,0,0,1
SV012,R,159,2,3,1,0,3
SV012,R,160,3,2,1,1,3
SV012,R,161,3,3,1,0,3
SV012,R,162,3,3,1,1,3
SV012,R,163,3,2,1,0,3
SV012,R,164,3,3,0,1,3
SV012,R,165,3,0,0,0,3
SV012,R,166,2,3,1,1,2
SV012,R,167,2,0,0,0,3
SV012,R,168,2,2,0,1,2
SV012,R,169,2,2,0,1,2
SV012,R,170,3,3,1,1,3
SV012,R,171,3,0,1,1,3
SV012,R,172,3,2,1,0,2
SV012,R,173,3,0,0,0,3
SV012,R,174,2,2,0,1,2
SV012,R,175,3,0,1,0,3
SV012,R,176,2,0,1,0,2
SV012,R,177,3,3,1,0,3
SV012,R,178,2,0,0,0,3
SV012,R,179,2,0,1,1,3
SV012,R,180,3,3,1,0,1
SV012,R,181,2,0,0,0,3
SV012,R,182,3,0,1,1,3
SV012,R,183,2,0,1,1,3
SV012,R,184,3,3,1,1,3
SV012,R,185,3,3,0,1,3
SV012,R,186,3,0,1,1,3
SV012,R,187,2,0,1,0,3
SV012,R,188,2,0,1,1,3
SV012,R,189,2,3,1,1,3
SV012,R,190,2,3,0,1,3
SV012,R,191,2,0,1,0,3
SV012,R,192,2,2,1,0,2
SV012,R,193,3,0,0,0,3
SV012,R,194,3,2,0,1,2
SV012,R,195,2,2,1,0,2
SV012,R,196,2,3,1,1,3
SV012,R,197,2,0,1,1,3
SV012,R,198,3,3,1,1,3
SV012,R,199,3,0,1,0,3
SV012,R,200,3,0,1,0,3
SV012,R,201,3,3,0,0,3
SV012,R,202,3,3,1,0,3
SV012,R,203,2,0,0,1,3
SV012,R,204,3,0,1,1,3
SV012,R,205,2,2,1,1,2
SV012,R,206,3,2,0,0,2
SV012,R,207,2,2,1,1,2
SV012,R,208,3,0,0,0,3
SV012,R,209,2,3,1,0,3
SV012,R,210,2,3,0,0,3
SV012,R,211,3,0,0,1,3
SV012,R,212,3,2,0,1,2
SV012,R,213,2,0,1,0,2
SV012,R,214,3,3,0,1,1
SV012,R,215,2,2,0,1,1
SV012,R,216,3,2,0,1,2
SV012,R,217,2,2,1,1,2
SV012,R,218,3,2,1,1,2
SV012,R,219,2,0,0,1,2
SV012,R,220,3,0,0,1,3
SV012,R,221,3,2,1,1,2
SV012,R,222,3,3,0,1,3
SV012,R,223,2,0,1,0,3
SV012,R,224,2,3,0,0,3
SV012,R,225,2,0,0,0,3
SV012,R,226,2,2,1,1,2
SV012,R,227,3,2,1,0,2
SV012,R,228,2,2,0,1,2
SV012,R,229,3,0,0,0,3
SV012,R,230,2,0,0,0,3
SV012,R,231,3,0,1,0,3
SV012,R,232,3,3,0,0,4
SV012,R,233,3,0,1,0,3
SV012,R,234,2,3,0,0,3
SV012,R,235,2,3,1,0,3
SV012,R,236,2,3,0,0,3
SV012,R,237,2,2,1,0,2
SV012,R,238,2,2,0,0,2
SV012,R,239,2,2,1,1,2
SV012,R,240,3,0,0,1,3
SV012,R,241,3,3,0,1,3
SV012,R,242,3,2,0,0,2
SV012,R,243,3,0,1,1,0
SV012,R,244,2,2,1,1,2
SV012,R,245,3,3,0,0,3
