subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV025,R,1,2,3,0,0,2
SV025,R,2,2,2,0,1,2
SV025,R,3,3,2,0,0,2
SV025,R,4,2,0,1,1,3
SV025,R,5,2,2,1,1,2
SV025,R,6,2,0,0,1,3
SV025,R,7,3,3,0,1,3
SV025,R,8,2,3,0,1,3
SV025,R,9,3,2,1,0,2
SV025,R,10,2,0,0,0,2
SV025,R,11,3,0,1,1,2
SV025,R,12,2,0,1,1,3
SV025,R,13,3,0,0,0,3
SV025,R,14,3,0,0,0,3
SV025,R,15,3,3,1,0,3
SV025,R,16,3,0,1,1,3
SV025,R,17,3,2,0,0,2
SV025,R,18,2,3,0,1,3
SV025,R,19,2,3,1,0,3
SV025,R,20,3,3,0,0,3
SV025,R,21,2,3,0,1,3
SV025,R,22,2,0,1,1,3
SV025,R,23,3,0,0,0,3
SV025,R,24,3,3,1,1,3
SV025,R,25,2,2,0,0,2
SV025,R,26,3,2,1,1,2
SV025,R,27,2,0,1,0,2
SV025,R,28,2,3,0,0,3
SV025,R,29,3,2,0,0,2
SV025,R,30,3,2,0,0,2
SV025,R,31,3,0,0,1,3
SV025,R,32,2,0,0,0,3
SV025,R,33,3,2,1,1,2
SV025,R,34,3,2,1,0,2
SV025,R,35,2,3,0,1,3
SV025,R,36,3,0,1,0,3
SV025,R,37,2,0,1,1,2
SV025,R,38,3,3,0,0,3
SV025,R,39,2,0,1,1,2
SV025,R,40,2,2,0,0,2
SV025,R,41,3,2,1,1,2
SV025,R,42,2,3,1,1,2
SV025,R,43,2,2,0,1,2
SV025,R,44,2,0,0,0,3
SV025,R,45,2,0,1,1,3
SV025,R,46,3,0,1,0,3
SV025,R,47,3,0,1,1,3
SV025,R,48,3,2,0,0,3
SV025,R,49,3,0,1,1,2
SV025,R,50,2,3,0,0,2
SV025,R,51,2,0,0,1,2
SV025,R,52,2,2,1,1,2
SV025,R,53,2,2,0,0,2
SV025,R,54,2,0,0,1,2
SV025,R,55,3,0,0,1,2
SV025,R,56,3,3,0,0,3
SV025,R,57,2,0,0,0,2
SV025,R,58,3,3,1,0,3
SV025,R,59,2,0,1,0,3
SV025,R,60,2,2,0,1,2
SV025,R,61,3,0,0,0,3
SV025,R,62,2,3,1,1,2
SV025,R,63,3,3,0,0,3
SV025,R,64,2,3,0,0,3
SV025,R,65,2,0,0,1,2
SV025,R,66,3,3,0,1,3
SV025,R,67,3,3,1,0,3
SV025,R,68,2,2,1,0,2
SV025,R,69,3,3,0,0,3
SV025,R,70,2,2,0,0,2
SV025,R,71,3,0,1,1,2
SV025,R,72,3,2,0,1,2
SV025,R,73,3,2,0,1,2
SV025,R,74,3,3,0,1,2
SV025,R,75,3,2,0,0,2
SV025,R,76,2,2,1,0,2
SV025,R,77,3,3,1,1,2
SV025,R,78,3,2,0,0,2
SV025,R,79,3,2,1,1,2
SV025,R,80,2,2,1,0,2
SV025,R,81,2,3,1,1,2
SV025,R,82,3,0,0,0,2
SV025,R,83,3,0,1,0,2
SV025,R,84,3,2,1,0,2
SV025,R,85,2,0,1,0,2
SV025,R,86,2,3,1,0,2
SV025,R,87,3,0,0,1,3
SV025,R,88,3,2,0,1,2
SV025,R,89,3,2,1,0,2
SV025,R,90,3,3,1,0,2
SV025,R,91,2,3,1,1,2
SV025,R,92,2,3,1,1,2
SV025,R,93,2,2,0,0,2
SV025,R,94,2,3,0,1,2
SV025,R,95,2,2,1,1,2
SV025,R,96,2,3,1,1,2
SV025,R,97,3,3,1,1,2
SV025,R,98,3,3,1,1,3
SV025,R,99,3,2,0,1,2
SV025,R,100,3,3,0,0,3
SV025,R,101,3,0,0,0,3
SV025,R,102,2,2,1,0,2
SV025,R,103,2,2,1,0,2
SV025,R,104,2,2,0,0,2
SV025,R,105,3,0,0,1,2
SV025,R,106,2,3,1,1,2
SV025,R,107,3,3,1,1,3
SV025,R,108,3,3,1,0,3
SV025,R,109,3,2,1,0,2
SV025,R,110,2,3,0,1,2
SV025,R,111,2,0,0,0,3
SV025,R,112,2,2,0,0,2
SV025,R,113,3,3,1,1,2
SV025,R,114,3,3,1,0,2
SV025,R,115,2,3,0,0,2
SV025,R,116,3,2,0,1,2
SV025,R,117,3,2,1,1,2
SV025,R,118,3,2,1,0,2
SV025,R,119,3,2,1,1,2
SV025,R,120,2,2,1,0,2
SV025,R,121,2,0,1,0,2
SV025,R,122,2,3,0,1,2
SV025,R,123,2,2,0,1,2
SV025,R,124,2,2,0,1,2
SV025,R,125,3,2,0,0,2
SV025,R,126,3,2,0,1,2
SV025,R,127,2,3,1,0,3
SV025,R,128,3,3,0,1,3
SV025,R,129,3,2,1,1,2
SV025,R,130,2,3,1,1,3
SV025,R,131,2,2,0,1,2
SV025,R,132,2,2,1,0,2
SV025,R,133,2,0,1,0,2
SV025,R,134,3,3,1,0,3
SV025,R,135,3,2,1,0,2
SV025,R,136,3,0,1,0,3
SV025,R,137,2,3,1,0,3
SV025,R,138,2,2,1,1,2
SV025,R,139,2,2,1,0,2
SV025,R,140,2,0,0,1,3
SV025,R,141,3,0,1,1,2
SV025,R,142,3,0,0,1,3
SV025,R,143,3,3,1,0,3
SV025,R,144,2,3,0,0,2
SV025,R,145,3,3,0,1,2
SV025,R,146,2,2,0,1,2
SV025,R,147,2,3,1,1,2
SV025,R,148,3,0,1,1,2
SV025,R,149,2,2,1,1,2
SV025,R,150,3,3,0,1,3
SV025,R,151,3,2,0,0,2
SV025,R,152,2,0,1,1,2
SV025,R,153,3,2,1,0,2
SV025,R,154,2,0,1,1,2
SV025,R,155,2,3,1,0,2
SV025,R,156,3,2,0,1,2
SV025,R,157,3,2,1,0,2
SV025,R,158,2,0,0,0,2
SV025,R,159,3,0,1,0,3
SV025,R,160,2,2,1,0,2
SV025,R,161,2,3,1,0,2
SV025,R,162,2,3,0,1,3
SV025,R,163,3,3,0,0,3
SV025,R,164,2,2,0,0,2
SV025,R,165,3,3,0,1,3
SV025,R,166,2,3,0,0,2
SV025,R,167,3,2,0,1,2
SV025,R,168,3,3,1,1,2
SV025,R,169,3,0,1,0,2
SV025,R,170,2,0,1,0,2
SV025,R,171,3,3,0,0,3
SV025,R,172,2,2,1,1,2
SV025,R,173,2,2,1,1,2
SV025,R,174,2,3,0,0,3
SV025,R,175,2,0,0,0,2
SV025,R,176,3,2,0,1,2
SV025,R,177,3,0,1,0,3
SV025,R,178,2,2,1,1,2
SV025,R,179,3,3,0,0,3
SV025,R,180,3,0,0,1,2
SV025,R,181,2,0,0,1,2
SV025,R,182,3,3,0,1,3
SV025,R,183,2,0,1,0,3
SV025,R,184,3,3,0,1,2
SV025,R,185,2,0,1,0,2
SV025,R,186,2,0,0,0,2
SV025,R,187,2,3,0,0,3
SV025,R,188,3,3,1,1,2
SV025,R,189,2,0,0,0,2
SV025,R,190,2,0,0,1,2
SV025,R,191,3,0,0,0,3
SV025,R,192,2,3,1,1,2
SV025,R,193,2,0,0,1,2
SV025,R,194,2,2,0,1,2
SV025,R,195,3,0,1,0,2
SV025,R,196,3,0,0,0,2
SV025,R,197,3,2,1,1,2
SV025,R,198,2,2,0,1,2
SV025,R,199,2,3,0,0,2
SV025,R,200,3,0,0,1,2
SV025,R,201,3,0,0,1,3
SV025,R,202,3,3,1,0,2
SV025,R,203,3,3,0,1,3
SV025,R,204,2,0,1,1,2
SV025,R,205,2,0,0,0,2
SV025,R,206,3,2,1,0,2
SV025,R,207,3,0,1,0,2
SV025,R,208,3,3,0,0,3
SV025,R,209,2,3,0,1,3
SV025,R,210,2,3,1,0,2
SV025,R,211,3,0,0,0,3
SV025,R,212,3,0,1,1,2
SV025,R,213,3,2,1,1,1
SV025,R,214,2,0,0,1,3
SV025,R,215,3,3,1,1,2
SV025,R,216,2,2,1,1,2
SV025,R,217,3,2,1,1,2
SV025,R,218,2,2,0,0,2
SV025,R,219,2,0,1,1,2
SV025,R,220,3,0,1,1,2
SV025,R,221,3,2,0,0,2
SV025,R,222,2,2,0,0,2
SV025,R,223,3,3,1,1,2
SV025,R,224,2,0,0,1,2
SV025,R,225,2,3,1,0,2
SV025,R,226,2,0,1,0,3
SV025,R,227,3,2,0,1,2
SV025,R,228,2,2,1,1,2
SV025,R,229,3,0,1,0,3
SV025,R,230,2,0,1,0,2
SV025,R,231,3,0,0,1,2
SV025,R,232,3,3,1,0,2
SV025,R,233,3,0,0,0,3
SV025,R,234,3,0,0,1,3
SV025,R,235,2,3,1,0,2
SV025,R,236,2,3,0,1,3
SV025,R,237,2,3,1,0,2
SV025,R,238,2,2,0,1,2
SV025,R,239,2,2,1,0,2
SV025,R,240,3,0,1,1,2
SV025,R,241,3,3,0,0,3
SV025,R,242,3,3,1,1,3
SV025,R,243,3,2,1,0,2
SV025,R,244,2,0,0,0,0
SV025,R,245,3,3,1,0,3
SV025,R,246,2,3,1,1,3
SV025,R,247,2,2,0,1,2
SV025,R,248,3,2,1,0,2
SV025,R,249,3,3,1,0,3
SV025,R,250,3,0,1,0,0
SV025,R,251,3,0,1,1,0
SV025,R,252,3,0,1,1,0
SV025,R,253,2,0,1,1,0
SV025,R,254,3,2,1,1,2
SV025,R,255,2,2,0,1,2
SV025,R,256,3,0,1,0,0
SV025,R,257,3,2,0,0,2
SV025,R,258,3,2,1,1,2
SV025,R,259,3,2,1,1,2
SV025,R,260,3,3,0,0,3
SV025,R,261,3,0,0,0,0
SV025,R,262,3,2,0,0,2
SV025,R,263,3,0,1,0,0
SV025,R,264,2,2,0,0,2
SV025,R,265,3,3,1,0,3
SV025,R,266,2,0,1,0,0
SV025,R,267,2,2,1,1,2
SV025,R,268,3,3,1,1,3
SV025,R,269,2,2,1,1,2
SV025,R,270,3,0,0,0,0
SV025,R,271,3,3,1,1,3
SV025,R,272,2,3,1,0,3
SV025,R,273,3,2,1,0,2
SV025,R,274,3,3,0,1,3
SV025,R,275,3,3,1,1,3
SV025,R,276,3,2,0,0,2
SV025,R,277,3,3,0,1,3
SV025,R,278,3,2,0,1,2
SV025,R,279,2,3,1,0,3
SV025,R,280,2,3,0,1,3
SV025,R,281,3,0,1,0,0
SV025,R,282,3,3,1,0,3
SV025,R,283,2,2,0,0,2
SV025,R,284,2,3,1,0,3
SV025,R,285,3,0,0,1,0
SV025,R,286,2,3,1,1,3
SV025,R,287,3,3,0,0,3
SV025,R,288,2,3,1,0,3
SV025,R,289,2,2,1,0,2
SV025,R,290,2,0,1,0,0
SV025,R,291,2,0,1,1,0
SV025,R,292,2,2,0,1,2
SV025,R,293,2,2,1,1,2
SV025,R,294,3,2,1,1,2
SV025,R,295,2,0,1,1,0
SV025,R,296,3,0,1,1,0
SV025,R,297,2,0,0,0,0
SV025,R,298,2,2,0,0,2
SV025,R,299,3,2,1,1,2
SV025,R,300,2,3,0,0,3
SV025,R,301,3,3,0,1,3
SV025,R,302,3,3,0,1,3
SV025,R,303,2,0,1,1,0
SV025,R,304,2,3,0,1,3
SV025,R,305,2,0,0,1,0
SV025,R,306,2,0,0,0,0
SV025,R,307,3,2,0,1,2
SV025,R,308,2,0,1,0,0
SV025,R,309,3,2,1,0,2
SV025,R,310,2,2,0,0,2
SV025,R,311,3,0,1,1,0
SV025,R,312,2,0,0,0,0
SV025,R,313,2,2,0,0,0
SV025,R,314,3,0,1,1,0
SV025,R,315,2,3,0,1,3
SV025,R,316,2,2,1,0,2
SV025,R,317,2,3,1,0,3
SV025,R,318,3,3,0,1,3
SV025,R,319,3,0,0,1,0
SV025,R,320,3,3,1,1,3
SV025,R,321,3,2,1,0,2
SV025,R,322,2,3,1,1,3
SV025,R,323,3,0,1,0,0
SV025,R,324,3,2,1,1,2
SV025,R,325,2,0,0,0,0
SV025,R,326,2,3,0,0,3
SV025,R,327,3,2,0,0,2
SV025,R,328,2,3,0,1,3
SV025,R,329,2,2,1,0,2
SV025,R,330,3,2,0,0,2
SV025,R,331,3,3,0,1,3
SV025,R,332,3,0,0,1,0
SV025,R,333,2,2,1,0,2
SV025,R,334,2,3,0,0,3
SV025,R,335,3,0,1,0,0
SV025,R,336,2,0,1,1,0
SV025,R,337,2,3,1,1,3
SV025,R,338,2,0,1,0,0
SV025,R,339,3,0,1,1,0
SV025,R,340,2,3,0,0,3
SV025,R,341,3,3,1,0,3
SV025,R,342,3,0,0,1,0
SV025,R,343,2,2,1,1,2
SV025,R,344,3,2,0,0,2
SV025,R,345,3,2,0,0,2
SV025,R,346,2,3,0,0,3
SV025,R,347,3,0,1,1,0
SV025,R,348,3,0,0,0,0
SV025,R,349,3,0,0,1,0
SV025,R,350,3,3,0,0,3
SV025,R,351,3,0,0,0,0
SV025,R,352,2,2,0,1,2
SV025,R,353,3,0,0,1,0
SV025,R,354,3,0,1,1,0
SV025,R,355,2,2,1,1,2
SV025,R,356,2,2,0,0,2
SV025,R,357,2,2,0,1,2
SV025,R,358,3,3,1,1,3
SV025,R,359,3,2,0,1,2
SV025,R,360,2,0,1,0,0
SV025,R,361,3,2,0,0,2
SV025,R,362,2,0,1,1,0
SV025,R,363,2,2,1,1,2
SV025,R,364,2,3,0,0,3
