subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV025,L,1,2,0,1,0,1
SV025,L,2,2,2,1,1,2
SV025,L,3,2,3,1,1,2
SV025,L,4,2,3,0,1,2
SV025,L,5,2,3,0,0,2
SV025,L,6,3,2,1,1,2
SV025,L,7,2,3,0,0,2
SV025,L,8,2,0,0,1,2
SV025,L,9,3,0,0,0,3
SV025,L,10,2,3,0,1,3
SV025,L,11,2,3,1,0,2
SV025,L,12,3,2,0,0,2
SV025,L,13,2,0,0,0,2
SV025,L,14,3,2,1,1,2
SV025,L,15,3,0,0,1,2
SV025,L,16,3,3,1,0,2
SV025,L,17,3,2,1,1,2
SV025,L,18,2,0,0,1,2
SV025,L,19,2,0,1,1,2
SV025,L,20,3,2,0,0,2
SV025,L,21,2,3,1,1,2
SV025,L,22,3,2,1,0,2
SV025,L,23,3,0,0,1,1
SV025,L,24,3,2,0,1,2
SV025,L,25,3,3,1,1,2
SV025,L,26,2,2,0,0,2
SV025,L,27,3,3,1,0,2
SV025,L,28,3,2,1,0,2
SV025,L,29,3,0,1,1,3
SV025,L,30,2,2,1,1,2
SV025,L,31,2,2,0,0,2
SV025,L,32,3,0,1,1,2
SV025,L,33,3,2,0,0,2
SV025,L,34,2,0,1,1,2
SV025,L,35,2,0,1,1,2
SV025,L,36,2,0,1,1,2
SV025,L,37,3,3,0,0,3
SV025,L,38,2,3,0,0,3
SV025,L,39,3,0,1,1,3
SV025,L,40,2,2,1,0,2
SV025,L,41,3,2,0,0,2
SV025,L,42,3,0,0,1,2
SV025,L,43,2,3,0,1,2
SV025,L,44,2,3,1,1,2
SV025,L,45,2,0,1,0,2
SV025,L,46,2,3,1,0,3
SV025,L,47,3,0,1,1,3
SV025,L,48,2,2,1,0,2
SV025,L,49,2,3,1,0,2
SV025,L,50,2,3,1,1,2
SV025,L,51,3,0,1,0,3
SV025,L,52,3,2,1,1,2
SV025,L,53,2,0,0,0,2
SV025,L,54,3,3,0,0,2
SV025,L,55,2,2,0,1,2
SV025,L,56,2,0,1,1,2
SV025,L,57,2,2,1,1,2
SV025,L,58,3,2,0,1,2
SV025,L,59,2,0,0,1,2
SV025,L,60,3,2,0,1,2
SV025,L,61,3,2,1,1,2
SV025,L,62,3,3,0,1,1
SV025,L,63,2,3,1,0,2
SV025,L,64,2,0,1,0,2
SV025,L,65,2,2,1,1,2
SV025,L,66,3,3,0,1,2
SV025,L,67,3,0,1,0,3
SV025,L,68,2,2,0,0,2
SV025,L,69,2,2,1,1,2
SV025,L,70,2,2,1,1,2
SV025,L,71,3,3,0,0,2
