subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV032,R,1,3,3,1,1,1
SV032,R,2,2,3,0,0,2
SV032,R,3,3,3,0,1,2
SV032,R,4,2,2,0,1,2
SV032,R,5,2,0,0,1,2
SV032,R,6,2,0,1,1,1
SV032,R,7,3,0,0,1,2
SV032,R,8,2,0,0,1,2
SV032,R,9,3,2,0,1,2
SV032,R,10,2,2,0,0,2
SV032,R,11,3,2,0,1,2
SV032,R,12,2,0,0,0,2
SV032,R,13,3,2,1,1,1
SV032,R,14,2,2,0,0,2
SV032,R,15,3,0,1,0,3
SV032,R,16,2,0,0,0,2
SV032,R,17,3,0,1,1,1
SV032,R,18,3,3,0,1,2
SV032,R,19,2,2,0,1,2
SV032,R,20,2,3,1,1,1
SV032,R,21,3,0,1,1,2
SV032,R,22,3,3,0,0,3
SV032,R,23,3,0,0,1,2
SV032,R,24,3,2,0,0,2
SV032,R,25,2,0,0,1,2
SV032,R,26,3,0,1,1,1
SV032,R,27,2,3,1,1,1
SV032,R,28,2,3,0,0,2
SV032,R,29,3,0,0,1,2
SV032,R,30,3,0,1,1,1
SV032,R,31,2,2,1,0,2
SV032,R,32,2,0,1,1,2
SV032,R,33,3,2,1,1,1
SV032,R,34,3,3,1,1,1
SV032,R,35,2,3,1,0,2
SV032,R,36,2,0,0,0,2
SV032,R,37,2,2,1,1,1
SV032,R,38,2,2,0,0,2
SV032,R,39,2,3,0,1,2
SV032,R,40,2,3,0,0,2
SV032,R,41,3,2,0,1,2
SV032,R,42,3,2,0,0,2
SV032,R,43,2,3,1,1,1
SV032,R,44,3,0,1,1,1
SV032,R,45,3,3,1,0,3
SV032,R,46,3,2,1,1,1
SV032,R,47,3,2,0,0,2
SV032,R,48,2,3,0,1,2
SV032,R,49,3,0,1,0,3
SV032,R,50,3,3,0,0,3
SV032,R,51,2,2,1,0,2
SV032,R,52,3,0,0,0,2
SV032,R,53,3,0,0,0,3
SV032,R,54,2,3,0,1,2
SV032,R,55,3,0,0,0,2
SV032,R,56,3,3,0,0,2
SV032,R,57,2,2,0,0,2
SV032,R,58,3,0,0,0,3
SV032,R,59,3,3,0,1,2
SV032,R,60,3,3,1,1,1
SV032,R,61,3,3,1,1,1
SV032,R,62,3,0,0,1,2
SV032,R,63,2,2,1,0,2
SV032,R,64,2,3,1,0,2
SV032,R,65,2,3,1,0,2
SV032,R,66,2,2,1,0,2
SV032,R,67,2,0,1,0,2
SV032,R,68,3,0,0,0,2
SV032,R,69,3,3,1,1,1
SV032,R,70,3,0,0,0,2
SV032,R,71,2,2,0,0,2
SV032,R,72,3,2,1,1,1
SV032,R,73,2,3,0,1,1
SV032,R,74,2,3,0,1,2
SV032,R,75,2,0,1,1,1
SV032,R,76,2,2,1,0,2
SV032,R,77,3,2,1,0,2
SV032,R,78,3,3,0,0,2
SV032,R,79,3,2,0,0,2
SV032,R,80,3,0,1,0,2
SV032,R,81,3,2,0,0,2
SV032,R,82,2,0,0,0,2
SV032,R,83,2,2,0,1,2
SV032,R,84,3,0,0,0,2
SV032,R,85,2,0,0,0,2
SV032,R,86,3,0,0,1,2
SV032,R,87,2,0,0,1,2
SV032,R,88,2,0,1,0,2
SV032,R,89,3,0,1,0,2
SV032,R,90,3,2,1,1,1
SV032,R,91,2,3,1,0,2
SV032,R,92,3,0,0,1,2
SV032,R,93,3,0,1,0,2
SV032,R,94,3,3,0,1,2
SV032,R,95,3,0,1,0,3
SV032,R,96,2,2,1,0,2
SV032,R,97,2,3,0,1,2
SV032,R,98,3,3,0,1,2
SV032,R,99,2,0,1,1,1
SV032,R,100,3,2,1,1,1
SV032,R,101,3,0,1,1,1
SV032,R,102,3,2,0,1,2
SV032,R,103,3,2,0,0,2
SV032,R,104,3,0,0,1,2
SV032,R,105,2,2,1,1,1
SV032,R,106,3,2,0,0,2
SV032,R,107,3,0,0,0,2
SV032,R,108,3,2,1,1,1
SV032,R,109,3,0,0,0,2
SV032,R,110,3,2,1,0,2
SV032,R,111,2,2,0,1,2
SV032,R,112,3,2,0,0,2
SV032,R,113,2,3,0,0,2
SV032,R,114,2,2,0,1,2
SV032,R,115,3,3,1,0,2
SV032,R,116,2,3,0,0,2
SV032,R,117,3,3,0,1,2
SV032,R,118,2,2,0,0,2
SV032,R,119,3,3,0,0,3
SV032,R,120,2,2,1,0,2
SV032,R,121,2,2,1,1,1
SV032,R,122,3,0,1,0,3
SV032,R,123,3,3,0,1,2
SV032,R,124,2,0,0,1,2
SV032,R,125,3,2,0,1,2
SV032,R,126,2,2,0,1,2
SV032,R,127,2,3,1,0,2
SV032,R,128,3,3,0,0,2
SV032,R,129,3,2,1,0,2
SV032,R,130,3,3,1,0,3
SV032,R,131,3,3,1,1,1
SV032,R,132,2,2,0,0,2
SV032,R,133,2,3,0,0,2
SV032,R,134,3,3,1,0,3
SV032,R,135,2,3,0,0,2
SV032,R,136,2,2,1,1,1
SV032,R,137,3,0,1,0,3
SV032,R,138,2,0,1,0,2
SV032,R,139,2,3,1,0,2
SV032,R,140,3,0,1,1,1
SV032,R,141,3,0,1,0,2
SV032,R,142,2,3,1,0,2
SV032,R,143,2,0,0,0,2
SV032,R,144,3,0,0,1,2
SV032,R,145,3,3,1,1,1
SV032,R,146,2,2,1,0,2
SV032,R,147,2,2,0,1,2
SV032,R,148,3,3,1,0,2
SV032,R,149,3,3,0,0,2
SV032,R,150,2,0,0,0,2
SV032,R,151,3,2,0,0,2
SV032,R,152,2,0,1,0,2
SV032,R,153,3,0,1,1,1
SV032,R,154,3,2,1,0,2
SV032,R,155,3,2,1,0,2
SV032,R,156,2,2,1,1,1
SV032,R,157,3,3,1,0,3
SV032,R,158,2,3,0,1,2
SV032,R,159,3,2,0,1,2
SV032,R,160,3,3,0,1,2
SV032,R,161,2,3,0,0,2
SV032,R,162,2,2,0,1,2
SV032,R,163,2,2,1,1,1
SV032,R,164,2,3,1,1,1
SV032,R,165,2,0,1,1,1
SV032,R,166,2,0,0,1,1
SV032,R,167,3,2,1,0,2
SV032,R,168,2,0,0,0,2
SV032,R,169,2,0,0,1,2
SV032,R,170,2,0,1,0,2
SV032,R,171,2,0,0,1,1
SV032,R,172,2,0,0,1,1
SV032,R,173,3,3,0,0,2
SV032,R,174,3,0,0,1,1
SV032,R,175,2,3,1,1,1
SV032,R,176,3,3,1,0,2
SV032,R,177,2,2,0,0,2
SV032,R,178,2,0,1,0,2
SV032,R,179,2,0,1,0,2
SV032,R,180,2,2,0,1,2
SV032,R,181,2,3,1,0,2
SV032,R,182,2,2,1,1,1
SV032,R,183,2,0,0,1,2
SV032,R,184,3,0,1,1,1
SV032,R,185,3,3,1,0,2
SV032,R,186,2,0,0,0,2
SV032,R,187,3,3,1,0,2
SV032,R,188,3,2,0,1,2
SV032,R,189,2,0,1,1,1
SV032,R,190,2,3,0,0,2
SV032,R,191,3,2,1,0,2
SV032,R,192,2,2,0,1,2
SV032,R,193,3,0,1,1,1
SV032,R,194,2,3,1,1,1
SV032,R,195,3,2,1,0,2
SV032,R,196,2,0,1,0,2
SV032,R,197,2,0,1,1,1
SV032,R,198,3,2,1,1,1
SV032,R,199,3,0,1,0,3
SV032,R,200,3,2,0,1,2
SV032,R,201,2,3,0,1,2
