subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV019,R,1,2,3,0,0,1
SV019,R,2,2,3,1,0,2
SV019,R,3,3,3,0,1,1
SV019,R,4,3,0,0,0,1
SV019,R,5,2,2,1,1,1
SV019,R,6,2,0,1,1,1
SV019,R,7,2,0,1,1,0
SV019,R,8,3,0,0,1,1
SV019,R,9,2,0,1,1,1
SV019,R,10,3,2,1,1,2
SV019,R,11,2,2,1,0,2
SV019,R,12,3,2,0,1,2
SV019,R,13,2,0,1,0,2
SV019,R,14,3,2,1,1,2
SV019,R,15,2,2,0,0,2
SV019,R,16,3,0,0,1,2
SV019,R,17,2,0,0,0,2
SV019,R,18,2,0,0,0,2
SV019,R,19,3,0,0,0,2
SV019,R,20,3,3,0,1,2
SV019,R,21,2,2,1,1,2
SV019,R,22,2,0,0,0,2
SV019,R,23,3,3,0,0,2
SV019,R,24,3,0,1,1,2
SV019,R,25,3,2,0,0,2
SV019,R,26,2,0,0,1,2
SV019,R,27,3,0,1,1,2
SV019,R,28,2,3,1,0,2
SV019,R,29,3,0,0,1,2
SV019,R,30,3,0,1,1,2
SV019,R,31,2,2,0,1,2
SV019,R,32,2,0,1,1,2
SV019,R,33,3,2,1,1,2
SV019,R,34,3,3,1,1,2
SV019,R,35,2,3,0,1,2
SV019,R,36,2,0,0,0,2
SV019,R,37,2,2,1,0,2
SV019,R,38,2,3,0,1,2
SV019,R,39,2,3,0,0,2
SV019,R,40,3,2,0,1,2
SV019,R,41,3,2,1,0,2
SV019,R,42,2,3,1,1,2
SV019,R,43,3,0,1,1,2
SV019,R,44,3,3,0,1,2
SV019,R,45,3,2,1,1,2
SV019,R,46,3,2,0,0,2
SV019,R,47,2,3,0,1,2
SV019,R,48,3,0,0,1,2
SV019,R,49,3,3,1,0,2
SV019,R,50,2,2,1,0,2
SV019,R,51,3,0,1,0,2
SV019,R,52,3,0,0,0,2
SV019,R,53,2,3,0,1,2
SV019,R,54,3,0,1,0,2
SV019,R,55,3,3,1,0,2
SV019,R,56,2,2,0,0,2
SV019,R,57,3,0,1,0,2
SV019,R,58,3,3,0,1,2
SV019,R,59,3,3,0,0,2
SV019,R,60,3,3,1,1,2
SV019,R,61,3,3,1,1,2
SV019,R,62,3,0,0,1,2
SV019,R,63,2,2,1,0,2
SV019,R,64,2,3,1,0,2
SV019,R,65,2,3,0,1,2
SV019,R,66,2,2,0,1,2
SV019,R,67,2,0,0,1,2
SV019,R,68,3,0,0,0,2
SV019,R,69,2,3,0,0,2
SV019,R,70,3,0,0,0,2
SV019,R,71,3,2,0,0,2
SV019,R,72,2,2,0,0,2
SV019,R,73,3,2,1,1,2
SV019,R,74,2,3,0,1,2
SV019,R,75,2,3,1,1,2
SV019,R,76,2,2,1,0,2
SV019,R,77,3,2,0,1,2
SV019,R,78,3,3,0,0,2
SV019,R,79,3,2,1,0,2
SV019,R,80,3,0,1,0,2
SV019,R,81,3,2,1,0,1
SV019,R,82,2,0,0,0,2
